COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,91,,4604,763,14,5369,html version of FL COVID Rep 03-27-2020
Broward,288,,5306,614,10,5920,html version of FL COVID Rep 03-27-2020
Palm Beach,31,,1310,194,13,1504,html version of FL COVID Rep 03-27-2020
Hillsborough,7,,2540,167,6,2707,html version of FL COVID Rep 03-27-2020
Orange,20,,1618,156,9,1774,html version of FL COVID Rep 03-27-2020
Duval,277,,1161,90,7,1251,html version of FL COVID Rep 03-27-2020
Collier,56,,698,81,10,779,html version of FL COVID Rep 03-27-2020
Pinellas,48,,1280,77,6,1357,html version of FL COVID Rep 03-27-2020
Lee,20,,807,76,9,883,html version of FL COVID Rep 03-27-2020
Alachua,29,,956,57,6,1013,html version of FL COVID Rep 03-27-2020
Osceola,66,,340,53,13,393,html version of FL COVID Rep 03-27-2020
Seminole,32,,584,49,8,633,html version of FL COVID Rep 03-27-2020
Sarasota,57,,516,40,7,556,html version of FL COVID Rep 03-27-2020
Volusia,5,,379,39,9,418,html version of FL COVID Rep 03-27-2020
St. Johns,21,,501,36,7,537,html version of FL COVID Rep 03-27-2020
Lake,8,,570,29,5,599,html version of FL COVID Rep 03-27-2020
Sumter,13,,397,29,7,429,html version of FL COVID Rep 03-27-2020
Manatee,7,,184,28,13,212,html version of FL COVID Rep 03-27-2020
Polk,60,,477,26,5,503,html version of FL COVID Rep 03-27-2020
Okaloosa,14,,125,23,16,148,html version of FL COVID Rep 03-27-2020
Pasco,16,,504,23,4,528,html version of FL COVID Rep 03-27-2020
Clay,4,,205,22,10,227,html version of FL COVID Rep 03-27-2020
Escambia,1,,338,22,6,360,html version of FL COVID Rep 03-27-2020
Brevard,16,,307,16,5,323,html version of FL COVID Rep 03-27-2020
Martin,1,,109,16,13,125,html version of FL COVID Rep 03-27-2020
Monroe,32,,103,16,13,119,html version of FL COVID Rep 03-27-2020
Indian River,12,,151,14,8,165,html version of FL COVID Rep 03-27-2020
Leon,2,,312,14,4,326,html version of FL COVID Rep 03-27-2020
St. Lucie,7,,161,14,8,175,html version of FL COVID Rep 03-27-2020
Walton,5,,69,13,16,82,html version of FL COVID Rep 03-27-2020
Putnam,12,,171,12,7,183,html version of FL COVID Rep 03-27-2020
Citrus,10,,130,11,8,141,html version of FL COVID Rep 03-27-2020
Flagler,0,,105,11,9,116,html version of FL COVID Rep 03-27-2020
Santa Rosa,2,,156,11,7,167,html version of FL COVID Rep 03-27-2020
Hernando,2,,138,10,7,148,html version of FL COVID Rep 03-27-2020
Marion,155,,273,8,3,281,html version of FL COVID Rep 03-27-2020
Baker,3,,36,7,16,43,html version of FL COVID Rep 03-27-2020
Desoto,18,,30,6,17,36,html version of FL COVID Rep 03-27-2020
Nassau,0,,60,6,9,66,html version of FL COVID Rep 03-27-2020
Charlotte,5,,132,5,4,137,html version of FL COVID Rep 03-27-2020
Highlands,25,,28,5,15,34,html version of FL COVID Rep 03-27-2020
Bay,4,,65,3,4,68,html version of FL COVID Rep 03-27-2020
Columbia,29,,70,3,4,73,html version of FL COVID Rep 03-27-2020
Bradford,1,,38,1,3,39,html version of FL COVID Rep 03-27-2020
Gadsden,0,,29,1,3,30,html version of FL COVID Rep 03-27-2020
Jackson,3,,52,1,2,53,html version of FL COVID Rep 03-27-2020
Suwannee,10,,36,1,3,37,html version of FL COVID Rep 03-27-2020
Washington,9,,17,1,6,18,html version of FL COVID Rep 03-27-2020
Calhoun,0,,6,0,0,6,html version of FL COVID Rep 03-27-2020
Dixie,0,,16,0,0,16,html version of FL COVID Rep 03-27-2020
Franklin,0,,14,0,0,14,html version of FL COVID Rep 03-27-2020
Gilchrist,0,,16,0,0,16,html version of FL COVID Rep 03-27-2020
Glades,0,,3,0,0,3,html version of FL COVID Rep 03-27-2020
Gulf,5,,24,0,0,24,html version of FL COVID Rep 03-27-2020
Hamilton,1,,11,0,0,11,html version of FL COVID Rep 03-27-2020
Hardee,0,,8,0,0,8,html version of FL COVID Rep 03-27-2020
Hendry,1,,25,0,0,25,html version of FL COVID Rep 03-27-2020
Holmes,5,,18,0,0,18,html version of FL COVID Rep 03-27-2020
Jefferson,0,,9,0,0,9,html version of FL COVID Rep 03-27-2020
Lafayette,0,,9,0,0,9,html version of FL COVID Rep 03-27-2020
Levy,0,,48,0,0,48,html version of FL COVID Rep 03-27-2020
Liberty,0,,1,0,0,1,html version of FL COVID Rep 03-27-2020
Madison,0,,18,0,0,18,html version of FL COVID Rep 03-27-2020
Okeechobee,4,,30,0,0,30,html version of FL COVID Rep 03-27-2020
Taylor,0,,28,0,0,28,html version of FL COVID Rep 03-27-2020
Union,1,,30,0,0,30,html version of FL COVID Rep 03-27-2020
Unknown,0,,6,0,0,6,html version of FL COVID Rep 03-27-2020
Wakulla,0,,27,0,0,27,html version of FL COVID Rep 03-27-2020
Total,1551,,28525,2900,9,31432,html version of FL COVID Rep 03-27-2020
