COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,147,235,247607,28664,10,276506,html version of FL COVID Rep 06-25-2020
Broward,27,70,164745,12584,7,177399,html version of FL COVID Rep 06-25-2020
Palm Beach,158,235,117854,11840,9,129929,html version of FL COVID Rep 06-25-2020
Hillsborough,88,85,100933,7329,7,108347,html version of FL COVID Rep 06-25-2020
Orange,52,93,111817,6786,6,118696,html version of FL COVID Rep 06-25-2020
Pinellas,72,28,77524,4669,6,82221,html version of FL COVID Rep 06-25-2020
Lee,29,12,45893,4062,8,49967,html version of FL COVID Rep 06-25-2020
Duval,43,74,84202,3724,4,88000,html version of FL COVID Rep 06-25-2020
Collier,87,15,27318,3521,11,30854,html version of FL COVID Rep 06-25-2020
Polk,14,14,37598,2571,6,40183,html version of FL COVID Rep 06-25-2020
Manatee,1,16,32444,2202,6,34662,html version of FL COVID Rep 06-25-2020
Seminole,13,16,30221,1768,6,32005,html version of FL COVID Rep 06-25-2020
Martin,21,10,13555,1673,11,15238,html version of FL COVID Rep 06-25-2020
Volusia,2,16,33833,1464,4,35313,html version of FL COVID Rep 06-25-2020
Escambia,2,13,28991,1404,5,30408,html version of FL COVID Rep 06-25-2020
St. Lucie,86,7,19328,1384,7,20719,html version of FL COVID Rep 06-25-2020
Osceola,49,27,21527,1321,6,22875,html version of FL COVID Rep 06-25-2020
Pasco,38,12,29388,1170,4,30570,html version of FL COVID Rep 06-25-2020
Brevard,3,2,36649,1149,3,37800,html version of FL COVID Rep 06-25-2020
Sarasota,4,5,31133,1139,4,32277,html version of FL COVID Rep 06-25-2020
Lake,14,13,29053,881,3,29947,html version of FL COVID Rep 06-25-2020
Alachua,,9,36472,863,2,37344,html version of FL COVID Rep 06-25-2020
Hendry,,1,3837,810,17,4648,html version of FL COVID Rep 06-25-2020
Leon,77,5,23547,642,3,24194,html version of FL COVID Rep 06-25-2020
Charlotte,2,2,10259,626,6,10887,html version of FL COVID Rep 06-25-2020
St. Johns,29,29,17039,599,3,17667,html version of FL COVID Rep 06-25-2020
Clay,6,5,14886,542,4,15433,html version of FL COVID Rep 06-25-2020
Desoto,11,5,3616,521,13,4142,html version of FL COVID Rep 06-25-2020
Okaloosa,1,8,11634,500,4,12142,html version of FL COVID Rep 06-25-2020
Marion,409,7,21158,493,2,21658,html version of FL COVID Rep 06-25-2020
Indian River,29,4,11866,479,4,12349,html version of FL COVID Rep 06-25-2020
Santa Rosa,1,2,11426,411,3,11839,html version of FL COVID Rep 06-25-2020
Suwannee,,2,3176,360,10,3538,html version of FL COVID Rep 06-25-2020
Jackson,5,11,4591,347,7,4949,html version of FL COVID Rep 06-25-2020
Hardee,,2,1735,340,16,2077,html version of FL COVID Rep 06-25-2020
Gadsden,2,6,5153,337,6,5496,html version of FL COVID Rep 06-25-2020
Hamilton,1,1,2290,317,12,2608,html version of FL COVID Rep 06-25-2020
Sumter,23,5,6523,308,5,6836,html version of FL COVID Rep 06-25-2020
Okeechobee,1,,2862,289,9,3151,html version of FL COVID Rep 06-25-2020
Highlands,6,6,7023,279,4,7308,html version of FL COVID Rep 06-25-2020
Putnam,2,1,5717,271,5,5989,html version of FL COVID Rep 06-25-2020
Flagler,,3,7312,261,3,7576,html version of FL COVID Rep 06-25-2020
Bay,40,4,6788,248,4,7040,html version of FL COVID Rep 06-25-2020
Columbia,3,5,5222,246,4,5473,html version of FL COVID Rep 06-25-2020
Hernando,,1,8883,227,2,9111,html version of FL COVID Rep 06-25-2020
Citrus,1,3,8678,226,3,8907,html version of FL COVID Rep 06-25-2020
Liberty,,2,2093,220,10,2315,html version of FL COVID Rep 06-25-2020
Walton,1,5,2946,205,6,3156,html version of FL COVID Rep 06-25-2020
Monroe,58,,4786,188,4,4974,html version of FL COVID Rep 06-25-2020
Levy,,2,2861,157,5,3020,html version of FL COVID Rep 06-25-2020
Madison,1,2,1646,156,9,1804,html version of FL COVID Rep 06-25-2020
Glades,,,441,151,26,592,html version of FL COVID Rep 06-25-2020
Holmes,,1,1974,147,7,2122,html version of FL COVID Rep 06-25-2020
Nassau,6,3,6113,136,2,6252,html version of FL COVID Rep 06-25-2020
Unknown,,14,1854,130,7,1998,html version of FL COVID Rep 06-25-2020
Washington,3,1,1635,102,6,1738,html version of FL COVID Rep 06-25-2020
Gilchrist,,3,2118,88,4,2209,html version of FL COVID Rep 06-25-2020
Bradford,1,2,2334,73,3,2409,html version of FL COVID Rep 06-25-2020
Calhoun,,2,701,70,9,773,html version of FL COVID Rep 06-25-2020
Taylor,,2,1309,70,5,1381,html version of FL COVID Rep 06-25-2020
Dixie,,,1273,63,5,1336,html version of FL COVID Rep 06-25-2020
Union,,,2120,46,2,2166,html version of FL COVID Rep 06-25-2020
Baker,1,,1566,44,3,1610,html version of FL COVID Rep 06-25-2020
Wakulla,1,1,1881,42,2,1924,html version of FL COVID Rep 06-25-2020
Jefferson,1,1,1049,41,4,1091,html version of FL COVID Rep 06-25-2020
Lafayette,,1,449,22,5,472,html version of FL COVID Rep 06-25-2020
Gulf,3,,1368,16,1,1384,html version of FL COVID Rep 06-25-2020
Franklin,,1,803,4,0,808,html version of FL COVID Rep 06-25-2020
Total,1675,1168,1606626,114018,7,1721812,html version of FL COVID Rep 06-25-2020
