COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,142,,16226,3667,18,19897,html version of FL COVID Rep 04-04-2020
Broward,67,,13935,1792,11,15735,html version of FL COVID Rep 04-04-2020
Palm Beach,83,,4080,908,18,4991,html version of FL COVID Rep 04-04-2020
Orange,13,,5985,631,10,6616,html version of FL COVID Rep 04-04-2020
Hillsborough,6,,6711,485,7,7198,html version of FL COVID Rep 04-04-2020
Duval,164,,5967,366,6,6333,html version of FL COVID Rep 04-04-2020
Lee,17,,3006,334,10,3340,html version of FL COVID Rep 04-04-2020
Pinellas,68,,5234,328,6,5571,html version of FL COVID Rep 04-04-2020
Collier,26,,1744,212,11,1956,html version of FL COVID Rep 04-04-2020
Osceola,83,,1155,207,15,1362,html version of FL COVID Rep 04-04-2020
Seminole,16,,1650,167,9,1818,html version of FL COVID Rep 04-04-2020
Polk,18,,1914,138,7,2054,html version of FL COVID Rep 04-04-2020
Volusia,2,,1066,129,11,1195,html version of FL COVID Rep 04-04-2020
Sarasota,9,,1029,127,11,1156,html version of FL COVID Rep 04-04-2020
St. Johns,41,,1719,127,7,1846,html version of FL COVID Rep 04-04-2020
Manatee,3,,678,126,16,804,html version of FL COVID Rep 04-04-2020
Escambia,2,,1350,117,8,1467,html version of FL COVID Rep 04-04-2020
Alachua,13,,1937,115,6,2054,html version of FL COVID Rep 04-04-2020
Lake,7,,1516,89,6,1609,html version of FL COVID Rep 04-04-2020
Pasco,22,,1846,85,4,1932,html version of FL COVID Rep 04-04-2020
Clay,4,,885,72,8,957,html version of FL COVID Rep 04-04-2020
Sumter,12,,802,71,8,874,html version of FL COVID Rep 04-04-2020
St. Lucie,18,,810,67,8,877,html version of FL COVID Rep 04-04-2020
Brevard,2,,955,65,6,1020,html version of FL COVID Rep 04-04-2020
Okaloosa,42,,384,59,13,443,html version of FL COVID Rep 04-04-2020
Indian River,16,,507,49,9,556,html version of FL COVID Rep 04-04-2020
Santa Rosa,0,,546,49,8,595,html version of FL COVID Rep 04-04-2020
Charlotte,4,,445,47,10,492,html version of FL COVID Rep 04-04-2020
Martin,6,,532,46,8,578,html version of FL COVID Rep 04-04-2020
Leon,3,,836,41,5,877,html version of FL COVID Rep 04-04-2020
Monroe,95,,305,41,12,346,html version of FL COVID Rep 04-04-2020
Hernando,2,,493,39,7,533,html version of FL COVID Rep 04-04-2020
Marion,180,,867,39,4,906,html version of FL COVID Rep 04-04-2020
Citrus,5,,397,33,8,430,html version of FL COVID Rep 04-04-2020
Flagler,2,,283,29,9,313,html version of FL COVID Rep 04-04-2020
Highlands,6,,154,29,16,185,html version of FL COVID Rep 04-04-2020
Bay,2,,241,23,9,264,html version of FL COVID Rep 04-04-2020
Walton,0,,146,21,13,167,html version of FL COVID Rep 04-04-2020
Nassau,0,,312,20,6,332,html version of FL COVID Rep 04-04-2020
Putnam,5,,436,18,4,454,html version of FL COVID Rep 04-04-2020
Suwannee,3,,117,17,13,134,html version of FL COVID Rep 04-04-2020
Baker,1,,110,11,9,121,html version of FL COVID Rep 04-04-2020
Desoto,3,,137,10,7,147,html version of FL COVID Rep 04-04-2020
Unknown,24,,27,10,27,37,html version of FL COVID Rep 04-04-2020
Columbia,20,,212,9,4,221,html version of FL COVID Rep 04-04-2020
Bradford,3,,113,6,5,119,html version of FL COVID Rep 04-04-2020
Hendry,0,,105,6,5,111,html version of FL COVID Rep 04-04-2020
Calhoun,0,,26,4,13,30,html version of FL COVID Rep 04-04-2020
Gadsden,0,,63,4,6,67,html version of FL COVID Rep 04-04-2020
Jackson,4,,103,4,4,107,html version of FL COVID Rep 04-04-2020
Madison,0,,37,4,10,41,html version of FL COVID Rep 04-04-2020
Wakulla,1,,80,4,5,84,html version of FL COVID Rep 04-04-2020
Glades,0,,10,3,23,13,html version of FL COVID Rep 04-04-2020
Levy,0,,131,2,2,133,html version of FL COVID Rep 04-04-2020
Okeechobee,2,,95,2,2,97,html version of FL COVID Rep 04-04-2020
Dixie,0,,58,1,2,59,html version of FL COVID Rep 04-04-2020
Franklin,0,,23,1,4,24,html version of FL COVID Rep 04-04-2020
Gulf,0,,51,1,2,52,html version of FL COVID Rep 04-04-2020
Hardee,0,,28,1,3,29,html version of FL COVID Rep 04-04-2020
Holmes,6,,42,1,2,43,html version of FL COVID Rep 04-04-2020
Union,2,,56,1,2,57,html version of FL COVID Rep 04-04-2020
Washington,3,,64,1,2,65,html version of FL COVID Rep 04-04-2020
Gilchrist,0,,57,0,0,57,html version of FL COVID Rep 04-04-2020
Hamilton,3,,34,0,0,34,html version of FL COVID Rep 04-04-2020
Jefferson,0,,22,0,0,22,html version of FL COVID Rep 04-04-2020
Lafayette,0,,22,0,0,22,html version of FL COVID Rep 04-04-2020
Liberty,0,,6,0,0,6,html version of FL COVID Rep 04-04-2020
Taylor,0,,43,0,0,43,html version of FL COVID Rep 04-04-2020
Total,1281,,90956,11111,11,102108,html version of FL COVID Rep 04-04-2020
