COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,102,,6213,1192,16,7407,html version of FL COVID Rep 03-29-2020
Broward,153,,7283,838,10,8122,html version of FL COVID Rep 03-29-2020
Palm Beach,31,,1678,333,17,2011,html version of FL COVID Rep 03-29-2020
Orange,14,,2481,246,9,2727,html version of FL COVID Rep 03-29-2020
Hillsborough,6,,3172,218,6,3390,html version of FL COVID Rep 03-29-2020
Duval,223,,1845,125,6,1970,html version of FL COVID Rep 03-29-2020
Lee,17,,1267,124,9,1391,html version of FL COVID Rep 03-29-2020
Pinellas,54,,1889,113,6,2002,html version of FL COVID Rep 03-29-2020
Collier,45,,834,95,10,929,html version of FL COVID Rep 03-29-2020
Osceola,64,,479,83,15,562,html version of FL COVID Rep 03-29-2020
Seminole,27,,818,76,9,894,html version of FL COVID Rep 03-29-2020
Alachua,21,,1160,71,6,1231,html version of FL COVID Rep 03-29-2020
Sarasota,24,,631,50,7,681,html version of FL COVID Rep 03-29-2020
St. Johns,36,,644,50,7,694,html version of FL COVID Rep 03-29-2020
Volusia,7,,521,47,8,568,html version of FL COVID Rep 03-29-2020
Sumter,6,,613,43,7,660,html version of FL COVID Rep 03-29-2020
Polk,50,,669,39,6,708,html version of FL COVID Rep 03-29-2020
Lake,7,,805,38,5,843,html version of FL COVID Rep 03-29-2020
Pasco,13,,736,34,4,771,html version of FL COVID Rep 03-29-2020
Manatee,5,,252,33,12,285,html version of FL COVID Rep 03-29-2020
Okaloosa,12,,172,31,15,203,html version of FL COVID Rep 03-29-2020
Clay,3,,278,30,10,308,html version of FL COVID Rep 03-29-2020
Escambia,1,,550,30,5,580,html version of FL COVID Rep 03-29-2020
Brevard,10,,438,28,6,466,html version of FL COVID Rep 03-29-2020
Martin,2,,215,26,11,241,html version of FL COVID Rep 03-29-2020
St. Lucie,13,,321,23,7,344,html version of FL COVID Rep 03-29-2020
Monroe,52,,120,22,15,142,html version of FL COVID Rep 03-29-2020
Marion,132,,412,20,5,432,html version of FL COVID Rep 03-29-2020
Santa Rosa,2,,243,20,8,263,html version of FL COVID Rep 03-29-2020
Leon,1,,429,18,4,447,html version of FL COVID Rep 03-29-2020
Indian River,7,,204,17,8,221,html version of FL COVID Rep 03-29-2020
Charlotte,5,,191,16,8,207,html version of FL COVID Rep 03-29-2020
Citrus,6,,166,15,8,181,html version of FL COVID Rep 03-29-2020
Walton,1,,86,15,15,101,html version of FL COVID Rep 03-29-2020
Hernando,1,,203,14,6,217,html version of FL COVID Rep 03-29-2020
Flagler,0,,143,13,8,156,html version of FL COVID Rep 03-29-2020
Putnam,9,,199,12,6,211,html version of FL COVID Rep 03-29-2020
Highlands,19,,51,10,16,62,html version of FL COVID Rep 03-29-2020
Baker,1,,46,7,13,53,html version of FL COVID Rep 03-29-2020
Desoto,39,,53,7,12,60,html version of FL COVID Rep 03-29-2020
Nassau,0,,81,7,8,88,html version of FL COVID Rep 03-29-2020
Bay,1,,86,6,7,92,html version of FL COVID Rep 03-29-2020
Columbia,41,,98,3,3,102,html version of FL COVID Rep 03-29-2020
Levy,0,,76,2,3,78,html version of FL COVID Rep 03-29-2020
Bradford,0,,55,1,2,56,html version of FL COVID Rep 03-29-2020
Gadsden,0,,37,1,3,38,html version of FL COVID Rep 03-29-2020
Hendry,1,,38,1,3,39,html version of FL COVID Rep 03-29-2020
Jackson,7,,61,1,2,62,html version of FL COVID Rep 03-29-2020
Suwannee,11,,48,1,2,49,html version of FL COVID Rep 03-29-2020
Washington,7,,28,1,3,29,html version of FL COVID Rep 03-29-2020
Calhoun,0,,11,0,0,11,html version of FL COVID Rep 03-29-2020
Dixie,0,,29,0,0,29,html version of FL COVID Rep 03-29-2020
Franklin,0,,15,0,0,15,html version of FL COVID Rep 03-29-2020
Gilchrist,0,,32,0,0,32,html version of FL COVID Rep 03-29-2020
Glades,0,,4,0,0,4,html version of FL COVID Rep 03-29-2020
Gulf,0,,32,0,0,32,html version of FL COVID Rep 03-29-2020
Hamilton,2,,15,0,0,15,html version of FL COVID Rep 03-29-2020
Hardee,0,,12,0,0,12,html version of FL COVID Rep 03-29-2020
Holmes,5,,22,0,0,22,html version of FL COVID Rep 03-29-2020
Jefferson,0,,14,0,0,14,html version of FL COVID Rep 03-29-2020
Lafayette,0,,10,0,0,10,html version of FL COVID Rep 03-29-2020
Liberty,0,,2,0,0,2,html version of FL COVID Rep 03-29-2020
Madison,0,,21,0,0,21,html version of FL COVID Rep 03-29-2020
Okeechobee,1,,43,0,0,43,html version of FL COVID Rep 03-29-2020
Taylor,0,,28,0,0,28,html version of FL COVID Rep 03-29-2020
Union,1,,34,0,0,34,html version of FL COVID Rep 03-29-2020
Unknown,0,,11,0,0,11,html version of FL COVID Rep 03-29-2020
Wakulla,0,,38,0,0,38,html version of FL COVID Rep 03-29-2020
Total,1298,,39491,4246,10,43747,html version of FL COVID Rep 03-29-2020
