COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,60,364,142296,16845,11,159505,html version of FL COVID Rep 05-24-2020
Broward,21,145,86062,6697,7,92904,html version of FL COVID Rep 05-24-2020
Palm Beach,113,437,57519,5201,8,63157,html version of FL COVID Rep 05-24-2020
Hillsborough,21,131,46998,1883,4,49012,html version of FL COVID Rep 05-24-2020
Orange,14,65,62073,1808,3,63946,html version of FL COVID Rep 05-24-2020
Lee,42,8,22461,1699,7,24168,html version of FL COVID Rep 05-24-2020
Duval,77,52,46595,1439,3,48086,html version of FL COVID Rep 05-24-2020
Collier,7,8,12173,1251,9,13432,html version of FL COVID Rep 05-24-2020
Pinellas,61,25,33680,1173,3,34878,html version of FL COVID Rep 05-24-2020
Manatee,,10,13662,975,7,14647,html version of FL COVID Rep 05-24-2020
Polk,6,35,16856,869,5,17760,html version of FL COVID Rep 05-24-2020
Escambia,2,18,16316,756,4,17090,html version of FL COVID Rep 05-24-2020
Volusia,,21,18946,663,3,19630,html version of FL COVID Rep 05-24-2020
Osceola,45,14,12232,658,5,12904,html version of FL COVID Rep 05-24-2020
Sarasota,1,7,11496,586,5,12089,html version of FL COVID Rep 05-24-2020
Martin,5,11,5878,494,8,6383,html version of FL COVID Rep 05-24-2020
Seminole,4,15,16928,459,3,17402,html version of FL COVID Rep 05-24-2020
Charlotte,3,2,4852,423,8,5277,html version of FL COVID Rep 05-24-2020
Brevard,1,8,19178,394,2,19580,html version of FL COVID Rep 05-24-2020
St. Lucie,52,10,8827,391,4,9228,html version of FL COVID Rep 05-24-2020
Alachua,,15,14774,361,2,15150,html version of FL COVID Rep 05-24-2020
Clay,,5,7823,357,4,8185,html version of FL COVID Rep 05-24-2020
Pasco,15,19,12509,349,3,12877,html version of FL COVID Rep 05-24-2020
Leon,10,6,11972,332,3,12310,html version of FL COVID Rep 05-24-2020
Hendry,1,3,1477,281,16,1761,html version of FL COVID Rep 05-24-2020
Lake,10,20,14541,273,2,14834,html version of FL COVID Rep 05-24-2020
Gadsden,,10,2875,255,8,3140,html version of FL COVID Rep 05-24-2020
Sumter,24,21,3566,253,7,3840,html version of FL COVID Rep 05-24-2020
St. Johns,8,40,9648,239,2,9927,html version of FL COVID Rep 05-24-2020
Marion,554,4,9856,237,2,10097,html version of FL COVID Rep 05-24-2020
Jackson,,14,2896,230,7,3140,html version of FL COVID Rep 05-24-2020
Santa Rosa,1,6,6502,207,3,6715,html version of FL COVID Rep 05-24-2020
Liberty,,2,2009,206,9,2217,html version of FL COVID Rep 05-24-2020
Hamilton,,3,1679,194,10,1876,html version of FL COVID Rep 05-24-2020
Okaloosa,,4,6611,193,3,6808,html version of FL COVID Rep 05-24-2020
Flagler,,9,3732,177,5,3918,html version of FL COVID Rep 05-24-2020
Suwannee,,7,1970,165,8,2142,html version of FL COVID Rep 05-24-2020
Putnam,2,8,3135,140,4,3283,html version of FL COVID Rep 05-24-2020
Columbia,4,23,3105,130,4,3258,html version of FL COVID Rep 05-24-2020
Citrus,1,3,3453,119,3,3575,html version of FL COVID Rep 05-24-2020
Indian River,56,1,4705,116,2,4822,html version of FL COVID Rep 05-24-2020
Desoto,6,1,2120,115,5,2236,html version of FL COVID Rep 05-24-2020
Highlands,4,5,3632,113,3,3750,html version of FL COVID Rep 05-24-2020
Hernando,,20,3272,109,3,3401,html version of FL COVID Rep 05-24-2020
Monroe,95,,2329,108,4,2437,html version of FL COVID Rep 05-24-2020
Walton,,4,1496,106,7,1606,html version of FL COVID Rep 05-24-2020
Bay,,3,3495,95,3,3593,html version of FL COVID Rep 05-24-2020
Unknown,1,20,1322,85,6,1427,html version of FL COVID Rep 05-24-2020
Hardee,,,696,77,10,773,html version of FL COVID Rep 05-24-2020
Nassau,1,2,3199,70,2,3271,html version of FL COVID Rep 05-24-2020
Madison,,2,869,68,7,939,html version of FL COVID Rep 05-24-2020
Okeechobee,,2,1400,60,4,1462,html version of FL COVID Rep 05-24-2020
Calhoun,,2,503,52,9,557,html version of FL COVID Rep 05-24-2020
Bradford,1,1,1421,51,3,1473,html version of FL COVID Rep 05-24-2020
Dixie,,1,653,41,6,695,html version of FL COVID Rep 05-24-2020
Wakulla,,,1203,32,3,1235,html version of FL COVID Rep 05-24-2020
Union,,1,1696,30,2,1727,html version of FL COVID Rep 05-24-2020
Jefferson,,1,512,29,5,542,html version of FL COVID Rep 05-24-2020
Levy,,1,1609,27,2,1637,html version of FL COVID Rep 05-24-2020
Baker,,,853,27,3,880,html version of FL COVID Rep 05-24-2020
Washington,7,1,661,26,4,688,html version of FL COVID Rep 05-24-2020
Glades,,,134,20,13,154,html version of FL COVID Rep 05-24-2020
Holmes,,1,716,14,2,731,html version of FL COVID Rep 05-24-2020
Taylor,1,3,669,12,2,684,html version of FL COVID Rep 05-24-2020
Gilchrist,,1,597,11,2,609,html version of FL COVID Rep 05-24-2020
Lafayette,,,344,8,2,352,html version of FL COVID Rep 05-24-2020
Franklin,,,526,2,0,528,html version of FL COVID Rep 05-24-2020
Gulf,,,575,1,0,576,html version of FL COVID Rep 05-24-2020
Total,1337,1681,820368,50867,6,872916,html version of FL COVID Rep 05-24-2020
