COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,146,227,236442,26239,10,262908,html version of FL COVID Rep 06-22-2020
Broward,27,75,154008,11327,7,165410,html version of FL COVID Rep 06-22-2020
Palm Beach,150,239,112803,10943,9,123985,html version of FL COVID Rep 06-22-2020
Hillsborough,73,77,94177,5973,6,100227,html version of FL COVID Rep 06-22-2020
Orange,63,71,104412,5157,5,109640,html version of FL COVID Rep 06-22-2020
Pinellas,55,21,73059,3854,5,76934,html version of FL COVID Rep 06-22-2020
Lee,21,11,43205,3666,8,46882,html version of FL COVID Rep 06-22-2020
Collier,77,9,25791,3206,11,29006,html version of FL COVID Rep 06-22-2020
Duval,39,49,79181,3085,4,82315,html version of FL COVID Rep 06-22-2020
Polk,12,9,35477,2225,6,37711,html version of FL COVID Rep 06-22-2020
Manatee,,14,30601,1977,6,32592,html version of FL COVID Rep 06-22-2020
Martin,19,9,13080,1582,11,14671,html version of FL COVID Rep 06-22-2020
Seminole,10,13,28575,1361,5,29949,html version of FL COVID Rep 06-22-2020
Volusia,,13,31908,1263,4,33184,html version of FL COVID Rep 06-22-2020
St. Lucie,81,6,18349,1226,6,19581,html version of FL COVID Rep 06-22-2020
Escambia,4,13,27364,1202,4,28579,html version of FL COVID Rep 06-22-2020
Osceola,48,17,19904,1080,5,21001,html version of FL COVID Rep 06-22-2020
Sarasota,4,5,29738,992,3,30735,html version of FL COVID Rep 06-22-2020
Brevard,3,2,34182,878,3,35062,html version of FL COVID Rep 06-22-2020
Pasco,23,12,27378,872,3,28262,html version of FL COVID Rep 06-22-2020
Hendry,1,1,3677,763,17,4441,html version of FL COVID Rep 06-22-2020
Lake,12,12,27440,763,3,28215,html version of FL COVID Rep 06-22-2020
Alachua,,9,34912,738,2,35659,html version of FL COVID Rep 06-22-2020
Charlotte,3,2,9795,597,6,10394,html version of FL COVID Rep 06-22-2020
Leon,28,5,22813,587,3,23405,html version of FL COVID Rep 06-22-2020
Clay,,4,14294,519,4,14817,html version of FL COVID Rep 06-22-2020
St. Johns,12,23,16098,496,3,16617,html version of FL COVID Rep 06-22-2020
Desoto,11,4,3418,468,12,3890,html version of FL COVID Rep 06-22-2020
Okaloosa,,8,10903,421,4,11332,html version of FL COVID Rep 06-22-2020
Marion,455,7,20162,412,2,20581,html version of FL COVID Rep 06-22-2020
Indian River,28,4,11080,409,4,11493,html version of FL COVID Rep 06-22-2020
Santa Rosa,2,2,11026,350,3,11378,html version of FL COVID Rep 06-22-2020
Jackson,3,8,4381,338,7,4727,html version of FL COVID Rep 06-22-2020
Gadsden,1,6,5096,326,6,5428,html version of FL COVID Rep 06-22-2020
Hardee,,1,1610,305,16,1916,html version of FL COVID Rep 06-22-2020
Hamilton,1,1,2214,302,12,2517,html version of FL COVID Rep 06-22-2020
Suwannee,,1,2968,290,9,3259,html version of FL COVID Rep 06-22-2020
Sumter,23,5,6160,286,4,6451,html version of FL COVID Rep 06-22-2020
Okeechobee,,,2616,250,9,2866,html version of FL COVID Rep 06-22-2020
Highlands,5,3,6412,238,4,6653,html version of FL COVID Rep 06-22-2020
Putnam,2,1,5081,238,4,5320,html version of FL COVID Rep 06-22-2020
Flagler,,5,6996,237,3,7238,html version of FL COVID Rep 06-22-2020
Columbia,3,5,5049,232,4,5286,html version of FL COVID Rep 06-22-2020
Liberty,,2,2080,221,10,2303,html version of FL COVID Rep 06-22-2020
Bay,32,5,6253,205,3,6463,html version of FL COVID Rep 06-22-2020
Hernando,,1,8319,200,2,8520,html version of FL COVID Rep 06-22-2020
Citrus,1,3,8180,199,2,8382,html version of FL COVID Rep 06-22-2020
Walton,,4,2769,186,6,2959,html version of FL COVID Rep 06-22-2020
Monroe,64,,4568,165,3,4733,html version of FL COVID Rep 06-22-2020
Levy,,2,2700,147,5,2849,html version of FL COVID Rep 06-22-2020
Glades,,,434,142,25,576,html version of FL COVID Rep 06-22-2020
Madison,1,2,1596,142,8,1740,html version of FL COVID Rep 06-22-2020
Nassau,1,1,5775,120,2,5896,html version of FL COVID Rep 06-22-2020
Unknown,,14,1852,119,6,1985,html version of FL COVID Rep 06-22-2020
Washington,1,1,1578,96,6,1675,html version of FL COVID Rep 06-22-2020
Gilchrist,,1,2036,86,4,2123,html version of FL COVID Rep 06-22-2020
Calhoun,,2,674,69,9,745,html version of FL COVID Rep 06-22-2020
Taylor,,2,1269,68,5,1339,html version of FL COVID Rep 06-22-2020
Bradford,1,1,2160,63,3,2224,html version of FL COVID Rep 06-22-2020
Dixie,,,1207,61,5,1268,html version of FL COVID Rep 06-22-2020
Holmes,,1,1194,58,5,1253,html version of FL COVID Rep 06-22-2020
Baker,,,1490,44,3,1534,html version of FL COVID Rep 06-22-2020
Union,,,2073,42,2,2115,html version of FL COVID Rep 06-22-2020
Wakulla,,,1808,40,2,1848,html version of FL COVID Rep 06-22-2020
Jefferson,,1,974,36,4,1011,html version of FL COVID Rep 06-22-2020
Lafayette,,1,435,20,4,456,html version of FL COVID Rep 06-22-2020
Gulf,,,1275,11,1,1286,html version of FL COVID Rep 06-22-2020
Franklin,,,736,4,1,740,html version of FL COVID Rep 06-22-2020
Total,1546,1053,1517270,100217,6,1618540,html version of FL COVID Rep 06-22-2020
