COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,286,174,78352,12632,14,91158,html version of FL COVID Rep 05-02-2020
Broward,30,35,45788,5257,10,51080,html version of FL COVID Rep 05-02-2020
Palm Beach,55,230,26469,3080,10,29779,html version of FL COVID Rep 05-02-2020
Orange,10,3,26394,1422,5,27819,html version of FL COVID Rep 05-02-2020
Hillsborough,19,31,21499,1240,5,22770,html version of FL COVID Rep 05-02-2020
Lee,16,2,11024,1085,9,12111,html version of FL COVID Rep 05-02-2020
Duval,79,10,23973,1038,4,25021,html version of FL COVID Rep 05-02-2020
Pinellas,250,10,14372,757,5,15139,html version of FL COVID Rep 05-02-2020
Collier,11,1,5227,628,11,5856,html version of FL COVID Rep 05-02-2020
Manatee,,2,3457,607,15,4066,html version of FL COVID Rep 05-02-2020
Escambia,21,7,7412,538,7,7957,html version of FL COVID Rep 05-02-2020
Polk,6,2,7484,514,6,8000,html version of FL COVID Rep 05-02-2020
Volusia,,3,9333,509,5,9845,html version of FL COVID Rep 05-02-2020
Osceola,49,3,5717,504,8,6224,html version of FL COVID Rep 05-02-2020
Seminole,3,4,7356,395,5,7755,html version of FL COVID Rep 05-02-2020
Sarasota,2,1,4567,372,8,4940,html version of FL COVID Rep 05-02-2020
Brevard,1,2,8811,297,3,9110,html version of FL COVID Rep 05-02-2020
Clay,,1,3781,278,7,4060,html version of FL COVID Rep 05-02-2020
Alachua,,7,6892,275,4,7174,html version of FL COVID Rep 05-02-2020
Pasco,32,5,5534,275,5,5814,html version of FL COVID Rep 05-02-2020
St. Lucie,47,2,3206,254,7,3462,html version of FL COVID Rep 05-02-2020
Charlotte,4,1,2006,244,11,2251,html version of FL COVID Rep 05-02-2020
Lake,8,,6575,234,3,6809,html version of FL COVID Rep 05-02-2020
Leon,12,2,3176,233,7,3411,html version of FL COVID Rep 05-02-2020
Sumter,24,,1774,221,11,1995,html version of FL COVID Rep 05-02-2020
St. Johns,10,1,5085,212,4,5298,html version of FL COVID Rep 05-02-2020
Martin,4,,1703,199,10,1902,html version of FL COVID Rep 05-02-2020
Marion,96,2,4441,182,4,4625,html version of FL COVID Rep 05-02-2020
Okaloosa,1,1,2700,158,6,2859,html version of FL COVID Rep 05-02-2020
Santa Rosa,1,1,2644,157,6,2802,html version of FL COVID Rep 05-02-2020
Suwannee,,,686,141,17,827,html version of FL COVID Rep 05-02-2020
Flagler,,2,1464,138,9,1604,html version of FL COVID Rep 05-02-2020
Putnam,3,,1524,117,7,1641,html version of FL COVID Rep 05-02-2020
Gadsden,,,465,105,18,570,html version of FL COVID Rep 05-02-2020
Citrus,1,2,1602,99,6,1703,html version of FL COVID Rep 05-02-2020
Hendry,1,,490,96,16,586,html version of FL COVID Rep 05-02-2020
Indian River,58,,1817,92,5,1909,html version of FL COVID Rep 05-02-2020
Hernando,,,1670,92,5,1762,html version of FL COVID Rep 05-02-2020
Highlands,5,1,1178,86,7,1265,html version of FL COVID Rep 05-02-2020
Monroe,32,,1244,80,6,1324,html version of FL COVID Rep 05-02-2020
Bay,,2,1578,75,5,1655,html version of FL COVID Rep 05-02-2020
Columbia,5,,1170,68,5,1238,html version of FL COVID Rep 05-02-2020
Nassau,,,1506,58,4,1564,html version of FL COVID Rep 05-02-2020
Madison,5,,386,58,13,444,html version of FL COVID Rep 05-02-2020
Bradford,1,,748,48,6,796,html version of FL COVID Rep 05-02-2020
Walton,,1,639,43,6,683,html version of FL COVID Rep 05-02-2020
Desoto,4,,524,31,6,555,html version of FL COVID Rep 05-02-2020
Hardee,,,159,29,15,188,html version of FL COVID Rep 05-02-2020
Jefferson,1,,142,28,16,170,html version of FL COVID Rep 05-02-2020
Wakulla,,,361,23,6,384,html version of FL COVID Rep 05-02-2020
Baker,,,384,22,5,406,html version of FL COVID Rep 05-02-2020
Levy,,,651,19,3,670,html version of FL COVID Rep 05-02-2020
Jackson,,,469,14,3,483,html version of FL COVID Rep 05-02-2020
Calhoun,1,,126,14,10,140,html version of FL COVID Rep 05-02-2020
Okeechobee,1,,393,13,3,406,html version of FL COVID Rep 05-02-2020
Washington,,,299,12,4,311,html version of FL COVID Rep 05-02-2020
Holmes,,,501,10,2,511,html version of FL COVID Rep 05-02-2020
Unknown,1,,50,9,15,59,html version of FL COVID Rep 05-02-2020
Liberty,,,55,8,13,63,html version of FL COVID Rep 05-02-2020
Dixie,,,223,7,3,230,html version of FL COVID Rep 05-02-2020
Hamilton,,,173,7,4,180,html version of FL COVID Rep 05-02-2020
Glades,,,62,6,9,68,html version of FL COVID Rep 05-02-2020
Gilchrist,1,,256,5,2,261,html version of FL COVID Rep 05-02-2020
Union,,,238,5,2,243,html version of FL COVID Rep 05-02-2020
Taylor,2,,230,3,1,233,html version of FL COVID Rep 05-02-2020
Franklin,,,108,2,2,110,html version of FL COVID Rep 05-02-2020
Lafayette,,,79,2,2,81,html version of FL COVID Rep 05-02-2020
Gulf,,,147,1,1,148,html version of FL COVID Rep 05-02-2020
Total,1199,551,380549,35463,9,416563,html version of FL COVID Rep 05-02-2020
