COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,184,882,392627,77867,17,471376,html version of FL COVID Rep 07-17-2020
Broward,79,307,265937,36913,12,303157,html version of FL COVID Rep 07-17-2020
Palm Beach,193,390,178155,24361,12,202906,html version of FL COVID Rep 07-17-2020
Hillsborough,151,240,159206,22502,12,181948,html version of FL COVID Rep 07-17-2020
Orange,367,229,182136,22049,11,204414,html version of FL COVID Rep 07-17-2020
Duval,101,192,139537,15641,10,155370,html version of FL COVID Rep 07-17-2020
Pinellas,39,95,120446,12714,10,133255,html version of FL COVID Rep 07-17-2020
Lee,21,27,76061,12043,14,88131,html version of FL COVID Rep 07-17-2020
Polk,27,75,61390,8772,12,70237,html version of FL COVID Rep 07-17-2020
Collier,154,48,40607,7314,15,47969,html version of FL COVID Rep 07-17-2020
Manatee,2,34,56627,6133,10,62794,html version of FL COVID Rep 07-17-2020
Osceola,65,77,37584,5556,13,43217,html version of FL COVID Rep 07-17-2020
Escambia,18,19,46556,5346,10,51921,html version of FL COVID Rep 07-17-2020
Seminole,29,47,47176,5030,10,52253,html version of FL COVID Rep 07-17-2020
Volusia,25,66,50045,4768,9,54879,html version of FL COVID Rep 07-17-2020
Pasco,48,40,46363,4654,9,51057,html version of FL COVID Rep 07-17-2020
Brevard,12,45,60979,3945,6,64969,html version of FL COVID Rep 07-17-2020
Sarasota,29,20,50839,3880,7,54739,html version of FL COVID Rep 07-17-2020
St. Lucie,216,43,28082,3411,11,31536,html version of FL COVID Rep 07-17-2020
Lake,44,30,44733,3139,7,47902,html version of FL COVID Rep 07-17-2020
Martin,38,32,18263,3023,14,21318,html version of FL COVID Rep 07-17-2020
Leon,12,80,39838,2817,7,42735,html version of FL COVID Rep 07-17-2020
Alachua,1,18,52345,2465,4,54828,html version of FL COVID Rep 07-17-2020
St. Johns,41,32,28075,2270,7,30377,html version of FL COVID Rep 07-17-2020
Marion,124,21,31770,2156,6,33947,html version of FL COVID Rep 07-17-2020
Clay,9,13,23600,1900,7,25513,html version of FL COVID Rep 07-17-2020
Santa Rosa,1,16,17909,1740,9,19665,html version of FL COVID Rep 07-17-2020
Bay,2,23,15333,1737,10,17093,html version of FL COVID Rep 07-17-2020
Okaloosa,25,21,18745,1698,8,20464,html version of FL COVID Rep 07-17-2020
Indian River,33,11,18669,1463,7,20143,html version of FL COVID Rep 07-17-2020
Charlotte,4,11,16997,1342,7,18350,html version of FL COVID Rep 07-17-2020
Hendry,1,13,5335,1325,20,6673,html version of FL COVID Rep 07-17-2020
Columbia,3,33,7785,1150,13,8968,html version of FL COVID Rep 07-17-2020
Hernando,,3,13156,1077,8,14236,html version of FL COVID Rep 07-17-2020
Desoto,9,19,6323,1045,14,7387,html version of FL COVID Rep 07-17-2020
Putnam,3,5,8638,897,9,9540,html version of FL COVID Rep 07-17-2020
Suwannee,,8,4837,863,15,5708,html version of FL COVID Rep 07-17-2020
Sumter,46,12,12326,770,6,13108,html version of FL COVID Rep 07-17-2020
Monroe,39,9,8100,768,9,8877,html version of FL COVID Rep 07-17-2020
Jackson,3,12,6526,756,10,7294,html version of FL COVID Rep 07-17-2020
Citrus,7,8,13059,737,5,13804,html version of FL COVID Rep 07-17-2020
Gadsden,1,16,6961,736,10,7713,html version of FL COVID Rep 07-17-2020
Walton,,4,5225,727,12,5956,html version of FL COVID Rep 07-17-2020
Highlands,6,15,11142,687,6,11844,html version of FL COVID Rep 07-17-2020
Hardee,,3,2954,677,19,3634,html version of FL COVID Rep 07-17-2020
Nassau,14,17,10342,660,6,11019,html version of FL COVID Rep 07-17-2020
Okeechobee,2,7,4220,610,13,4837,html version of FL COVID Rep 07-17-2020
Flagler,4,11,10579,600,5,11190,html version of FL COVID Rep 07-17-2020
Hamilton,1,1,3020,498,14,3519,html version of FL COVID Rep 07-17-2020
Madison,1,18,3607,423,10,4048,html version of FL COVID Rep 07-17-2020
Unknown,,21,3612,383,10,4016,html version of FL COVID Rep 07-17-2020
Levy,,12,4054,325,7,4391,html version of FL COVID Rep 07-17-2020
Liberty,,2,2440,289,11,2731,html version of FL COVID Rep 07-17-2020
Holmes,,7,2950,275,9,3232,html version of FL COVID Rep 07-17-2020
Wakulla,,8,3317,235,7,3560,html version of FL COVID Rep 07-17-2020
Washington,3,1,2391,233,9,2625,html version of FL COVID Rep 07-17-2020
Glades,,1,611,223,27,835,html version of FL COVID Rep 07-17-2020
Baker,8,,3279,215,6,3494,html version of FL COVID Rep 07-17-2020
Calhoun,1,7,1352,201,13,1560,html version of FL COVID Rep 07-17-2020
Taylor,,2,1940,192,9,2134,html version of FL COVID Rep 07-17-2020
Gilchrist,,5,2662,191,7,2858,html version of FL COVID Rep 07-17-2020
Bradford,1,3,3210,180,5,3393,html version of FL COVID Rep 07-17-2020
Dixie,,1,1695,155,8,1851,html version of FL COVID Rep 07-17-2020
Union,,1,2658,139,5,2798,html version of FL COVID Rep 07-17-2020
Gulf,,4,2463,124,5,2591,html version of FL COVID Rep 07-17-2020
Jefferson,2,1,1590,109,6,1700,html version of FL COVID Rep 07-17-2020
Lafayette,,2,663,67,9,732,html version of FL COVID Rep 07-17-2020
Franklin,1,1,1875,50,3,1926,html version of FL COVID Rep 07-17-2020
Total,2250,3477,2553527,327241,11,2884245,html version of FL COVID Rep 07-17-2020
