COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,213,1598,520593,123644,19,645835,html version of FL COVID Rep 08-03-2020
Broward,162,676,352864,58531,14,412071,html version of FL COVID Rep 08-03-2020
Palm Beach,243,586,229991,34550,13,265127,html version of FL COVID Rep 08-03-2020
Hillsborough,180,459,197854,30450,13,228763,html version of FL COVID Rep 08-03-2020
Orange,413,277,228753,29927,12,258957,html version of FL COVID Rep 08-03-2020
Duval,150,224,177655,21830,11,199709,html version of FL COVID Rep 08-03-2020
Pinellas,23,136,147562,16886,10,164584,html version of FL COVID Rep 08-03-2020
Lee,24,53,94046,15799,14,109898,html version of FL COVID Rep 08-03-2020
Polk,44,81,77570,13137,14,90788,html version of FL COVID Rep 08-03-2020
Collier,201,64,50047,9811,16,59922,html version of FL COVID Rep 08-03-2020
Osceola,88,125,50942,8894,15,59961,html version of FL COVID Rep 08-03-2020
Manatee,7,58,72403,8825,11,81286,html version of FL COVID Rep 08-03-2020
Escambia,19,38,57952,8125,12,66115,html version of FL COVID Rep 08-03-2020
Volusia,38,82,61657,7194,10,68933,html version of FL COVID Rep 08-03-2020
Seminole,55,66,57705,6687,10,64458,html version of FL COVID Rep 08-03-2020
Pasco,96,45,57146,6548,10,63739,html version of FL COVID Rep 08-03-2020
Sarasota,25,48,64188,5814,8,70050,html version of FL COVID Rep 08-03-2020
Brevard,10,58,74471,5619,7,80148,html version of FL COVID Rep 08-03-2020
Marion,389,71,40601,5286,12,45958,html version of FL COVID Rep 08-03-2020
St. Lucie,263,52,35265,5256,13,40573,html version of FL COVID Rep 08-03-2020
Lake,55,78,56103,4708,8,60889,html version of FL COVID Rep 08-03-2020
Leon,44,110,51315,4448,8,55873,html version of FL COVID Rep 08-03-2020
Alachua,4,23,64145,3749,6,67917,html version of FL COVID Rep 08-03-2020
Bay,15,43,20032,3701,16,23776,html version of FL COVID Rep 08-03-2020
Martin,48,36,20954,3644,15,24634,html version of FL COVID Rep 08-03-2020
Santa Rosa,16,32,23070,3484,13,26586,html version of FL COVID Rep 08-03-2020
St. Johns,38,34,35266,3362,9,38662,html version of FL COVID Rep 08-03-2020
Okaloosa,48,42,24093,3031,11,27166,html version of FL COVID Rep 08-03-2020
Clay,12,15,29755,2935,9,32705,html version of FL COVID Rep 08-03-2020
Columbia,4,54,10162,2598,20,12814,html version of FL COVID Rep 08-03-2020
Indian River,52,12,23438,2340,9,25790,html version of FL COVID Rep 08-03-2020
Charlotte,10,22,21946,2062,9,24030,html version of FL COVID Rep 08-03-2020
Hernando,2,15,15953,1766,10,17734,html version of FL COVID Rep 08-03-2020
Hendry,1,16,6328,1667,21,8011,html version of FL COVID Rep 08-03-2020
Jackson,5,9,8670,1618,16,10297,html version of FL COVID Rep 08-03-2020
Gadsden,6,33,10278,1576,13,11887,html version of FL COVID Rep 08-03-2020
Monroe,53,10,11247,1379,11,12636,html version of FL COVID Rep 08-03-2020
Putnam,2,7,10675,1379,11,12061,html version of FL COVID Rep 08-03-2020
Citrus,29,14,15889,1299,8,17202,html version of FL COVID Rep 08-03-2020
Desoto,7,8,7999,1297,14,9304,html version of FL COVID Rep 08-03-2020
Highlands,8,13,13968,1277,8,15258,html version of FL COVID Rep 08-03-2020
Walton,2,41,7717,1256,14,9014,html version of FL COVID Rep 08-03-2020
Suwannee,,12,5807,1190,17,7009,html version of FL COVID Rep 08-03-2020
Sumter,22,13,15605,1142,7,16760,html version of FL COVID Rep 08-03-2020
Nassau,31,17,13099,1121,8,14237,html version of FL COVID Rep 08-03-2020
Okeechobee,1,13,5311,958,15,6282,html version of FL COVID Rep 08-03-2020
Flagler,5,19,13178,945,7,14142,html version of FL COVID Rep 08-03-2020
Hardee,,5,3586,857,19,4448,html version of FL COVID Rep 08-03-2020
Madison,3,9,4303,655,13,4967,html version of FL COVID Rep 08-03-2020
Unknown,3,36,5109,631,11,5776,html version of FL COVID Rep 08-03-2020
Levy,1,9,5291,618,10,5918,html version of FL COVID Rep 08-03-2020
Wakulla,4,36,6789,612,8,7437,html version of FL COVID Rep 08-03-2020
Washington,18,8,4088,597,13,4693,html version of FL COVID Rep 08-03-2020
Hamilton,1,2,3353,586,15,3941,html version of FL COVID Rep 08-03-2020
Holmes,2,7,3645,455,11,4107,html version of FL COVID Rep 08-03-2020
Liberty,,,2653,412,13,3065,html version of FL COVID Rep 08-03-2020
Baker,18,2,4004,403,9,4409,html version of FL COVID Rep 08-03-2020
Taylor,5,4,2788,396,12,3188,html version of FL COVID Rep 08-03-2020
Glades,,2,697,392,36,1091,html version of FL COVID Rep 08-03-2020
Gulf,,5,3144,390,11,3539,html version of FL COVID Rep 08-03-2020
Jefferson,1,10,2254,363,14,2627,html version of FL COVID Rep 08-03-2020
Bradford,1,3,3830,340,8,4173,html version of FL COVID Rep 08-03-2020
Gilchrist,4,6,3126,331,10,3463,html version of FL COVID Rep 08-03-2020
Calhoun,1,4,1986,328,14,2318,html version of FL COVID Rep 08-03-2020
Dixie,,2,2199,277,11,2478,html version of FL COVID Rep 08-03-2020
Union,1,3,3523,225,6,3751,html version of FL COVID Rep 08-03-2020
Franklin,2,4,2509,158,6,2671,html version of FL COVID Rep 08-03-2020
Lafayette,,3,769,113,13,885,html version of FL COVID Rep 08-03-2020
Total,3228,5698,3260914,491884,13,3758496,html version of FL COVID Rep 08-03-2020
