COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Alachua,4,19,56900,2890,5,59809,html version of FL COVID Rep 07-23-2020
Baker,8,,3504,254,7,3758,html version of FL COVID Rep 07-23-2020
Bay,2,28,17024,2356,12,19408,html version of FL COVID Rep 07-23-2020
Bradford,1,3,3404,212,6,3619,html version of FL COVID Rep 07-23-2020
Brevard,5,52,66915,4658,7,71625,html version of FL COVID Rep 07-23-2020
Broward,126,413,297616,45010,13,343039,html version of FL COVID Rep 07-23-2020
Calhoun,1,6,1671,232,12,1909,html version of FL COVID Rep 07-23-2020
Charlotte,5,9,18513,1560,8,20082,html version of FL COVID Rep 07-23-2020
Citrus,9,10,14179,954,6,15143,html version of FL COVID Rep 07-23-2020
Clay,11,12,26145,2330,8,28487,html version of FL COVID Rep 07-23-2020
Collier,158,58,45102,8401,16,53561,html version of FL COVID Rep 07-23-2020
Columbia,5,42,8653,1792,17,10487,html version of FL COVID Rep 07-23-2020
Dade,202,1145,439143,95068,18,535356,html version of FL COVID Rep 07-23-2020
Desoto,6,17,7296,1123,13,8436,html version of FL COVID Rep 07-23-2020
Dixie,,2,1920,208,10,2130,html version of FL COVID Rep 07-23-2020
Duval,112,199,155249,18357,11,173805,html version of FL COVID Rep 07-23-2020
Escambia,17,33,51134,6461,11,57628,html version of FL COVID Rep 07-23-2020
Flagler,3,14,11525,724,6,12263,html version of FL COVID Rep 07-23-2020
Franklin,1,1,2162,82,4,2245,html version of FL COVID Rep 07-23-2020
Gadsden,,33,8062,1040,11,9135,html version of FL COVID Rep 07-23-2020
Gilchrist,1,6,2862,283,9,3151,html version of FL COVID Rep 07-23-2020
Glades,,1,658,292,31,951,html version of FL COVID Rep 07-23-2020
Gulf,1,4,2717,212,7,2933,html version of FL COVID Rep 07-23-2020
Hamilton,1,2,3094,527,15,3623,html version of FL COVID Rep 07-23-2020
Hardee,,3,3158,733,19,3894,html version of FL COVID Rep 07-23-2020
Hendry,2,15,5806,1451,20,7272,html version of FL COVID Rep 07-23-2020
Hernando,1,6,14176,1296,8,15478,html version of FL COVID Rep 07-23-2020
Highlands,5,12,12308,912,7,13232,html version of FL COVID Rep 07-23-2020
Hillsborough,150,283,171886,25432,13,197601,html version of FL COVID Rep 07-23-2020
Holmes,,7,3285,348,10,3640,html version of FL COVID Rep 07-23-2020
Indian River,44,11,20136,1767,8,21914,html version of FL COVID Rep 07-23-2020
Jackson,3,12,7226,963,12,8201,html version of FL COVID Rep 07-23-2020
Jefferson,1,2,1807,156,8,1965,html version of FL COVID Rep 07-23-2020
Lafayette,,2,695,75,10,772,html version of FL COVID Rep 07-23-2020
Lake,42,33,49414,3757,7,53204,html version of FL COVID Rep 07-23-2020
Lee,22,30,84142,13768,14,97940,html version of FL COVID Rep 07-23-2020
Leon,19,91,44166,3480,7,47737,html version of FL COVID Rep 07-23-2020
Levy,,7,4543,424,9,4974,html version of FL COVID Rep 07-23-2020
Liberty,,1,2549,320,11,2870,html version of FL COVID Rep 07-23-2020
Madison,1,19,3914,504,11,4437,html version of FL COVID Rep 07-23-2020
Manatee,5,38,62865,7252,10,70155,html version of FL COVID Rep 07-23-2020
Marion,404,25,34359,2927,8,37311,html version of FL COVID Rep 07-23-2020
Martin,42,34,19320,3314,15,22668,html version of FL COVID Rep 07-23-2020
Monroe,32,9,9279,998,10,10286,html version of FL COVID Rep 07-23-2020
Nassau,18,18,11492,865,7,12375,html version of FL COVID Rep 07-23-2020
Okaloosa,23,29,20493,2134,9,22656,html version of FL COVID Rep 07-23-2020
Okeechobee,2,8,4756,770,14,5534,html version of FL COVID Rep 07-23-2020
Orange,363,256,199838,25254,11,225348,html version of FL COVID Rep 07-23-2020
Osceola,68,109,42546,6844,14,49499,html version of FL COVID Rep 07-23-2020
Palm Beach,204,494,198777,28267,12,227538,html version of FL COVID Rep 07-23-2020
Pasco,53,37,50232,5363,10,55632,html version of FL COVID Rep 07-23-2020
Pinellas,22,101,130767,14371,10,145239,html version of FL COVID Rep 07-23-2020
Polk,31,65,67546,10545,13,78156,html version of FL COVID Rep 07-23-2020
Putnam,2,9,9243,1083,10,10335,html version of FL COVID Rep 07-23-2020
Santa Rosa,2,16,19466,2147,10,21629,html version of FL COVID Rep 07-23-2020
Sarasota,28,36,56352,4644,8,61032,html version of FL COVID Rep 07-23-2020
Seminole,34,57,51771,5736,10,57564,html version of FL COVID Rep 07-23-2020
St. Johns,32,30,30632,2708,8,33370,html version of FL COVID Rep 07-23-2020
St. Lucie,218,47,30554,4004,12,34605,html version of FL COVID Rep 07-23-2020
Sumter,48,12,13775,902,6,14689,html version of FL COVID Rep 07-23-2020
Suwannee,,8,5090,940,16,6038,html version of FL COVID Rep 07-23-2020
Taylor,,2,2269,244,10,2515,html version of FL COVID Rep 07-23-2020
Union,,1,2789,169,6,2959,html version of FL COVID Rep 07-23-2020
Unknown,,28,4025,433,10,4486,html version of FL COVID Rep 07-23-2020
Volusia,20,62,53928,5803,10,59793,html version of FL COVID Rep 07-23-2020
Wakulla,2,28,4875,419,8,5322,html version of FL COVID Rep 07-23-2020
Walton,1,39,6287,931,13,7257,html version of FL COVID Rep 07-23-2020
Washington,3,2,3089,389,11,3480,html version of FL COVID Rep 07-23-2020
Total,2626,4243,2821074,389868,12,3215185,html version of FL COVID Rep 07-23-2020
