COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,213,1260,455687,101854,18,558801,html version of FL COVID Rep 07-25-2020
Broward,139,463,308707,48187,13,357357,html version of FL COVID Rep 07-25-2020
Palm Beach,212,518,205358,29707,13,235583,html version of FL COVID Rep 07-25-2020
Hillsborough,163,293,176998,26626,13,203917,html version of FL COVID Rep 07-25-2020
Orange,372,263,206590,26559,11,233412,html version of FL COVID Rep 07-25-2020
Duval,116,202,161760,19288,11,181250,html version of FL COVID Rep 07-25-2020
Pinellas,24,108,135028,14985,10,150121,html version of FL COVID Rep 07-25-2020
Lee,21,34,86856,14292,14,101182,html version of FL COVID Rep 07-25-2020
Polk,34,67,70151,11197,14,81415,html version of FL COVID Rep 07-25-2020
Collier,170,61,46359,8725,16,55145,html version of FL COVID Rep 07-25-2020
Manatee,6,40,65543,7709,11,73292,html version of FL COVID Rep 07-25-2020
Osceola,71,123,45037,7407,14,52567,html version of FL COVID Rep 07-25-2020
Escambia,18,33,52793,6854,11,59680,html version of FL COVID Rep 07-25-2020
Volusia,26,64,55742,6133,10,61939,html version of FL COVID Rep 07-25-2020
Seminole,38,62,53343,5969,10,59374,html version of FL COVID Rep 07-25-2020
Pasco,56,36,51675,5674,10,57385,html version of FL COVID Rep 07-25-2020
Sarasota,29,39,58693,5006,8,63738,html version of FL COVID Rep 07-25-2020
Brevard,8,59,69121,4898,7,74078,html version of FL COVID Rep 07-25-2020
St. Lucie,219,48,31791,4316,12,36155,html version of FL COVID Rep 07-25-2020
Lake,42,40,50706,3988,7,54734,html version of FL COVID Rep 07-25-2020
Leon,23,96,45581,3656,7,49333,html version of FL COVID Rep 07-25-2020
Martin,44,33,19757,3388,15,23178,html version of FL COVID Rep 07-25-2020
Marion,496,31,35382,3224,8,38637,html version of FL COVID Rep 07-25-2020
Alachua,5,20,58712,3050,5,61782,html version of FL COVID Rep 07-25-2020
St. Johns,31,34,31772,2871,8,34677,html version of FL COVID Rep 07-25-2020
Bay,4,31,17757,2862,14,20650,html version of FL COVID Rep 07-25-2020
Clay,15,16,27157,2473,8,29646,html version of FL COVID Rep 07-25-2020
Santa Rosa,3,18,20078,2365,11,22461,html version of FL COVID Rep 07-25-2020
Okaloosa,30,29,21023,2275,10,23327,html version of FL COVID Rep 07-25-2020
Columbia,5,46,9072,2074,19,11192,html version of FL COVID Rep 07-25-2020
Indian River,46,9,21069,1941,8,23019,html version of FL COVID Rep 07-25-2020
Charlotte,5,12,19225,1660,8,20897,html version of FL COVID Rep 07-25-2020
Hendry,2,16,5928,1495,20,7439,html version of FL COVID Rep 07-25-2020
Hernando,1,5,14576,1418,9,15999,html version of FL COVID Rep 07-25-2020
Jackson,3,14,7532,1220,14,8766,html version of FL COVID Rep 07-25-2020
Desoto,7,17,7543,1164,13,8724,html version of FL COVID Rep 07-25-2020
Putnam,2,10,9542,1150,11,10702,html version of FL COVID Rep 07-25-2020
Gadsden,1,33,8452,1142,12,9627,html version of FL COVID Rep 07-25-2020
Monroe,32,9,9710,1114,10,10833,html version of FL COVID Rep 07-25-2020
Citrus,9,10,14576,1056,7,15642,html version of FL COVID Rep 07-25-2020
Highlands,8,9,12878,1018,7,13905,html version of FL COVID Rep 07-25-2020
Walton,1,36,6713,1016,13,7765,html version of FL COVID Rep 07-25-2020
Suwannee,,11,5376,993,16,6380,html version of FL COVID Rep 07-25-2020
Sumter,44,13,14311,968,6,15292,html version of FL COVID Rep 07-25-2020
Nassau,20,18,11895,919,7,12832,html version of FL COVID Rep 07-25-2020
Okeechobee,2,10,4896,802,14,5708,html version of FL COVID Rep 07-25-2020
Flagler,4,18,11850,779,6,12647,html version of FL COVID Rep 07-25-2020
Hardee,,3,3290,776,19,4069,html version of FL COVID Rep 07-25-2020
Hamilton,1,2,3216,553,15,3771,html version of FL COVID Rep 07-25-2020
Madison,2,15,3969,519,12,4503,html version of FL COVID Rep 07-25-2020
Wakulla,2,32,5677,477,8,6186,html version of FL COVID Rep 07-25-2020
Unknown,,30,4148,462,10,4640,html version of FL COVID Rep 07-25-2020
Levy,,8,4749,449,9,5206,html version of FL COVID Rep 07-25-2020
Washington,5,2,3269,415,11,3686,html version of FL COVID Rep 07-25-2020
Glades,,1,670,384,36,1055,html version of FL COVID Rep 07-25-2020
Holmes,1,9,3379,371,10,3759,html version of FL COVID Rep 07-25-2020
Liberty,,1,2589,332,11,2922,html version of FL COVID Rep 07-25-2020
Gilchrist,3,6,2937,303,9,3246,html version of FL COVID Rep 07-25-2020
Baker,10,1,3637,285,7,3923,html version of FL COVID Rep 07-25-2020
Taylor,2,2,2373,257,10,2632,html version of FL COVID Rep 07-25-2020
Calhoun,1,6,1749,247,12,2002,html version of FL COVID Rep 07-25-2020
Gulf,,4,2772,242,8,3018,html version of FL COVID Rep 07-25-2020
Bradford,1,3,3530,228,6,3761,html version of FL COVID Rep 07-25-2020
Dixie,,3,2001,225,10,2229,html version of FL COVID Rep 07-25-2020
Union,,1,2833,183,6,3017,html version of FL COVID Rep 07-25-2020
Jefferson,1,2,1876,169,8,2047,html version of FL COVID Rep 07-25-2020
Franklin,1,1,2178,85,4,2264,html version of FL COVID Rep 07-25-2020
Lafayette,,3,723,82,10,808,html version of FL COVID Rep 07-25-2020
Total,2850,4552,2921866,414511,12,3340929,html version of FL COVID Rep 07-25-2020
