COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,283,1709,553581,133623,19,688913,html version of FL COVID Rep 08-10-2020
Broward,170,758,374699,62898,14,438355,html version of FL COVID Rep 08-10-2020
Palm Beach,270,584,244308,37297,13,282189,html version of FL COVID Rep 08-10-2020
Orange,443,289,241344,31851,12,273484,html version of FL COVID Rep 08-10-2020
Hillsborough,192,481,211778,32731,13,244990,html version of FL COVID Rep 08-10-2020
Duval,177,218,187740,23530,11,211488,html version of FL COVID Rep 08-10-2020
Pinellas,14,143,155348,17941,10,173432,html version of FL COVID Rep 08-10-2020
Lee,29,54,98022,16632,14,114708,html version of FL COVID Rep 08-10-2020
Polk,54,103,83357,14475,15,97935,html version of FL COVID Rep 08-10-2020
Manatee,8,60,76166,9340,11,85566,html version of FL COVID Rep 08-10-2020
Brevard,13,56,77999,6099,7,84154,html version of FL COVID Rep 08-10-2020
Volusia,67,109,66226,7960,11,74295,html version of FL COVID Rep 08-10-2020
Sarasota,21,50,67947,6256,8,74253,html version of FL COVID Rep 08-10-2020
Escambia,11,45,62552,9632,13,72229,html version of FL COVID Rep 08-10-2020
Alachua,4,23,67518,4171,6,71712,html version of FL COVID Rep 08-10-2020
Seminole,60,65,61384,7152,10,68601,html version of FL COVID Rep 08-10-2020
Pasco,107,50,60771,7114,10,67935,html version of FL COVID Rep 08-10-2020
Lake,81,88,60093,5177,8,65358,html version of FL COVID Rep 08-10-2020
Osceola,114,126,54446,9769,15,64341,html version of FL COVID Rep 08-10-2020
Collier,203,70,52717,10448,17,63235,html version of FL COVID Rep 08-10-2020
Leon,22,115,55154,5006,8,60275,html version of FL COVID Rep 08-10-2020
Marion,233,108,45983,6573,12,52664,html version of FL COVID Rep 08-10-2020
St. Lucie,276,50,37381,5824,13,43255,html version of FL COVID Rep 08-10-2020
St. Johns,43,31,37335,3660,9,41026,html version of FL COVID Rep 08-10-2020
Clay,13,18,31584,3298,9,34900,html version of FL COVID Rep 08-10-2020
Okaloosa,38,45,26019,3541,12,29605,html version of FL COVID Rep 08-10-2020
Santa Rosa,20,37,24739,3963,14,28739,html version of FL COVID Rep 08-10-2020
Indian River,53,13,24774,2543,9,27330,html version of FL COVID Rep 08-10-2020
Bay,10,58,22447,4447,16,26952,html version of FL COVID Rep 08-10-2020
Charlotte,10,33,24084,2257,9,26374,html version of FL COVID Rep 08-10-2020
Martin,49,39,21881,3838,15,25758,html version of FL COVID Rep 08-10-2020
Hernando,3,13,16998,2028,11,19039,html version of FL COVID Rep 08-10-2020
Citrus,36,11,16925,1548,8,18484,html version of FL COVID Rep 08-10-2020
Sumter,23,13,16525,1307,7,17845,html version of FL COVID Rep 08-10-2020
Highlands,8,13,14629,1449,9,16091,html version of FL COVID Rep 08-10-2020
Flagler,6,19,14067,1078,7,15164,html version of FL COVID Rep 08-10-2020
Nassau,31,18,13756,1239,8,15013,html version of FL COVID Rep 08-10-2020
Monroe,65,12,12198,1531,11,13741,html version of FL COVID Rep 08-10-2020
Columbia,3,55,10674,2893,21,13622,html version of FL COVID Rep 08-10-2020
Gadsden,6,40,11100,1903,15,13043,html version of FL COVID Rep 08-10-2020
Putnam,2,13,11462,1519,12,12994,html version of FL COVID Rep 08-10-2020
Jackson,5,14,9838,1897,16,11749,html version of FL COVID Rep 08-10-2020
Walton,1,37,8363,1414,14,9814,html version of FL COVID Rep 08-10-2020
Desoto,5,7,8216,1358,14,9581,html version of FL COVID Rep 08-10-2020
Hendry,,17,6586,1783,21,8386,html version of FL COVID Rep 08-10-2020
Suwannee,2,23,6440,1471,19,7934,html version of FL COVID Rep 08-10-2020
Wakulla,3,34,7125,707,9,7866,html version of FL COVID Rep 08-10-2020
Union,,13,6565,374,5,6952,html version of FL COVID Rep 08-10-2020
Okeechobee,2,14,5558,1055,16,6627,html version of FL COVID Rep 08-10-2020
Levy,2,10,5583,687,11,6280,html version of FL COVID Rep 08-10-2020
Washington,15,21,5350,872,14,6243,html version of FL COVID Rep 08-10-2020
Unknown,3,33,5382,697,11,6112,html version of FL COVID Rep 08-10-2020
Hardee,1,13,4923,976,17,5912,html version of FL COVID Rep 08-10-2020
Baker,23,15,4739,932,16,5686,html version of FL COVID Rep 08-10-2020
Taylor,7,27,4229,965,18,5221,html version of FL COVID Rep 08-10-2020
Madison,1,10,4381,708,14,5099,html version of FL COVID Rep 08-10-2020
Gulf,4,4,4185,659,14,4848,html version of FL COVID Rep 08-10-2020
Bradford,1,21,4022,508,11,4551,html version of FL COVID Rep 08-10-2020
Holmes,4,7,3765,507,12,4279,html version of FL COVID Rep 08-10-2020
Calhoun,1,16,3566,475,12,4057,html version of FL COVID Rep 08-10-2020
Hamilton,1,2,3432,618,15,4052,html version of FL COVID Rep 08-10-2020
Dixie,,10,3441,553,14,4004,html version of FL COVID Rep 08-10-2020
Franklin,2,6,3480,430,11,3916,html version of FL COVID Rep 08-10-2020
Gilchrist,4,7,3292,366,10,3665,html version of FL COVID Rep 08-10-2020
Liberty,1,,2687,400,13,3087,html version of FL COVID Rep 08-10-2020
Jefferson,2,15,2523,455,15,2993,html version of FL COVID Rep 08-10-2020
Glades,,2,725,405,36,1132,html version of FL COVID Rep 08-10-2020
Lafayette,1,3,789,148,16,940,html version of FL COVID Rep 08-10-2020
Total,3362,6216,3476896,536961,13,4020073,html version of FL COVID Rep 08-10-2020
