COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,182,865,385906,75425,16,462196,html version of FL COVID Rep 07-16-2020
Broward,78,290,260788,35566,12,296644,html version of FL COVID Rep 07-16-2020
Palm Beach,193,376,174676,23711,12,198763,html version of FL COVID Rep 07-16-2020
Hillsborough,150,221,156074,21557,12,177852,html version of FL COVID Rep 07-16-2020
Orange,321,231,178325,21299,11,199855,html version of FL COVID Rep 07-16-2020
Duval,98,190,136064,14992,10,151246,html version of FL COVID Rep 07-16-2020
Pinellas,40,94,118665,12368,9,131127,html version of FL COVID Rep 07-16-2020
Lee,24,28,74554,11721,14,86303,html version of FL COVID Rep 07-16-2020
Polk,26,72,60376,8498,12,68946,html version of FL COVID Rep 07-16-2020
Collier,150,44,39971,7076,15,47091,html version of FL COVID Rep 07-16-2020
Manatee,2,31,55430,5914,10,61375,html version of FL COVID Rep 07-16-2020
Osceola,66,81,36341,5270,13,41692,html version of FL COVID Rep 07-16-2020
Escambia,19,18,45294,5054,10,50366,html version of FL COVID Rep 07-16-2020
Seminole,29,43,46129,4842,9,51014,html version of FL COVID Rep 07-16-2020
Volusia,20,61,49422,4572,8,54055,html version of FL COVID Rep 07-16-2020
Pasco,47,41,45589,4489,9,50119,html version of FL COVID Rep 07-16-2020
Brevard,11,39,59963,3804,6,63806,html version of FL COVID Rep 07-16-2020
Sarasota,12,22,49387,3724,7,53133,html version of FL COVID Rep 07-16-2020
St. Lucie,204,42,27500,3301,11,30843,html version of FL COVID Rep 07-16-2020
Lake,44,30,43834,3009,6,46873,html version of FL COVID Rep 07-16-2020
Martin,38,32,18011,2985,14,21028,html version of FL COVID Rep 07-16-2020
Leon,11,83,39061,2709,6,41853,html version of FL COVID Rep 07-16-2020
Alachua,,17,51598,2397,4,54012,html version of FL COVID Rep 07-16-2020
St. Johns,43,32,27362,2178,7,29572,html version of FL COVID Rep 07-16-2020
Marion,130,21,31264,2057,6,33342,html version of FL COVID Rep 07-16-2020
Clay,9,12,23003,1791,7,24806,html version of FL COVID Rep 07-16-2020
Santa Rosa,1,16,17490,1663,9,19169,html version of FL COVID Rep 07-16-2020
Okaloosa,25,21,18068,1623,8,19712,html version of FL COVID Rep 07-16-2020
Bay,2,24,11937,1602,12,13563,html version of FL COVID Rep 07-16-2020
Indian River,31,11,18545,1431,7,19987,html version of FL COVID Rep 07-16-2020
Charlotte,4,10,16776,1313,7,18099,html version of FL COVID Rep 07-16-2020
Hendry,1,13,5276,1310,20,6599,html version of FL COVID Rep 07-16-2020
Columbia,3,30,7669,1087,12,8786,html version of FL COVID Rep 07-16-2020
Hernando,1,3,12883,1016,7,13902,html version of FL COVID Rep 07-16-2020
Desoto,8,19,6269,1015,14,7303,html version of FL COVID Rep 07-16-2020
Putnam,3,5,8532,871,9,9408,html version of FL COVID Rep 07-16-2020
Suwannee,,6,4683,835,15,5524,html version of FL COVID Rep 07-16-2020
Sumter,45,12,12216,757,6,12985,html version of FL COVID Rep 07-16-2020
Gadsden,1,17,6869,721,9,7607,html version of FL COVID Rep 07-16-2020
Monroe,38,10,7857,715,8,8582,html version of FL COVID Rep 07-16-2020
Citrus,6,8,12739,702,5,13449,html version of FL COVID Rep 07-16-2020
Walton,,4,4953,693,12,5650,html version of FL COVID Rep 07-16-2020
Jackson,4,13,6241,682,10,6936,html version of FL COVID Rep 07-16-2020
Highlands,6,14,11028,656,6,11698,html version of FL COVID Rep 07-16-2020
Hardee,,2,2884,649,18,3535,html version of FL COVID Rep 07-16-2020
Nassau,14,19,9966,626,6,10611,html version of FL COVID Rep 07-16-2020
Okeechobee,2,7,4188,597,12,4792,html version of FL COVID Rep 07-16-2020
Flagler,4,11,10306,575,5,10892,html version of FL COVID Rep 07-16-2020
Hamilton,1,1,2922,469,14,3392,html version of FL COVID Rep 07-16-2020
Madison,1,18,3551,415,10,3984,html version of FL COVID Rep 07-16-2020
Unknown,,17,3578,372,9,3967,html version of FL COVID Rep 07-16-2020
Levy,,11,3993,311,7,4315,html version of FL COVID Rep 07-16-2020
Liberty,,2,2368,284,11,2654,html version of FL COVID Rep 07-16-2020
Holmes,,4,2798,265,9,3067,html version of FL COVID Rep 07-16-2020
Washington,3,1,2236,225,9,2462,html version of FL COVID Rep 07-16-2020
Wakulla,,8,3197,223,7,3428,html version of FL COVID Rep 07-16-2020
Glades,,1,597,215,26,813,html version of FL COVID Rep 07-16-2020
Baker,8,,3114,202,6,3316,html version of FL COVID Rep 07-16-2020
Calhoun,1,7,1201,198,14,1406,html version of FL COVID Rep 07-16-2020
Taylor,,3,1888,185,9,2076,html version of FL COVID Rep 07-16-2020
Gilchrist,,5,2624,176,6,2805,html version of FL COVID Rep 07-16-2020
Bradford,1,3,3196,173,5,3372,html version of FL COVID Rep 07-16-2020
Dixie,,1,1667,146,8,1814,html version of FL COVID Rep 07-16-2020
Union,,1,2629,133,5,2763,html version of FL COVID Rep 07-16-2020
Gulf,,4,2365,118,5,2487,html version of FL COVID Rep 07-16-2020
Jefferson,1,1,1568,102,6,1671,html version of FL COVID Rep 07-16-2020
Lafayette,,2,650,67,9,719,html version of FL COVID Rep 07-16-2020
Franklin,1,1,1739,48,3,1788,html version of FL COVID Rep 07-16-2020
Total,2163,3382,2499843,315775,11,2819000,html version of FL COVID Rep 07-16-2020
