COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,188,938,410009,84238,17,495185,html version of FL COVID Rep 07-19-2020
Broward,109,317,275735,39281,12,315333,html version of FL COVID Rep 07-19-2020
Palm Beach,197,408,186206,25785,12,212399,html version of FL COVID Rep 07-19-2020
Hillsborough,148,256,163852,23706,13,187814,html version of FL COVID Rep 07-19-2020
Orange,367,248,187971,23259,11,211478,html version of FL COVID Rep 07-19-2020
Duval,100,194,145390,16546,10,162130,html version of FL COVID Rep 07-19-2020
Pinellas,29,99,125065,13482,10,138646,html version of FL COVID Rep 07-19-2020
Lee,19,26,79419,12711,14,92156,html version of FL COVID Rep 07-19-2020
Polk,28,72,64010,9524,13,73606,html version of FL COVID Rep 07-19-2020
Collier,153,47,42506,7815,16,50368,html version of FL COVID Rep 07-19-2020
Manatee,3,35,58870,6569,10,65474,html version of FL COVID Rep 07-19-2020
Osceola,67,86,39228,6010,13,45324,html version of FL COVID Rep 07-19-2020
Escambia,18,25,48443,5765,11,54233,html version of FL COVID Rep 07-19-2020
Seminole,27,52,48903,5329,10,54284,html version of FL COVID Rep 07-19-2020
Volusia,23,66,51564,5188,9,56818,html version of FL COVID Rep 07-19-2020
Pasco,52,38,47868,4943,9,52849,html version of FL COVID Rep 07-19-2020
Sarasota,29,28,53360,4245,7,57633,html version of FL COVID Rep 07-19-2020
Brevard,4,49,63342,4222,6,67613,html version of FL COVID Rep 07-19-2020
St. Lucie,218,41,29074,3627,11,32742,html version of FL COVID Rep 07-19-2020
Lake,45,31,46294,3343,7,49668,html version of FL COVID Rep 07-19-2020
Martin,37,32,18633,3108,14,21773,html version of FL COVID Rep 07-19-2020
Leon,14,81,41149,3005,7,44235,html version of FL COVID Rep 07-19-2020
Alachua,2,18,54475,2619,5,57112,html version of FL COVID Rep 07-19-2020
St. Johns,34,31,29054,2431,8,31516,html version of FL COVID Rep 07-19-2020
Marion,252,21,32745,2423,7,35189,html version of FL COVID Rep 07-19-2020
Clay,10,12,24530,2083,8,26625,html version of FL COVID Rep 07-19-2020
Bay,2,25,16302,2000,11,18327,html version of FL COVID Rep 07-19-2020
Santa Rosa,2,16,18424,1909,9,20349,html version of FL COVID Rep 07-19-2020
Okaloosa,25,25,19384,1813,9,21222,html version of FL COVID Rep 07-19-2020
Indian River,34,9,19442,1585,8,21036,html version of FL COVID Rep 07-19-2020
Charlotte,5,10,17582,1431,8,19023,html version of FL COVID Rep 07-19-2020
Hendry,1,11,5494,1355,20,6860,html version of FL COVID Rep 07-19-2020
Columbia,3,33,7970,1245,13,9248,html version of FL COVID Rep 07-19-2020
Hernando,,3,13571,1179,8,14753,html version of FL COVID Rep 07-19-2020
Desoto,11,19,6712,1067,14,7798,html version of FL COVID Rep 07-19-2020
Putnam,3,6,8821,962,10,9789,html version of FL COVID Rep 07-19-2020
Suwannee,,8,4967,882,15,5857,html version of FL COVID Rep 07-19-2020
Monroe,39,9,8589,859,9,9457,html version of FL COVID Rep 07-19-2020
Jackson,3,12,6873,831,11,7716,html version of FL COVID Rep 07-19-2020
Sumter,45,12,12617,827,6,13456,html version of FL COVID Rep 07-19-2020
Gadsden,1,22,7268,808,10,8098,html version of FL COVID Rep 07-19-2020
Citrus,7,7,13364,796,6,14167,html version of FL COVID Rep 07-19-2020
Walton,,18,5590,791,12,6399,html version of FL COVID Rep 07-19-2020
Highlands,6,12,11569,765,6,12346,html version of FL COVID Rep 07-19-2020
Nassau,16,18,10785,745,6,11548,html version of FL COVID Rep 07-19-2020
Hardee,,3,3036,706,19,3745,html version of FL COVID Rep 07-19-2020
Okeechobee,2,6,4352,651,13,5009,html version of FL COVID Rep 07-19-2020
Flagler,5,11,10918,650,6,11579,html version of FL COVID Rep 07-19-2020
Hamilton,1,2,3049,509,14,3560,html version of FL COVID Rep 07-19-2020
Madison,2,19,3675,444,11,4138,html version of FL COVID Rep 07-19-2020
Unknown,,27,3754,387,9,4168,html version of FL COVID Rep 07-19-2020
Levy,,11,4201,358,8,4570,html version of FL COVID Rep 07-19-2020
Holmes,,6,3128,303,9,3437,html version of FL COVID Rep 07-19-2020
Liberty,,2,2461,303,11,2766,html version of FL COVID Rep 07-19-2020
Washington,5,1,2632,297,10,2930,html version of FL COVID Rep 07-19-2020
Glades,,1,633,281,31,915,html version of FL COVID Rep 07-19-2020
Wakulla,1,9,3511,279,7,3799,html version of FL COVID Rep 07-19-2020
Baker,8,,3380,232,6,3612,html version of FL COVID Rep 07-19-2020
Calhoun,3,6,1574,222,12,1802,html version of FL COVID Rep 07-19-2020
Gilchrist,,5,2727,217,7,2949,html version of FL COVID Rep 07-19-2020
Taylor,,1,2046,206,9,2253,html version of FL COVID Rep 07-19-2020
Bradford,1,3,3281,190,5,3474,html version of FL COVID Rep 07-19-2020
Dixie,,,1758,179,9,1937,html version of FL COVID Rep 07-19-2020
Union,,1,2697,142,5,2840,html version of FL COVID Rep 07-19-2020
Gulf,,4,2516,141,5,2661,html version of FL COVID Rep 07-19-2020
Jefferson,1,1,1640,113,6,1754,html version of FL COVID Rep 07-19-2020
Lafayette,,2,665,73,10,740,html version of FL COVID Rep 07-19-2020
Franklin,1,2,1941,56,3,1999,html version of FL COVID Rep 07-19-2020
State-Call Center,,,,1,100,1,html version of FL COVID Rep 07-19-2020
Total,2406,3649,2652594,350047,12,3006290,html version of FL COVID Rep 07-19-2020
