COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,126,,18327,4061,18,22395,html version of FL COVID Rep 04-05-2020
Broward,69,,15001,1871,11,16881,html version of FL COVID Rep 04-05-2020
Palm Beach,83,,4490,998,18,5489,html version of FL COVID Rep 04-05-2020
Orange,12,,6504,689,10,7193,html version of FL COVID Rep 04-05-2020
Hillsborough,6,,7324,528,7,7855,html version of FL COVID Rep 04-05-2020
Duval,134,,6726,414,6,7140,html version of FL COVID Rep 04-05-2020
Lee,16,,3400,376,10,3776,html version of FL COVID Rep 04-05-2020
Pinellas,54,,5767,347,6,6122,html version of FL COVID Rep 04-05-2020
Collier,25,,1923,229,11,2152,html version of FL COVID Rep 04-05-2020
Osceola,82,,1287,220,15,1507,html version of FL COVID Rep 04-05-2020
Seminole,14,,1791,184,9,1976,html version of FL COVID Rep 04-05-2020
Polk,16,,2136,147,6,2285,html version of FL COVID Rep 04-05-2020
Volusia,4,,1285,143,10,1429,html version of FL COVID Rep 04-05-2020
St. Johns,32,,1948,140,7,2089,html version of FL COVID Rep 04-05-2020
Sarasota,10,,1126,136,11,1262,html version of FL COVID Rep 04-05-2020
Manatee,3,,753,135,15,888,html version of FL COVID Rep 04-05-2020
Escambia,2,,1556,125,7,1681,html version of FL COVID Rep 04-05-2020
Alachua,12,,2083,122,6,2208,html version of FL COVID Rep 04-05-2020
Lake,10,,1767,101,5,1872,html version of FL COVID Rep 04-05-2020
Pasco,18,,2131,98,4,2230,html version of FL COVID Rep 04-05-2020
St. Lucie,21,,963,81,8,1044,html version of FL COVID Rep 04-05-2020
Clay,4,,1004,79,7,1083,html version of FL COVID Rep 04-05-2020
Brevard,3,,1126,77,6,1203,html version of FL COVID Rep 04-05-2020
Sumter,11,,829,75,8,905,html version of FL COVID Rep 04-05-2020
Okaloosa,25,,435,62,12,497,html version of FL COVID Rep 04-05-2020
Martin,4,,595,60,9,655,html version of FL COVID Rep 04-05-2020
Santa Rosa,0,,630,53,8,683,html version of FL COVID Rep 04-05-2020
Indian River,17,,565,52,8,617,html version of FL COVID Rep 04-05-2020
Marion,155,,949,47,5,996,html version of FL COVID Rep 04-05-2020
Charlotte,4,,499,46,8,545,html version of FL COVID Rep 04-05-2020
Leon,4,,963,43,4,1006,html version of FL COVID Rep 04-05-2020
Monroe,70,,348,43,11,391,html version of FL COVID Rep 04-05-2020
Citrus,4,,470,40,8,510,html version of FL COVID Rep 04-05-2020
Hernando,2,,558,40,7,599,html version of FL COVID Rep 04-05-2020
Highlands,3,,223,34,13,259,html version of FL COVID Rep 04-05-2020
Flagler,0,,362,30,8,394,html version of FL COVID Rep 04-05-2020
Unknown,29,,35,24,41,59,html version of FL COVID Rep 04-05-2020
Bay,2,,271,23,8,294,html version of FL COVID Rep 04-05-2020
Walton,0,,168,23,12,191,html version of FL COVID Rep 04-05-2020
Nassau,0,,361,21,5,382,html version of FL COVID Rep 04-05-2020
Putnam,5,,484,19,4,503,html version of FL COVID Rep 04-05-2020
Suwannee,3,,138,18,12,156,html version of FL COVID Rep 04-05-2020
Columbia,19,,224,14,6,238,html version of FL COVID Rep 04-05-2020
Baker,1,,125,12,9,137,html version of FL COVID Rep 04-05-2020
Desoto,3,,155,11,7,166,html version of FL COVID Rep 04-05-2020
Bradford,1,,133,8,6,141,html version of FL COVID Rep 04-05-2020
Hendry,0,,116,7,6,123,html version of FL COVID Rep 04-05-2020
Madison,1,,45,7,13,52,html version of FL COVID Rep 04-05-2020
Wakulla,0,,90,6,6,96,html version of FL COVID Rep 04-05-2020
Gadsden,0,,73,4,5,77,html version of FL COVID Rep 04-05-2020
Glades,0,,11,4,27,15,html version of FL COVID Rep 04-05-2020
Jackson,1,,106,4,4,110,html version of FL COVID Rep 04-05-2020
Levy,0,,148,4,3,152,html version of FL COVID Rep 04-05-2020
Calhoun,0,,27,3,10,30,html version of FL COVID Rep 04-05-2020
Okeechobee,2,,128,3,2,131,html version of FL COVID Rep 04-05-2020
Franklin,0,,27,2,7,29,html version of FL COVID Rep 04-05-2020
Hardee,0,,38,2,5,40,html version of FL COVID Rep 04-05-2020
Dixie,0,,64,1,2,65,html version of FL COVID Rep 04-05-2020
Gulf,0,,51,1,2,52,html version of FL COVID Rep 04-05-2020
Holmes,3,,50,1,2,51,html version of FL COVID Rep 04-05-2020
Jefferson,0,,25,1,4,26,html version of FL COVID Rep 04-05-2020
Union,1,,65,1,2,66,html version of FL COVID Rep 04-05-2020
Washington,2,,67,1,1,68,html version of FL COVID Rep 04-05-2020
Gilchrist,0,,63,0,0,63,html version of FL COVID Rep 04-05-2020
Hamilton,1,,40,0,0,40,html version of FL COVID Rep 04-05-2020
Lafayette,0,,23,0,0,23,html version of FL COVID Rep 04-05-2020
Liberty,0,,9,0,0,9,html version of FL COVID Rep 04-05-2020
Taylor,0,,49,0,0,49,html version of FL COVID Rep 04-05-2020
Total,1129,,101253,12151,11,113451,html version of FL COVID Rep 04-05-2020
