COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,147,226,238111,26822,10,265159,html version of FL COVID Rep 06-23-2020
Broward,26,71,156704,11744,7,168519,html version of FL COVID Rep 06-23-2020
Palm Beach,149,237,113962,11180,9,125379,html version of FL COVID Rep 06-23-2020
Hillsborough,86,77,95241,6176,6,101494,html version of FL COVID Rep 06-23-2020
Orange,50,81,106012,5502,5,111595,html version of FL COVID Rep 06-23-2020
Pinellas,54,22,73862,4033,5,77917,html version of FL COVID Rep 06-23-2020
Lee,25,11,44357,3745,8,48113,html version of FL COVID Rep 06-23-2020
Collier,80,15,26482,3375,11,29872,html version of FL COVID Rep 06-23-2020
Duval,40,51,80000,3202,4,83253,html version of FL COVID Rep 06-23-2020
Polk,12,12,35869,2279,6,38160,html version of FL COVID Rep 06-23-2020
Manatee,1,14,30818,2013,6,32845,html version of FL COVID Rep 06-23-2020
Martin,19,10,13226,1611,11,14847,html version of FL COVID Rep 06-23-2020
Seminole,11,14,28663,1451,5,30128,html version of FL COVID Rep 06-23-2020
Volusia,,14,32442,1301,4,33757,html version of FL COVID Rep 06-23-2020
St. Lucie,83,6,18518,1249,6,19773,html version of FL COVID Rep 06-23-2020
Escambia,2,13,27706,1244,4,28963,html version of FL COVID Rep 06-23-2020
Osceola,46,21,20232,1147,5,21400,html version of FL COVID Rep 06-23-2020
Sarasota,3,5,30085,1031,3,31121,html version of FL COVID Rep 06-23-2020
Pasco,25,12,27808,954,3,28774,html version of FL COVID Rep 06-23-2020
Brevard,1,2,34580,918,3,35500,html version of FL COVID Rep 06-23-2020
Lake,14,12,27877,795,3,28684,html version of FL COVID Rep 06-23-2020
Hendry,1,1,3731,780,17,4512,html version of FL COVID Rep 06-23-2020
Alachua,,9,35120,760,2,35889,html version of FL COVID Rep 06-23-2020
Charlotte,2,1,9900,605,6,10506,html version of FL COVID Rep 06-23-2020
Leon,27,5,22964,596,3,23565,html version of FL COVID Rep 06-23-2020
Clay,,4,14375,511,3,14890,html version of FL COVID Rep 06-23-2020
St. Johns,17,23,16223,510,3,16756,html version of FL COVID Rep 06-23-2020
Desoto,11,5,3508,487,12,4000,html version of FL COVID Rep 06-23-2020
Okaloosa,1,9,11178,436,4,11623,html version of FL COVID Rep 06-23-2020
Marion,322,7,20571,424,2,21002,html version of FL COVID Rep 06-23-2020
Indian River,28,4,11164,422,4,11590,html version of FL COVID Rep 06-23-2020
Santa Rosa,2,2,11126,355,3,11483,html version of FL COVID Rep 06-23-2020
Jackson,4,11,4456,341,7,4808,html version of FL COVID Rep 06-23-2020
Suwannee,,2,3090,339,10,3431,html version of FL COVID Rep 06-23-2020
Gadsden,2,6,5130,329,6,5465,html version of FL COVID Rep 06-23-2020
Hardee,,2,1679,318,16,1999,html version of FL COVID Rep 06-23-2020
Hamilton,1,1,2226,304,12,2531,html version of FL COVID Rep 06-23-2020
Sumter,23,5,6259,290,4,6554,html version of FL COVID Rep 06-23-2020
Highlands,5,4,6703,258,4,6965,html version of FL COVID Rep 06-23-2020
Okeechobee,,,2650,256,9,2906,html version of FL COVID Rep 06-23-2020
Flagler,,3,7055,244,3,7302,html version of FL COVID Rep 06-23-2020
Putnam,2,1,5121,242,5,5364,html version of FL COVID Rep 06-23-2020
Columbia,3,5,5074,233,4,5312,html version of FL COVID Rep 06-23-2020
Bay,32,6,6589,230,3,6825,html version of FL COVID Rep 06-23-2020
Liberty,,2,2084,220,10,2306,html version of FL COVID Rep 06-23-2020
Hernando,,1,8550,206,2,8757,html version of FL COVID Rep 06-23-2020
Citrus,1,3,8424,204,2,8631,html version of FL COVID Rep 06-23-2020
Walton,1,5,2827,188,6,3020,html version of FL COVID Rep 06-23-2020
Monroe,63,,4647,166,3,4813,html version of FL COVID Rep 06-23-2020
Levy,,2,2774,151,5,2927,html version of FL COVID Rep 06-23-2020
Madison,,2,1608,143,8,1753,html version of FL COVID Rep 06-23-2020
Glades,,,436,142,25,578,html version of FL COVID Rep 06-23-2020
Nassau,1,2,5877,126,2,6005,html version of FL COVID Rep 06-23-2020
Unknown,,14,1848,126,6,1988,html version of FL COVID Rep 06-23-2020
Holmes,,1,1680,121,7,1802,html version of FL COVID Rep 06-23-2020
Washington,1,1,1594,98,6,1693,html version of FL COVID Rep 06-23-2020
Calhoun,,2,687,88,11,777,html version of FL COVID Rep 06-23-2020
Gilchrist,,3,2071,86,4,2160,html version of FL COVID Rep 06-23-2020
Taylor,,2,1296,69,5,1367,html version of FL COVID Rep 06-23-2020
Bradford,1,1,2206,64,3,2271,html version of FL COVID Rep 06-23-2020
Dixie,,,1237,62,5,1299,html version of FL COVID Rep 06-23-2020
Union,,,2087,43,2,2130,html version of FL COVID Rep 06-23-2020
Baker,,,1497,42,3,1539,html version of FL COVID Rep 06-23-2020
Wakulla,,,1841,41,2,1882,html version of FL COVID Rep 06-23-2020
Jefferson,,1,985,38,4,1024,html version of FL COVID Rep 06-23-2020
Lafayette,,1,438,20,4,459,html version of FL COVID Rep 06-23-2020
Gulf,,,1337,13,1,1350,html version of FL COVID Rep 06-23-2020
Franklin,,1,771,4,1,776,html version of FL COVID Rep 06-23-2020
Total,1425,1086,1537249,103503,6,1641838,html version of FL COVID Rep 06-23-2020
