COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,430,1895,590192,143453,20,735540,html version of FL COVID Rep 08-15-2020
Broward,153,863,391109,65484,14,457456,html version of FL COVID Rep 08-15-2020
Palm Beach,278,596,253506,38551,13,292653,html version of FL COVID Rep 08-15-2020
Hillsborough,198,509,219422,33901,13,253832,html version of FL COVID Rep 08-15-2020
Orange,460,287,249312,32765,12,282364,html version of FL COVID Rep 08-15-2020
Duval,185,219,193918,24252,11,218389,html version of FL COVID Rep 08-15-2020
Pinellas,16,143,160603,18524,10,179270,html version of FL COVID Rep 08-15-2020
Lee,30,56,100267,17007,14,117330,html version of FL COVID Rep 08-15-2020
Polk,64,106,87410,15259,15,102775,html version of FL COVID Rep 08-15-2020
Collier,190,70,53980,10696,17,64746,html version of FL COVID Rep 08-15-2020
Osceola,144,126,56499,10147,15,66772,html version of FL COVID Rep 08-15-2020
Manatee,12,71,78546,9629,11,88246,html version of FL COVID Rep 08-15-2020
Escambia,7,54,62726,9291,13,72071,html version of FL COVID Rep 08-15-2020
Volusia,99,108,68567,8343,11,77018,html version of FL COVID Rep 08-15-2020
Seminole,56,66,63272,7397,10,70735,html version of FL COVID Rep 08-15-2020
Pasco,120,51,63266,7366,10,70683,html version of FL COVID Rep 08-15-2020
Marion,253,109,48067,7147,13,55323,html version of FL COVID Rep 08-15-2020
Sarasota,14,51,70075,6598,9,76724,html version of FL COVID Rep 08-15-2020
Brevard,18,57,80156,6457,7,86670,html version of FL COVID Rep 08-15-2020
St. Lucie,277,51,38903,6169,14,45123,html version of FL COVID Rep 08-15-2020
Lake,167,85,62361,5553,8,67999,html version of FL COVID Rep 08-15-2020
Leon,35,117,57731,5247,8,63095,html version of FL COVID Rep 08-15-2020
Bay,20,58,23444,4711,17,28213,html version of FL COVID Rep 08-15-2020
Alachua,4,25,69705,4486,6,74216,html version of FL COVID Rep 08-15-2020
Santa Rosa,22,38,25679,4136,14,29853,html version of FL COVID Rep 08-15-2020
St. Johns,47,32,38930,3900,9,42862,html version of FL COVID Rep 08-15-2020
Martin,49,37,22542,3888,15,26467,html version of FL COVID Rep 08-15-2020
Okaloosa,39,43,26625,3668,12,30336,html version of FL COVID Rep 08-15-2020
Clay,15,20,32692,3428,9,36140,html version of FL COVID Rep 08-15-2020
Columbia,4,56,11059,3016,21,14131,html version of FL COVID Rep 08-15-2020
Indian River,51,12,25506,2625,9,28143,html version of FL COVID Rep 08-15-2020
Charlotte,16,32,24885,2363,9,27280,html version of FL COVID Rep 08-15-2020
Suwannee,2,47,7155,2219,24,9421,html version of FL COVID Rep 08-15-2020
Hernando,3,13,17814,2186,11,20013,html version of FL COVID Rep 08-15-2020
Gadsden,7,43,11496,2015,15,13554,html version of FL COVID Rep 08-15-2020
Jackson,5,12,10403,2003,16,12418,html version of FL COVID Rep 08-15-2020
Hendry,,19,6833,1876,21,8728,html version of FL COVID Rep 08-15-2020
Citrus,38,9,17812,1745,9,19566,html version of FL COVID Rep 08-15-2020
Putnam,2,13,11859,1601,12,13473,html version of FL COVID Rep 08-15-2020
Monroe,62,12,12896,1594,11,14502,html version of FL COVID Rep 08-15-2020
Highlands,8,11,15177,1575,9,16763,html version of FL COVID Rep 08-15-2020
Sumter,22,17,17250,1467,8,18734,html version of FL COVID Rep 08-15-2020
Desoto,5,7,8412,1410,14,9829,html version of FL COVID Rep 08-15-2020
Walton,1,35,8634,1355,14,10024,html version of FL COVID Rep 08-15-2020
Nassau,33,18,14261,1236,8,15515,html version of FL COVID Rep 08-15-2020
Flagler,7,19,14610,1143,7,15772,html version of FL COVID Rep 08-15-2020
Okeechobee,2,14,6169,1121,15,7304,html version of FL COVID Rep 08-15-2020
Taylor,6,29,4351,1089,20,5469,html version of FL COVID Rep 08-15-2020
Baker,36,25,5127,1069,17,6221,html version of FL COVID Rep 08-15-2020
Hardee,3,18,5410,1002,16,6430,html version of FL COVID Rep 08-15-2020
Lafayette,3,7,1186,936,44,2129,html version of FL COVID Rep 08-15-2020
Washington,12,21,5472,912,14,6405,html version of FL COVID Rep 08-15-2020
Wakulla,3,35,7315,758,9,8108,html version of FL COVID Rep 08-15-2020
Levy,2,9,5775,750,11,6534,html version of FL COVID Rep 08-15-2020
Madison,1,11,4446,741,14,5198,html version of FL COVID Rep 08-15-2020
Gulf,2,5,4300,716,14,5021,html version of FL COVID Rep 08-15-2020
Hamilton,1,2,4421,629,12,5052,html version of FL COVID Rep 08-15-2020
Dixie,2,13,3715,584,14,4312,html version of FL COVID Rep 08-15-2020
Bradford,1,22,4228,563,12,4813,html version of FL COVID Rep 08-15-2020
Holmes,4,7,3821,518,12,4346,html version of FL COVID Rep 08-15-2020
Calhoun,1,16,3689,497,12,4202,html version of FL COVID Rep 08-15-2020
Union,,19,7775,481,6,8275,html version of FL COVID Rep 08-15-2020
Franklin,3,4,3623,461,11,4088,html version of FL COVID Rep 08-15-2020
Jefferson,2,15,2612,461,15,3088,html version of FL COVID Rep 08-15-2020
Glades,,1,752,419,36,1172,html version of FL COVID Rep 08-15-2020
Liberty,,,2751,411,13,3162,html version of FL COVID Rep 08-15-2020
Gilchrist,3,7,3417,399,10,3823,html version of FL COVID Rep 08-15-2020
Unknown,1,30,4448,229,5,4707,html version of FL COVID Rep 08-15-2020
Total,3756,6628,3620370,563628,13,4190626,html version of FL COVID Rep 08-15-2020
