COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,134,,14099,3029,18,17132,html version of FL COVID Rep 04-03-2020
Broward,73,,12907,1565,11,14479,html version of FL COVID Rep 04-03-2020
Palm Beach,75,,3634,781,18,4416,html version of FL COVID Rep 04-03-2020
Orange,14,,5646,589,9,6235,html version of FL COVID Rep 04-03-2020
Hillsborough,5,,6336,440,6,6776,html version of FL COVID Rep 04-03-2020
Duval,176,,5203,306,6,5509,html version of FL COVID Rep 04-03-2020
Lee,17,,2770,289,9,3059,html version of FL COVID Rep 04-03-2020
Pinellas,75,,4727,289,6,5023,html version of FL COVID Rep 04-03-2020
Osceola,70,,1087,191,15,1278,html version of FL COVID Rep 04-03-2020
Collier,26,,1583,189,11,1772,html version of FL COVID Rep 04-03-2020
Seminole,15,,1579,160,9,1740,html version of FL COVID Rep 04-03-2020
Volusia,2,,1015,119,10,1134,html version of FL COVID Rep 04-03-2020
Sarasota,10,,978,118,11,1096,html version of FL COVID Rep 04-03-2020
Polk,23,,1710,115,6,1827,html version of FL COVID Rep 04-03-2020
Escambia,4,,1196,112,9,1308,html version of FL COVID Rep 04-03-2020
St. Johns,35,,1472,110,7,1582,html version of FL COVID Rep 04-03-2020
Alachua,15,,1768,108,6,1878,html version of FL COVID Rep 04-03-2020
Manatee,3,,613,94,13,707,html version of FL COVID Rep 04-03-2020
Lake,4,,1419,85,6,1508,html version of FL COVID Rep 04-03-2020
Pasco,25,,1652,74,4,1727,html version of FL COVID Rep 04-03-2020
Sumter,13,,779,67,8,847,html version of FL COVID Rep 04-03-2020
Clay,6,,734,65,8,799,html version of FL COVID Rep 04-03-2020
Okaloosa,32,,350,52,13,402,html version of FL COVID Rep 04-03-2020
Brevard,2,,833,51,6,884,html version of FL COVID Rep 04-03-2020
St. Lucie,15,,675,48,7,723,html version of FL COVID Rep 04-03-2020
Santa Rosa,2,,479,47,9,526,html version of FL COVID Rep 04-03-2020
Indian River,14,,436,44,9,480,html version of FL COVID Rep 04-03-2020
Charlotte,4,,405,42,9,447,html version of FL COVID Rep 04-03-2020
Monroe,77,,263,38,13,301,html version of FL COVID Rep 04-03-2020
Martin,3,,449,37,8,486,html version of FL COVID Rep 04-03-2020
Hernando,3,,429,36,8,465,html version of FL COVID Rep 04-03-2020
Leon,3,,741,35,5,776,html version of FL COVID Rep 04-03-2020
Marion,154,,800,34,4,834,html version of FL COVID Rep 04-03-2020
Citrus,7,,357,28,7,385,html version of FL COVID Rep 04-03-2020
Flagler,0,,262,27,9,290,html version of FL COVID Rep 04-03-2020
Highlands,9,,137,25,15,164,html version of FL COVID Rep 04-03-2020
Walton,0,,136,19,12,155,html version of FL COVID Rep 04-03-2020
Nassau,0,,250,18,7,268,html version of FL COVID Rep 04-03-2020
Bay,2,,201,17,8,218,html version of FL COVID Rep 04-03-2020
Putnam,5,,386,14,4,400,html version of FL COVID Rep 04-03-2020
Baker,1,,94,11,10,105,html version of FL COVID Rep 04-03-2020
Suwannee,12,,96,10,9,106,html version of FL COVID Rep 04-03-2020
Unknown,4,,25,10,29,35,html version of FL COVID Rep 04-03-2020
Desoto,4,,127,8,6,135,html version of FL COVID Rep 04-03-2020
Bradford,0,,97,5,5,102,html version of FL COVID Rep 04-03-2020
Columbia,30,,182,4,2,186,html version of FL COVID Rep 04-03-2020
Hendry,2,,92,4,4,96,html version of FL COVID Rep 04-03-2020
Jackson,4,,93,4,4,97,html version of FL COVID Rep 04-03-2020
Gadsden,0,,58,3,5,61,html version of FL COVID Rep 04-03-2020
Glades,0,,9,3,25,12,html version of FL COVID Rep 04-03-2020
Calhoun,0,,20,2,9,22,html version of FL COVID Rep 04-03-2020
Levy,0,,123,2,2,125,html version of FL COVID Rep 04-03-2020
Madison,0,,34,2,6,36,html version of FL COVID Rep 04-03-2020
Okeechobee,3,,73,2,3,75,html version of FL COVID Rep 04-03-2020
Wakulla,0,,70,2,3,72,html version of FL COVID Rep 04-03-2020
Franklin,0,,22,1,4,23,html version of FL COVID Rep 04-03-2020
Gulf,0,,45,1,2,46,html version of FL COVID Rep 04-03-2020
Hardee,0,,27,1,4,28,html version of FL COVID Rep 04-03-2020
Holmes,4,,37,1,3,38,html version of FL COVID Rep 04-03-2020
Union,2,,52,1,2,53,html version of FL COVID Rep 04-03-2020
Washington,4,,54,1,2,55,html version of FL COVID Rep 04-03-2020
Dixie,0,,52,0,0,52,html version of FL COVID Rep 04-03-2020
Gilchrist,0,,50,0,0,50,html version of FL COVID Rep 04-03-2020
Hamilton,3,,29,0,0,29,html version of FL COVID Rep 04-03-2020
Jefferson,0,,22,0,0,22,html version of FL COVID Rep 04-03-2020
Lafayette,0,,12,0,0,12,html version of FL COVID Rep 04-03-2020
Liberty,0,,4,0,0,4,html version of FL COVID Rep 04-03-2020
Taylor,0,,42,0,0,42,html version of FL COVID Rep 04-03-2020
Total,1225,,82137,9585,10,91755,html version of FL COVID Rep 04-03-2020
