COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,151,307,272437,35222,11,307966,html version of FL COVID Rep 06-29-2020
Broward,28,79,178347,15045,8,193471,html version of FL COVID Rep 06-29-2020
Palm Beach,164,233,128746,13711,10,142690,html version of FL COVID Rep 06-29-2020
Hillsborough,105,84,112315,10323,8,122722,html version of FL COVID Rep 06-29-2020
Orange,63,145,123851,10014,7,134010,html version of FL COVID Rep 06-29-2020
Pinellas,72,28,85361,6260,7,91649,html version of FL COVID Rep 06-29-2020
Duval,49,110,95507,5839,6,101456,html version of FL COVID Rep 06-29-2020
Lee,18,16,50652,5363,10,56031,html version of FL COVID Rep 06-29-2020
Collier,103,15,29178,4147,12,33340,html version of FL COVID Rep 06-29-2020
Polk,15,20,42060,3682,8,45762,html version of FL COVID Rep 06-29-2020
Manatee,1,17,36783,2810,7,39610,html version of FL COVID Rep 06-29-2020
Seminole,16,30,33486,2477,7,35993,html version of FL COVID Rep 06-29-2020
Volusia,2,29,37556,2024,5,39609,html version of FL COVID Rep 06-29-2020
Martin,29,13,14548,1979,12,16540,html version of FL COVID Rep 06-29-2020
Osceola,52,43,23534,1919,8,25496,html version of FL COVID Rep 06-29-2020
Pasco,39,10,32636,1909,6,34555,html version of FL COVID Rep 06-29-2020
Brevard,3,4,41483,1716,4,43203,html version of FL COVID Rep 06-29-2020
Escambia,1,11,30311,1702,5,32024,html version of FL COVID Rep 06-29-2020
St. Lucie,87,8,20643,1691,8,22342,html version of FL COVID Rep 06-29-2020
Sarasota,7,5,34052,1447,4,35504,html version of FL COVID Rep 06-29-2020
Lake,27,20,31521,1252,4,32793,html version of FL COVID Rep 06-29-2020
Alachua,1,10,39673,1159,3,40842,html version of FL COVID Rep 06-29-2020
Leon,136,17,27146,998,4,28161,html version of FL COVID Rep 06-29-2020
Hendry,,2,4162,938,18,5102,html version of FL COVID Rep 06-29-2020
St. Johns,40,22,19470,895,4,20387,html version of FL COVID Rep 06-29-2020
Charlotte,3,4,11458,749,6,12211,html version of FL COVID Rep 06-29-2020
Indian River,26,1,13353,686,5,14040,html version of FL COVID Rep 06-29-2020
Clay,5,6,16245,682,4,16933,html version of FL COVID Rep 06-29-2020
Marion,311,5,22814,655,3,23474,html version of FL COVID Rep 06-29-2020
Okaloosa,1,9,12315,636,5,12960,html version of FL COVID Rep 06-29-2020
Desoto,11,5,3942,600,13,4547,html version of FL COVID Rep 06-29-2020
Santa Rosa,2,2,11836,482,4,12320,html version of FL COVID Rep 06-29-2020
Suwannee,,4,3497,439,11,3940,html version of FL COVID Rep 06-29-2020
Hardee,,2,2027,426,17,2455,html version of FL COVID Rep 06-29-2020
Gadsden,3,6,5418,376,6,5800,html version of FL COVID Rep 06-29-2020
Hernando,,1,9646,361,4,10008,html version of FL COVID Rep 06-29-2020
Okeechobee,,,3167,360,10,3527,html version of FL COVID Rep 06-29-2020
Jackson,6,9,4774,359,7,5142,html version of FL COVID Rep 06-29-2020
Bay,66,7,7284,347,5,7638,html version of FL COVID Rep 06-29-2020
Highlands,7,6,8302,345,4,8653,html version of FL COVID Rep 06-29-2020
Sumter,23,6,7120,334,4,7460,html version of FL COVID Rep 06-29-2020
Hamilton,1,1,2326,327,12,2654,html version of FL COVID Rep 06-29-2020
Putnam,2,1,6095,327,5,6423,html version of FL COVID Rep 06-29-2020
Flagler,1,4,7740,302,4,8046,html version of FL COVID Rep 06-29-2020
Citrus,2,3,9517,284,3,9804,html version of FL COVID Rep 06-29-2020
Columbia,3,5,5543,281,5,5829,html version of FL COVID Rep 06-29-2020
Monroe,40,,5194,236,4,5430,html version of FL COVID Rep 06-29-2020
Liberty,,2,2102,222,10,2326,html version of FL COVID Rep 06-29-2020
Walton,1,5,3056,213,7,3274,html version of FL COVID Rep 06-29-2020
Madison,,2,1772,191,10,1965,html version of FL COVID Rep 06-29-2020
Nassau,9,2,6705,175,3,6882,html version of FL COVID Rep 06-29-2020
Levy,,2,3033,173,5,3208,html version of FL COVID Rep 06-29-2020
Glades,,,472,167,26,639,html version of FL COVID Rep 06-29-2020
Holmes,,3,2195,161,7,2359,html version of FL COVID Rep 06-29-2020
Unknown,1,13,2165,138,6,2316,html version of FL COVID Rep 06-29-2020
Washington,3,1,1724,112,6,1837,html version of FL COVID Rep 06-29-2020
Gilchrist,,3,2209,96,4,2308,html version of FL COVID Rep 06-29-2020
Bradford,1,3,2521,83,3,2607,html version of FL COVID Rep 06-29-2020
Taylor,1,2,1339,76,5,1417,html version of FL COVID Rep 06-29-2020
Calhoun,1,2,790,75,9,867,html version of FL COVID Rep 06-29-2020
Dixie,,,1306,65,5,1371,html version of FL COVID Rep 06-29-2020
Union,1,,2215,61,3,2276,html version of FL COVID Rep 06-29-2020
Baker,1,,1685,57,3,1742,html version of FL COVID Rep 06-29-2020
Wakulla,1,1,2103,55,3,2159,html version of FL COVID Rep 06-29-2020
Jefferson,1,1,1196,46,4,1243,html version of FL COVID Rep 06-29-2020
Lafayette,,1,508,31,6,540,html version of FL COVID Rep 06-29-2020
Gulf,,,1419,22,2,1441,html version of FL COVID Rep 06-29-2020
Franklin,1,,816,6,1,822,html version of FL COVID Rep 06-29-2020
Total,1744,1408,1766402,146341,8,1914151,html version of FL COVID Rep 06-29-2020
