COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,212,78,26739,6119,19,32936,html version of FL COVID Rep 04-10-2020
Broward,62,17,19140,2645,12,21802,html version of FL COVID Rep 04-10-2020
Palm Beach,91,3,6319,1388,18,7710,html version of FL COVID Rep 04-10-2020
Orange,21,0,9023,895,9,9918,html version of FL COVID Rep 04-10-2020
Hillsborough,10,5,9783,671,6,10459,html version of FL COVID Rep 04-10-2020
Duval,91,12,10691,609,5,11312,html version of FL COVID Rep 04-10-2020
Lee,21,2,4619,547,11,5168,html version of FL COVID Rep 04-10-2020
Pinellas,73,7,7555,428,5,7990,html version of FL COVID Rep 04-10-2020
Collier,17,0,2631,318,11,2949,html version of FL COVID Rep 04-10-2020
Osceola,72,1,1963,300,13,2264,html version of FL COVID Rep 04-10-2020
Polk,18,1,3357,237,7,3595,html version of FL COVID Rep 04-10-2020
Seminole,13,1,2478,235,9,2714,html version of FL COVID Rep 04-10-2020
Sarasota,4,1,1607,208,11,1816,html version of FL COVID Rep 04-10-2020
Manatee,1,0,1173,198,14,1371,html version of FL COVID Rep 04-10-2020
Escambia,6,1,3028,197,6,3226,html version of FL COVID Rep 04-10-2020
Volusia,4,1,1930,187,9,2118,html version of FL COVID Rep 04-10-2020
Alachua,6,9,3260,167,5,3436,html version of FL COVID Rep 04-10-2020
St. Johns,24,1,2754,163,6,2918,html version of FL COVID Rep 04-10-2020
Lake,15,0,2417,147,6,2564,html version of FL COVID Rep 04-10-2020
St. Lucie,40,0,1522,144,9,1666,html version of FL COVID Rep 04-10-2020
Pasco,23,3,2999,141,4,3143,html version of FL COVID Rep 04-10-2020
Brevard,2,7,2022,115,5,2144,html version of FL COVID Rep 04-10-2020
Clay,7,1,1665,114,6,1780,html version of FL COVID Rep 04-10-2020
Martin,6,0,911,111,11,1022,html version of FL COVID Rep 04-10-2020
Sumter,13,1,972,106,10,1079,html version of FL COVID Rep 04-10-2020
Santa Rosa,2,1,1296,103,7,1400,html version of FL COVID Rep 04-10-2020
Charlotte,6,1,801,85,10,887,html version of FL COVID Rep 04-10-2020
Okaloosa,21,1,752,83,10,836,html version of FL COVID Rep 04-10-2020
Leon,9,2,1492,82,5,1576,html version of FL COVID Rep 04-10-2020
Marion,315,2,1423,82,5,1507,html version of FL COVID Rep 04-10-2020
Indian River,34,0,820,68,8,888,html version of FL COVID Rep 04-10-2020
Hernando,1,1,860,62,7,923,html version of FL COVID Rep 04-10-2020
Citrus,5,0,739,60,8,799,html version of FL COVID Rep 04-10-2020
Suwannee,0,0,224,58,21,282,html version of FL COVID Rep 04-10-2020
Monroe,114,0,517,55,10,572,html version of FL COVID Rep 04-10-2020
Highlands,1,2,332,47,12,381,html version of FL COVID Rep 04-10-2020
Flagler,0,1,550,44,7,595,html version of FL COVID Rep 04-10-2020
Bay,0,0,405,36,8,441,html version of FL COVID Rep 04-10-2020
Nassau,2,0,555,33,6,588,html version of FL COVID Rep 04-10-2020
Putnam,4,0,668,28,4,696,html version of FL COVID Rep 04-10-2020
Walton,0,0,257,27,10,284,html version of FL COVID Rep 04-10-2020
Columbia,7,0,353,23,6,376,html version of FL COVID Rep 04-10-2020
Bradford,5,0,222,22,9,244,html version of FL COVID Rep 04-10-2020
Desoto,2,0,235,20,8,255,html version of FL COVID Rep 04-10-2020
Baker,0,0,184,16,8,200,html version of FL COVID Rep 04-10-2020
Gadsden,1,0,135,14,9,149,html version of FL COVID Rep 04-10-2020
Hendry,0,0,161,14,8,175,html version of FL COVID Rep 04-10-2020
Madison,1,0,73,14,16,87,html version of FL COVID Rep 04-10-2020
Jefferson,2,0,45,9,17,54,html version of FL COVID Rep 04-10-2020
Wakulla,0,0,152,7,4,159,html version of FL COVID Rep 04-10-2020
Levy,1,0,227,6,3,233,html version of FL COVID Rep 04-10-2020
Calhoun,0,0,47,5,10,52,html version of FL COVID Rep 04-10-2020
Jackson,0,0,172,5,3,177,html version of FL COVID Rep 04-10-2020
Okeechobee,1,0,161,5,3,166,html version of FL COVID Rep 04-10-2020
Gilchrist,1,0,92,4,4,96,html version of FL COVID Rep 04-10-2020
Glades,0,0,18,4,18,22,html version of FL COVID Rep 04-10-2020
Hardee,0,0,54,3,5,57,html version of FL COVID Rep 04-10-2020
Washington,2,0,89,3,3,92,html version of FL COVID Rep 04-10-2020
Franklin,0,0,49,2,4,51,html version of FL COVID Rep 04-10-2020
Hamilton,1,0,57,2,3,59,html version of FL COVID Rep 04-10-2020
Holmes,7,0,76,2,3,78,html version of FL COVID Rep 04-10-2020
Union,1,0,97,2,2,99,html version of FL COVID Rep 04-10-2020
Unknown,13,0,40,2,5,42,html version of FL COVID Rep 04-10-2020
Dixie,0,0,92,1,1,93,html version of FL COVID Rep 04-10-2020
Gulf,0,0,81,1,1,82,html version of FL COVID Rep 04-10-2020
Lafayette,0,0,33,1,3,34,html version of FL COVID Rep 04-10-2020
Taylor,0,0,86,1,1,87,html version of FL COVID Rep 04-10-2020
Liberty,0,0,19,0,0,19,html version of FL COVID Rep 04-10-2020
Total,1411,163,145299,17531,11,162993,html version of FL COVID Rep 04-10-2020
