COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,198,1031,423482,89557,17,514070,html version of FL COVID Rep 07-21-2020
Broward,124,369,287543,42577,13,330489,html version of FL COVID Rep 07-21-2020
Palm Beach,199,453,191238,26951,12,218642,html version of FL COVID Rep 07-21-2020
Hillsborough,147,265,167836,24550,13,192651,html version of FL COVID Rep 07-21-2020
Orange,361,251,192535,24011,11,216797,html version of FL COVID Rep 07-21-2020
Duval,105,198,149487,17544,10,167229,html version of FL COVID Rep 07-21-2020
Pinellas,26,99,128202,13925,10,142226,html version of FL COVID Rep 07-21-2020
Lee,20,28,81011,13125,14,94164,html version of FL COVID Rep 07-21-2020
Polk,30,73,65974,10072,13,76119,html version of FL COVID Rep 07-21-2020
Collier,153,51,43540,8076,16,51667,html version of FL COVID Rep 07-21-2020
Manatee,5,34,60480,6871,10,67385,html version of FL COVID Rep 07-21-2020
Osceola,67,93,40907,6479,14,47479,html version of FL COVID Rep 07-21-2020
Escambia,18,29,49679,6074,11,55782,html version of FL COVID Rep 07-21-2020
Volusia,23,70,52805,5530,9,58405,html version of FL COVID Rep 07-21-2020
Seminole,30,52,50077,5519,10,55648,html version of FL COVID Rep 07-21-2020
Pasco,50,41,49040,5161,10,54242,html version of FL COVID Rep 07-21-2020
Sarasota,27,33,54539,4432,8,59004,html version of FL COVID Rep 07-21-2020
Brevard,5,49,65228,4413,6,69690,html version of FL COVID Rep 07-21-2020
St. Lucie,221,46,29762,3807,11,33615,html version of FL COVID Rep 07-21-2020
Lake,44,34,47215,3473,7,50722,html version of FL COVID Rep 07-21-2020
Leon,17,84,42443,3265,7,45792,html version of FL COVID Rep 07-21-2020
Martin,40,33,18898,3193,14,22124,html version of FL COVID Rep 07-21-2020
Alachua,4,20,55579,2737,5,58336,html version of FL COVID Rep 07-21-2020
Marion,278,26,33432,2721,8,36179,html version of FL COVID Rep 07-21-2020
St. Johns,33,33,29982,2612,8,32627,html version of FL COVID Rep 07-21-2020
Clay,10,13,25134,2197,8,27344,html version of FL COVID Rep 07-21-2020
Bay,2,26,16750,2195,12,18971,html version of FL COVID Rep 07-21-2020
Okaloosa,23,26,20217,2062,9,22305,html version of FL COVID Rep 07-21-2020
Santa Rosa,1,15,18948,2018,10,20981,html version of FL COVID Rep 07-21-2020
Indian River,35,9,19754,1685,8,21448,html version of FL COVID Rep 07-21-2020
Charlotte,5,10,18159,1500,8,19669,html version of FL COVID Rep 07-21-2020
Columbia,3,37,8336,1456,15,9829,html version of FL COVID Rep 07-21-2020
Hendry,1,11,5610,1409,20,7030,html version of FL COVID Rep 07-21-2020
Hernando,,5,13844,1229,8,15078,html version of FL COVID Rep 07-21-2020
Desoto,7,19,7010,1099,14,8128,html version of FL COVID Rep 07-21-2020
Putnam,3,5,9073,1006,10,10084,html version of FL COVID Rep 07-21-2020
Monroe,38,9,8976,935,9,9920,html version of FL COVID Rep 07-21-2020
Suwannee,1,8,5038,926,16,5972,html version of FL COVID Rep 07-21-2020
Gadsden,,26,7699,912,11,8637,html version of FL COVID Rep 07-21-2020
Jackson,2,11,7070,887,11,7968,html version of FL COVID Rep 07-21-2020
Citrus,7,9,13700,874,6,14583,html version of FL COVID Rep 07-21-2020
Walton,,19,6034,866,13,6919,html version of FL COVID Rep 07-21-2020
Sumter,46,12,12834,859,6,13705,html version of FL COVID Rep 07-21-2020
Nassau,18,18,11071,811,7,11900,html version of FL COVID Rep 07-21-2020
Highlands,6,13,11804,809,6,12626,html version of FL COVID Rep 07-21-2020
Hardee,,3,3100,717,19,3820,html version of FL COVID Rep 07-21-2020
Okeechobee,2,8,4516,684,13,5208,html version of FL COVID Rep 07-21-2020
Flagler,3,11,11221,683,6,11915,html version of FL COVID Rep 07-21-2020
Hamilton,1,2,3076,519,14,3597,html version of FL COVID Rep 07-21-2020
Madison,1,25,3881,477,11,4383,html version of FL COVID Rep 07-21-2020
Unknown,,29,3870,411,10,4310,html version of FL COVID Rep 07-21-2020
Levy,,8,4365,398,8,4771,html version of FL COVID Rep 07-21-2020
Washington,4,1,2764,333,11,3098,html version of FL COVID Rep 07-21-2020
Holmes,,6,3200,323,9,3529,html version of FL COVID Rep 07-21-2020
Liberty,,1,2497,316,11,2814,html version of FL COVID Rep 07-21-2020
Wakulla,1,9,3683,309,8,4001,html version of FL COVID Rep 07-21-2020
Glades,,1,646,287,31,934,html version of FL COVID Rep 07-21-2020
Gilchrist,1,5,2790,266,9,3061,html version of FL COVID Rep 07-21-2020
Baker,9,,3434,245,7,3679,html version of FL COVID Rep 07-21-2020
Calhoun,1,7,1634,229,12,1870,html version of FL COVID Rep 07-21-2020
Taylor,,1,2179,221,9,2401,html version of FL COVID Rep 07-21-2020
Dixie,,,1862,199,10,2061,html version of FL COVID Rep 07-21-2020
Bradford,1,2,3308,198,6,3508,html version of FL COVID Rep 07-21-2020
Gulf,1,4,2695,192,7,2891,html version of FL COVID Rep 07-21-2020
Union,2,1,2724,145,5,2870,html version of FL COVID Rep 07-21-2020
Jefferson,1,1,1696,118,7,1815,html version of FL COVID Rep 07-21-2020
Franklin,1,1,2114,80,4,2195,html version of FL COVID Rep 07-21-2020
Lafayette,,2,686,74,10,762,html version of FL COVID Rep 07-21-2020
Total,2462,3924,2729916,369834,12,3103674,html version of FL COVID Rep 07-21-2020
