COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,62,365,150376,17225,10,167966,html version of FL COVID Rep 05-27-2020
Broward,27,146,91015,6825,7,97986,html version of FL COVID Rep 05-27-2020
Palm Beach,115,437,62013,5455,8,67905,html version of FL COVID Rep 05-27-2020
Hillsborough,18,134,51806,1995,4,53935,html version of FL COVID Rep 05-27-2020
Orange,13,65,65182,1877,3,67124,html version of FL COVID Rep 05-27-2020
Lee,12,8,24958,1767,7,26733,html version of FL COVID Rep 05-27-2020
Duval,78,52,49191,1507,3,50750,html version of FL COVID Rep 05-27-2020
Collier,8,9,12890,1334,9,14233,html version of FL COVID Rep 05-27-2020
Pinellas,50,24,36894,1205,3,38123,html version of FL COVID Rep 05-27-2020
Manatee,,14,15554,996,6,16564,html version of FL COVID Rep 05-27-2020
Polk,6,35,18199,907,5,19141,html version of FL COVID Rep 05-27-2020
Escambia,2,19,17827,776,4,18622,html version of FL COVID Rep 05-27-2020
Volusia,,23,20124,683,3,20830,html version of FL COVID Rep 05-27-2020
Osceola,46,14,13027,673,5,13714,html version of FL COVID Rep 05-27-2020
Sarasota,1,9,13184,598,4,13791,html version of FL COVID Rep 05-27-2020
Martin,5,13,6790,550,7,7353,html version of FL COVID Rep 05-27-2020
Seminole,4,15,17924,471,3,18410,html version of FL COVID Rep 05-27-2020
Charlotte,3,2,5290,433,8,5725,html version of FL COVID Rep 05-27-2020
St. Lucie,75,10,9495,420,4,9925,html version of FL COVID Rep 05-27-2020
Brevard,1,8,20758,399,2,21165,html version of FL COVID Rep 05-27-2020
Leon,11,6,13299,377,3,13682,html version of FL COVID Rep 05-27-2020
Pasco,16,19,13623,373,3,14015,html version of FL COVID Rep 05-27-2020
Alachua,,15,15708,370,2,16093,html version of FL COVID Rep 05-27-2020
Clay,,5,8566,366,4,8937,html version of FL COVID Rep 05-27-2020
Hendry,1,3,1751,339,16,2093,html version of FL COVID Rep 05-27-2020
Lake,13,19,15271,279,2,15569,html version of FL COVID Rep 05-27-2020
Gadsden,,10,3347,268,7,3625,html version of FL COVID Rep 05-27-2020
Sumter,23,21,3701,253,6,3975,html version of FL COVID Rep 05-27-2020
St. Johns,9,40,10192,245,2,10477,html version of FL COVID Rep 05-27-2020
Marion,178,4,11353,240,2,11597,html version of FL COVID Rep 05-27-2020
Jackson,1,15,3147,240,7,3402,html version of FL COVID Rep 05-27-2020
Santa Rosa,1,6,7047,237,3,7290,html version of FL COVID Rep 05-27-2020
Liberty,,2,2019,209,9,2230,html version of FL COVID Rep 05-27-2020
Hamilton,,3,1782,208,10,1993,html version of FL COVID Rep 05-27-2020
Okaloosa,,6,6960,198,3,7164,html version of FL COVID Rep 05-27-2020
Flagler,,10,3965,178,4,4153,html version of FL COVID Rep 05-27-2020
Suwannee,,7,2093,166,7,2266,html version of FL COVID Rep 05-27-2020
Putnam,3,8,3332,144,4,3484,html version of FL COVID Rep 05-27-2020
Columbia,4,23,3388,135,4,3546,html version of FL COVID Rep 05-27-2020
Desoto,6,1,2215,124,5,2340,html version of FL COVID Rep 05-27-2020
Indian River,50,1,4952,119,2,5072,html version of FL COVID Rep 05-27-2020
Citrus,1,3,3860,119,3,3982,html version of FL COVID Rep 05-27-2020
Highlands,4,6,3760,114,3,3880,html version of FL COVID Rep 05-27-2020
Hernando,,20,3557,113,3,3690,html version of FL COVID Rep 05-27-2020
Walton,,4,1588,109,6,1701,html version of FL COVID Rep 05-27-2020
Monroe,98,,2442,107,4,2549,html version of FL COVID Rep 05-27-2020
Bay,,3,3608,97,3,3708,html version of FL COVID Rep 05-27-2020
Hardee,,,731,88,11,819,html version of FL COVID Rep 05-27-2020
Unknown,1,18,1303,85,6,1406,html version of FL COVID Rep 05-27-2020
Nassau,,2,3450,72,2,3524,html version of FL COVID Rep 05-27-2020
Madison,1,3,969,69,7,1041,html version of FL COVID Rep 05-27-2020
Okeechobee,,2,1509,67,4,1578,html version of FL COVID Rep 05-27-2020
Calhoun,,2,521,52,9,575,html version of FL COVID Rep 05-27-2020
Bradford,1,1,1519,51,3,1571,html version of FL COVID Rep 05-27-2020
Washington,7,1,822,51,6,874,html version of FL COVID Rep 05-27-2020
Dixie,,1,760,46,6,807,html version of FL COVID Rep 05-27-2020
Wakulla,,,1299,32,2,1331,html version of FL COVID Rep 05-27-2020
Union,,1,1726,31,2,1758,html version of FL COVID Rep 05-27-2020
Levy,,1,1761,30,2,1792,html version of FL COVID Rep 05-27-2020
Jefferson,,1,568,29,5,598,html version of FL COVID Rep 05-27-2020
Baker,,,909,29,3,938,html version of FL COVID Rep 05-27-2020
Glades,,,148,24,14,172,html version of FL COVID Rep 05-27-2020
Holmes,,1,755,18,2,774,html version of FL COVID Rep 05-27-2020
Taylor,,3,876,14,2,893,html version of FL COVID Rep 05-27-2020
Gilchrist,,1,666,12,2,679,html version of FL COVID Rep 05-27-2020
Lafayette,,,355,8,2,363,html version of FL COVID Rep 05-27-2020
Franklin,,,549,2,0,551,html version of FL COVID Rep 05-27-2020
Gulf,,,718,1,0,719,html version of FL COVID Rep 05-27-2020
Total,955,1700,880937,52634,6,935271,html version of FL COVID Rep 05-27-2020
