COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,473,1975,645763,154828,19,802566,html version of FL COVID Rep 08-29-2020
Broward,110,888,425157,70200,14,496245,html version of FL COVID Rep 08-29-2020
Palm Beach,283,623,276857,41370,13,318850,html version of FL COVID Rep 08-29-2020
Hillsborough,232,530,237479,36623,13,274632,html version of FL COVID Rep 08-29-2020
Orange,401,296,270158,35197,12,305651,html version of FL COVID Rep 08-29-2020
Duval,218,214,208473,26011,11,234698,html version of FL COVID Rep 08-29-2020
Pinellas,9,134,172748,19667,10,192549,html version of FL COVID Rep 08-29-2020
Lee,40,81,109428,18284,14,127793,html version of FL COVID Rep 08-29-2020
Polk,67,110,96678,16746,15,113534,html version of FL COVID Rep 08-29-2020
Collier,28,74,57991,11466,16,69531,html version of FL COVID Rep 08-29-2020
Osceola,169,130,61840,10969,15,72939,html version of FL COVID Rep 08-29-2020
Manatee,14,75,84536,10282,11,94893,html version of FL COVID Rep 08-29-2020
Escambia,4,57,68158,10118,13,78333,html version of FL COVID Rep 08-29-2020
Volusia,83,110,74498,9160,11,83768,html version of FL COVID Rep 08-29-2020
Marion,20,112,53337,8411,14,61860,html version of FL COVID Rep 08-29-2020
Seminole,64,66,67290,7946,11,75302,html version of FL COVID Rep 08-29-2020
Pasco,144,56,69242,7938,10,77236,html version of FL COVID Rep 08-29-2020
Brevard,16,58,85295,7160,8,92513,html version of FL COVID Rep 08-29-2020
Sarasota,14,55,75864,7101,9,83020,html version of FL COVID Rep 08-29-2020
St. Lucie,290,58,43341,6913,14,50312,html version of FL COVID Rep 08-29-2020
Lake,177,91,68277,6307,8,74675,html version of FL COVID Rep 08-29-2020
Leon,18,123,65660,6047,8,71830,html version of FL COVID Rep 08-29-2020
Bay,16,64,25159,5258,17,30481,html version of FL COVID Rep 08-29-2020
Alachua,18,32,78330,5102,6,83464,html version of FL COVID Rep 08-29-2020
Santa Rosa,25,40,27564,4592,14,32196,html version of FL COVID Rep 08-29-2020
Martin,49,55,25760,4390,15,30205,html version of FL COVID Rep 08-29-2020
St. Johns,46,30,41982,4226,9,46238,html version of FL COVID Rep 08-29-2020
Okaloosa,46,46,28096,4096,13,32238,html version of FL COVID Rep 08-29-2020
Clay,20,26,35835,3896,10,39757,html version of FL COVID Rep 08-29-2020
Columbia,4,55,11907,3318,22,15280,html version of FL COVID Rep 08-29-2020
Indian River,49,14,27601,2808,9,30423,html version of FL COVID Rep 08-29-2020
Charlotte,8,34,26663,2629,9,29326,html version of FL COVID Rep 08-29-2020
Hernando,5,20,19933,2543,11,22496,html version of FL COVID Rep 08-29-2020
Suwannee,2,49,7604,2407,24,10060,html version of FL COVID Rep 08-29-2020
Jackson,8,13,12722,2308,15,15043,html version of FL COVID Rep 08-29-2020
Gadsden,5,43,12420,2282,15,14745,html version of FL COVID Rep 08-29-2020
Citrus,44,9,19705,2063,9,21777,html version of FL COVID Rep 08-29-2020
Hendry,,19,7245,1958,21,9222,html version of FL COVID Rep 08-29-2020
Sumter,22,19,18592,1823,9,20434,html version of FL COVID Rep 08-29-2020
Highlands,11,10,16472,1804,10,18286,html version of FL COVID Rep 08-29-2020
Putnam,5,12,12921,1761,12,14694,html version of FL COVID Rep 08-29-2020
Monroe,56,12,14189,1690,11,15891,html version of FL COVID Rep 08-29-2020
Nassau,35,18,15617,1538,9,17173,html version of FL COVID Rep 08-29-2020
Walton,,35,9434,1493,14,10962,html version of FL COVID Rep 08-29-2020
Desoto,6,8,8775,1469,14,10252,html version of FL COVID Rep 08-29-2020
Flagler,7,16,15915,1289,7,17220,html version of FL COVID Rep 08-29-2020
Okeechobee,2,15,8561,1230,13,9806,html version of FL COVID Rep 08-29-2020
Taylor,6,29,4552,1192,21,5773,html version of FL COVID Rep 08-29-2020
Lafayette,4,12,1345,1189,47,2546,html version of FL COVID Rep 08-29-2020
Baker,37,25,5531,1148,17,6704,html version of FL COVID Rep 08-29-2020
Hardee,4,9,5849,1084,16,6942,html version of FL COVID Rep 08-29-2020
Washington,11,21,5621,991,15,6633,html version of FL COVID Rep 08-29-2020
Levy,,9,6393,895,12,7297,html version of FL COVID Rep 08-29-2020
Wakulla,3,36,7956,878,10,8870,html version of FL COVID Rep 08-29-2020
Madison,1,11,4594,846,16,5451,html version of FL COVID Rep 08-29-2020
Gulf,2,5,4556,809,15,5370,html version of FL COVID Rep 08-29-2020
Bradford,1,22,4718,717,13,5457,html version of FL COVID Rep 08-29-2020
Dixie,1,12,4007,701,15,4720,html version of FL COVID Rep 08-29-2020
Hamilton,1,2,4547,690,13,5239,html version of FL COVID Rep 08-29-2020
Holmes,3,8,4027,608,13,4643,html version of FL COVID Rep 08-29-2020
Union,,16,8067,572,7,8655,html version of FL COVID Rep 08-29-2020
Calhoun,1,10,3957,558,12,4525,html version of FL COVID Rep 08-29-2020
Franklin,3,6,3999,533,12,4538,html version of FL COVID Rep 08-29-2020
Jefferson,1,15,2850,487,15,3352,html version of FL COVID Rep 08-29-2020
Gilchrist,1,8,3675,457,11,4140,html version of FL COVID Rep 08-29-2020
Glades,,1,801,453,36,1255,html version of FL COVID Rep 08-29-2020
Liberty,,,2842,432,13,3274,html version of FL COVID Rep 08-29-2020
Unknown,2,34,6614,249,4,6897,html version of FL COVID Rep 08-29-2020
Total,3445,6901,3943573,612206,13,4562680,html version of FL COVID Rep 08-29-2020
