COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,166,433,302528,44729,13,347690,html version of FL COVID Rep 07-04-2020
Broward,44,104,197948,19575,9,217627,html version of FL COVID Rep 07-04-2020
Palm Beach,173,247,140088,16149,10,156484,html version of FL COVID Rep 07-04-2020
Hillsborough,117,92,124603,13700,10,138395,html version of FL COVID Rep 07-04-2020
Orange,123,176,137095,13262,9,150533,html version of FL COVID Rep 07-04-2020
Duval,55,159,107349,8614,7,116122,html version of FL COVID Rep 07-04-2020
Pinellas,45,42,94060,8116,8,102218,html version of FL COVID Rep 07-04-2020
Lee,11,20,55744,7215,11,62979,html version of FL COVID Rep 07-04-2020
Polk,20,27,46442,4906,10,51375,html version of FL COVID Rep 07-04-2020
Collier,106,22,31687,4880,13,36589,html version of FL COVID Rep 07-04-2020
Manatee,2,21,41281,3554,8,44856,html version of FL COVID Rep 07-04-2020
Seminole,20,31,37219,3205,8,40455,html version of FL COVID Rep 07-04-2020
Osceola,58,50,26502,2781,9,29333,html version of FL COVID Rep 07-04-2020
Pasco,36,13,36033,2608,7,38654,html version of FL COVID Rep 07-04-2020
Volusia,8,29,40613,2604,6,43246,html version of FL COVID Rep 07-04-2020
Escambia,2,13,34142,2597,7,36752,html version of FL COVID Rep 07-04-2020
Brevard,3,8,48541,2453,5,51002,html version of FL COVID Rep 07-04-2020
Martin,36,24,15381,2251,13,17656,html version of FL COVID Rep 07-04-2020
St. Lucie,89,11,22272,2109,9,24392,html version of FL COVID Rep 07-04-2020
Sarasota,3,5,37900,2059,5,39964,html version of FL COVID Rep 07-04-2020
Lake,37,21,35075,1694,5,36790,html version of FL COVID Rep 07-04-2020
Leon,10,61,31085,1638,5,32784,html version of FL COVID Rep 07-04-2020
Alachua,,12,43173,1506,3,44691,html version of FL COVID Rep 07-04-2020
St. Johns,26,24,21417,1259,6,22700,html version of FL COVID Rep 07-04-2020
Hendry,,5,4462,1052,19,5519,html version of FL COVID Rep 07-04-2020
Clay,,12,17761,936,5,18709,html version of FL COVID Rep 07-04-2020
Indian River,26,3,14929,897,6,15829,html version of FL COVID Rep 07-04-2020
Charlotte,6,4,12349,887,7,13240,html version of FL COVID Rep 07-04-2020
Okaloosa,2,15,14320,880,6,15215,html version of FL COVID Rep 07-04-2020
Marion,323,5,24535,868,3,25408,html version of FL COVID Rep 07-04-2020
Santa Rosa,1,3,13180,815,6,13998,html version of FL COVID Rep 07-04-2020
Desoto,13,5,4506,733,14,5244,html version of FL COVID Rep 07-04-2020
Bay,3,12,8063,684,8,8759,html version of FL COVID Rep 07-04-2020
Suwannee,,3,3930,597,13,4530,html version of FL COVID Rep 07-04-2020
Hernando,2,2,10555,521,5,11078,html version of FL COVID Rep 07-04-2020
Putnam,2,1,6754,516,7,7271,html version of FL COVID Rep 07-04-2020
Hardee,1,2,2272,504,18,2778,html version of FL COVID Rep 07-04-2020
Gadsden,3,11,5751,446,7,6208,html version of FL COVID Rep 07-04-2020
Okeechobee,,,3530,413,10,3943,html version of FL COVID Rep 07-04-2020
Sumter,23,7,7790,408,5,8205,html version of FL COVID Rep 07-04-2020
Jackson,1,10,5171,401,7,5582,html version of FL COVID Rep 07-04-2020
Highlands,6,17,9433,397,4,9847,html version of FL COVID Rep 07-04-2020
Hamilton,1,2,2555,382,13,2939,html version of FL COVID Rep 07-04-2020
Citrus,2,4,10236,372,4,10612,html version of FL COVID Rep 07-04-2020
Flagler,2,5,8418,369,4,8792,html version of FL COVID Rep 07-04-2020
Columbia,3,5,6014,348,5,6367,html version of FL COVID Rep 07-04-2020
Monroe,43,,5983,337,5,6320,html version of FL COVID Rep 07-04-2020
Walton,,4,3594,305,8,3903,html version of FL COVID Rep 07-04-2020
Nassau,9,5,7681,277,3,7963,html version of FL COVID Rep 07-04-2020
Madison,1,5,1993,239,11,2237,html version of FL COVID Rep 07-04-2020
Liberty,,2,2138,238,10,2378,html version of FL COVID Rep 07-04-2020
Levy,,2,3251,202,6,3455,html version of FL COVID Rep 07-04-2020
Unknown,,13,2491,201,7,2705,html version of FL COVID Rep 07-04-2020
Holmes,,4,2410,195,7,2609,html version of FL COVID Rep 07-04-2020
Glades,,1,505,174,26,680,html version of FL COVID Rep 07-04-2020
Washington,3,1,1784,120,6,1905,html version of FL COVID Rep 07-04-2020
Gilchrist,1,3,2301,112,5,2416,html version of FL COVID Rep 07-04-2020
Baker,1,,1896,98,5,1994,html version of FL COVID Rep 07-04-2020
Taylor,,2,1440,97,6,1539,html version of FL COVID Rep 07-04-2020
Bradford,1,2,2674,94,3,2770,html version of FL COVID Rep 07-04-2020
Calhoun,,2,864,93,10,959,html version of FL COVID Rep 07-04-2020
Wakulla,1,4,2336,84,3,2424,html version of FL COVID Rep 07-04-2020
Union,1,,2333,82,3,2415,html version of FL COVID Rep 07-04-2020
Dixie,,,1379,75,5,1454,html version of FL COVID Rep 07-04-2020
Jefferson,,1,1264,58,4,1323,html version of FL COVID Rep 07-04-2020
Lafayette,,1,543,36,6,580,html version of FL COVID Rep 07-04-2020
Gulf,1,,1653,34,2,1687,html version of FL COVID Rep 07-04-2020
Franklin,,,1240,11,1,1251,html version of FL COVID Rep 07-04-2020
Total,1672,1830,1956445,190052,9,2148327,html version of FL COVID Rep 07-04-2020
