COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,125,330,122123,15942,12,138395,html version of FL COVID Rep 05-19-2020
Broward,22,128,72637,6369,8,79134,html version of FL COVID Rep 05-19-2020
Palm Beach,108,417,48529,4699,9,53645,html version of FL COVID Rep 05-19-2020
Orange,14,57,51507,1699,3,53263,html version of FL COVID Rep 05-19-2020
Hillsborough,23,72,38994,1670,4,40736,html version of FL COVID Rep 05-19-2020
Lee,8,5,17989,1520,8,19514,html version of FL COVID Rep 05-19-2020
Duval,76,32,39480,1318,3,40830,html version of FL COVID Rep 05-19-2020
Pinellas,80,17,26827,1062,4,27906,html version of FL COVID Rep 05-19-2020
Collier,11,3,9390,1030,10,10423,html version of FL COVID Rep 05-19-2020
Manatee,,7,10509,888,8,11404,html version of FL COVID Rep 05-19-2020
Polk,5,6,13616,766,5,14388,html version of FL COVID Rep 05-19-2020
Escambia,8,18,13184,719,5,13921,html version of FL COVID Rep 05-19-2020
Osceola,46,13,10226,629,6,10868,html version of FL COVID Rep 05-19-2020
Volusia,,12,14522,612,4,15146,html version of FL COVID Rep 05-19-2020
Sarasota,1,4,8954,533,6,9491,html version of FL COVID Rep 05-19-2020
Seminole,3,13,14965,442,3,15420,html version of FL COVID Rep 05-19-2020
Martin,6,5,3257,396,11,3658,html version of FL COVID Rep 05-19-2020
Charlotte,3,2,3809,392,9,4203,html version of FL COVID Rep 05-19-2020
Brevard,1,8,15525,371,2,15904,html version of FL COVID Rep 05-19-2020
Alachua,,14,11276,339,3,11629,html version of FL COVID Rep 05-19-2020
St. Lucie,58,7,6489,337,5,6833,html version of FL COVID Rep 05-19-2020
Pasco,16,8,10116,327,3,10451,html version of FL COVID Rep 05-19-2020
Clay,1,4,6259,321,5,6584,html version of FL COVID Rep 05-19-2020
Leon,12,3,9502,304,3,9809,html version of FL COVID Rep 05-19-2020
Lake,8,17,12285,257,2,12559,html version of FL COVID Rep 05-19-2020
Sumter,23,13,3058,253,8,3324,html version of FL COVID Rep 05-19-2020
Gadsden,,3,1928,242,11,2173,html version of FL COVID Rep 05-19-2020
St. Johns,9,35,8334,233,3,8602,html version of FL COVID Rep 05-19-2020
Marion,568,3,7822,224,3,8049,html version of FL COVID Rep 05-19-2020
Hendry,1,2,1026,224,18,1252,html version of FL COVID Rep 05-19-2020
Liberty,,,1939,199,9,2138,html version of FL COVID Rep 05-19-2020
Santa Rosa,1,5,5349,186,3,5540,html version of FL COVID Rep 05-19-2020
Okaloosa,,2,3718,180,5,3900,html version of FL COVID Rep 05-19-2020
Flagler,,8,2667,167,6,2842,html version of FL COVID Rep 05-19-2020
Suwannee,,,1485,160,10,1645,html version of FL COVID Rep 05-19-2020
Jackson,1,3,1225,148,11,1376,html version of FL COVID Rep 05-19-2020
Hamilton,,1,1378,147,10,1526,html version of FL COVID Rep 05-19-2020
Putnam,2,8,2633,134,5,2775,html version of FL COVID Rep 05-19-2020
Citrus,1,3,2743,114,4,2860,html version of FL COVID Rep 05-19-2020
Columbia,4,2,2153,113,5,2268,html version of FL COVID Rep 05-19-2020
Hernando,,2,2631,109,4,2742,html version of FL COVID Rep 05-19-2020
Indian River,67,1,3116,108,3,3225,html version of FL COVID Rep 05-19-2020
Highlands,2,2,2501,107,4,2610,html version of FL COVID Rep 05-19-2020
Monroe,43,,2035,99,5,2134,html version of FL COVID Rep 05-19-2020
Walton,,1,1019,91,8,1111,html version of FL COVID Rep 05-19-2020
Bay,,3,2380,86,3,2469,html version of FL COVID Rep 05-19-2020
Unknown,1,,178,79,31,257,html version of FL COVID Rep 05-19-2020
Desoto,7,,1640,69,4,1709,html version of FL COVID Rep 05-19-2020
Nassau,,,2521,66,3,2587,html version of FL COVID Rep 05-19-2020
Madison,1,1,618,64,9,683,html version of FL COVID Rep 05-19-2020
Bradford,1,1,1190,49,4,1240,html version of FL COVID Rep 05-19-2020
Okeechobee,,2,1122,45,4,1169,html version of FL COVID Rep 05-19-2020
Hardee,,,372,44,11,416,html version of FL COVID Rep 05-19-2020
Calhoun,,1,361,40,10,402,html version of FL COVID Rep 05-19-2020
Wakulla,1,,859,32,4,891,html version of FL COVID Rep 05-19-2020
Jefferson,,,385,28,7,413,html version of FL COVID Rep 05-19-2020
Dixie,,,418,26,6,444,html version of FL COVID Rep 05-19-2020
Union,,,1526,26,2,1552,html version of FL COVID Rep 05-19-2020
Baker,,,665,26,4,691,html version of FL COVID Rep 05-19-2020
Levy,,1,1123,25,2,1149,html version of FL COVID Rep 05-19-2020
Washington,,,442,14,3,456,html version of FL COVID Rep 05-19-2020
Glades,,,104,13,11,117,html version of FL COVID Rep 05-19-2020
Holmes,,1,576,10,2,587,html version of FL COVID Rep 05-19-2020
Gilchrist,,,479,8,2,487,html version of FL COVID Rep 05-19-2020
Lafayette,,,154,6,4,160,html version of FL COVID Rep 05-19-2020
Taylor,1,1,402,5,1,408,html version of FL COVID Rep 05-19-2020
Franklin,,,315,2,1,317,html version of FL COVID Rep 05-19-2020
Gulf,,,351,1,0,352,html version of FL COVID Rep 05-19-2020
Total,1369,1307,668911,46944,7,717162,html version of FL COVID Rep 05-19-2020
