COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,153,244,253869,30196,11,284309,html version of FL COVID Rep 06-26-2020
Broward,28,75,168407,13320,7,181802,html version of FL COVID Rep 06-26-2020
Palm Beach,160,234,121371,12498,9,134103,html version of FL COVID Rep 06-26-2020
Hillsborough,90,85,102951,8018,7,111054,html version of FL COVID Rep 06-26-2020
Orange,59,105,115107,7848,6,123060,html version of FL COVID Rep 06-26-2020
Pinellas,67,28,79206,5099,6,84333,html version of FL COVID Rep 06-26-2020
Lee,23,14,48198,4757,9,52969,html version of FL COVID Rep 06-26-2020
Duval,45,76,85680,4171,5,89927,html version of FL COVID Rep 06-26-2020
Collier,93,15,27930,3778,12,31723,html version of FL COVID Rep 06-26-2020
Polk,15,14,38169,2780,7,40963,html version of FL COVID Rep 06-26-2020
Manatee,2,17,34186,2368,6,36571,html version of FL COVID Rep 06-26-2020
Seminole,16,16,30926,1966,6,32908,html version of FL COVID Rep 06-26-2020
Martin,23,10,13696,1713,11,15419,html version of FL COVID Rep 06-26-2020
Volusia,2,19,34715,1605,4,36339,html version of FL COVID Rep 06-26-2020
Escambia,1,10,29542,1559,5,31111,html version of FL COVID Rep 06-26-2020
Osceola,52,31,21883,1485,6,23399,html version of FL COVID Rep 06-26-2020
St. Lucie,87,8,19541,1441,7,20990,html version of FL COVID Rep 06-26-2020
Pasco,38,11,29908,1326,4,31245,html version of FL COVID Rep 06-26-2020
Brevard,5,2,37915,1297,3,39214,html version of FL COVID Rep 06-26-2020
Sarasota,6,5,32567,1245,4,33817,html version of FL COVID Rep 06-26-2020
Lake,18,15,29660,975,3,30650,html version of FL COVID Rep 06-26-2020
Alachua,,9,37020,945,2,37974,html version of FL COVID Rep 06-26-2020
Hendry,,1,3934,851,18,4786,html version of FL COVID Rep 06-26-2020
Leon,134,5,24072,695,3,24772,html version of FL COVID Rep 06-26-2020
St. Johns,27,21,17561,682,4,18264,html version of FL COVID Rep 06-26-2020
Charlotte,3,3,10443,657,6,11103,html version of FL COVID Rep 06-26-2020
Clay,5,5,15348,580,4,15933,html version of FL COVID Rep 06-26-2020
Indian River,27,2,12291,541,4,12834,html version of FL COVID Rep 06-26-2020
Okaloosa,1,9,11920,541,4,12470,html version of FL COVID Rep 06-26-2020
Desoto,12,5,3695,539,13,4239,html version of FL COVID Rep 06-26-2020
Marion,393,8,21486,524,2,22018,html version of FL COVID Rep 06-26-2020
Santa Rosa,1,2,11596,437,4,12035,html version of FL COVID Rep 06-26-2020
Hardee,1,2,1806,373,17,2181,html version of FL COVID Rep 06-26-2020
Suwannee,,3,3196,373,10,3572,html version of FL COVID Rep 06-26-2020
Gadsden,3,6,5237,352,6,5595,html version of FL COVID Rep 06-26-2020
Jackson,5,9,4632,350,7,4991,html version of FL COVID Rep 06-26-2020
Hamilton,1,1,2288,317,12,2606,html version of FL COVID Rep 06-26-2020
Sumter,23,5,6618,313,5,6936,html version of FL COVID Rep 06-26-2020
Okeechobee,,,2904,307,10,3211,html version of FL COVID Rep 06-26-2020
Bay,56,4,6985,287,4,7276,html version of FL COVID Rep 06-26-2020
Putnam,2,1,5804,285,5,6090,html version of FL COVID Rep 06-26-2020
Highlands,6,6,7101,284,4,7391,html version of FL COVID Rep 06-26-2020
Flagler,,3,7344,274,4,7621,html version of FL COVID Rep 06-26-2020
Hernando,,1,9035,260,3,9296,html version of FL COVID Rep 06-26-2020
Columbia,3,5,5268,250,5,5523,html version of FL COVID Rep 06-26-2020
Citrus,1,3,8825,240,3,9068,html version of FL COVID Rep 06-26-2020
Liberty,,2,2096,220,9,2318,html version of FL COVID Rep 06-26-2020
Walton,1,5,2971,206,6,3182,html version of FL COVID Rep 06-26-2020
Monroe,43,,4901,202,4,5103,html version of FL COVID Rep 06-26-2020
Madison,1,2,1681,170,9,1853,html version of FL COVID Rep 06-26-2020
Levy,,2,2916,165,5,3083,html version of FL COVID Rep 06-26-2020
Glades,,,449,154,26,603,html version of FL COVID Rep 06-26-2020
Holmes,,1,2013,150,7,2164,html version of FL COVID Rep 06-26-2020
Nassau,7,3,6238,146,2,6387,html version of FL COVID Rep 06-26-2020
Unknown,1,14,1969,134,6,2117,html version of FL COVID Rep 06-26-2020
Washington,3,1,1666,101,6,1768,html version of FL COVID Rep 06-26-2020
Gilchrist,,3,2147,89,4,2239,html version of FL COVID Rep 06-26-2020
Calhoun,,3,705,79,10,787,html version of FL COVID Rep 06-26-2020
Bradford,1,2,2378,76,3,2456,html version of FL COVID Rep 06-26-2020
Taylor,,2,1314,71,5,1387,html version of FL COVID Rep 06-26-2020
Dixie,,,1277,63,5,1340,html version of FL COVID Rep 06-26-2020
Union,1,,2137,48,2,2185,html version of FL COVID Rep 06-26-2020
Baker,1,,1588,47,3,1635,html version of FL COVID Rep 06-26-2020
Wakulla,1,1,1913,46,2,1960,html version of FL COVID Rep 06-26-2020
Jefferson,2,1,1077,41,4,1119,html version of FL COVID Rep 06-26-2020
Lafayette,,1,468,27,5,496,html version of FL COVID Rep 06-26-2020
Gulf,3,,1379,17,1,1396,html version of FL COVID Rep 06-26-2020
Franklin,,,806,6,1,812,html version of FL COVID Rep 06-26-2020
Total,1752,1196,1645925,122960,7,1770081,html version of FL COVID Rep 06-26-2020
