COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,123,208,208367,21633,9,230208,html version of FL COVID Rep 06-13-2020
Broward,27,72,131636,8864,6,140572,html version of FL COVID Rep 06-13-2020
Palm Beach,141,239,94303,8442,8,102984,html version of FL COVID Rep 06-13-2020
Hillsborough,54,80,78982,3504,4,82566,html version of FL COVID Rep 06-13-2020
Orange,24,56,89924,2937,3,92917,html version of FL COVID Rep 06-13-2020
Lee,23,9,37153,2634,7,39796,html version of FL COVID Rep 06-13-2020
Collier,47,10,21440,2435,10,23885,html version of FL COVID Rep 06-13-2020
Pinellas,109,18,59909,2103,3,62030,html version of FL COVID Rep 06-13-2020
Duval,28,46,68046,1961,3,70053,html version of FL COVID Rep 06-13-2020
Polk,8,7,29484,1414,5,30905,html version of FL COVID Rep 06-13-2020
Manatee,,10,24997,1353,5,26360,html version of FL COVID Rep 06-13-2020
Martin,8,7,11208,1134,9,12349,html version of FL COVID Rep 06-13-2020
Escambia,1,9,24105,961,4,25075,html version of FL COVID Rep 06-13-2020
Volusia,,16,27324,914,3,28254,html version of FL COVID Rep 06-13-2020
St. Lucie,83,6,15517,830,5,16353,html version of FL COVID Rep 06-13-2020
Osceola,45,15,17103,810,5,17928,html version of FL COVID Rep 06-13-2020
Sarasota,1,5,25119,741,3,25865,html version of FL COVID Rep 06-13-2020
Seminole,4,12,24424,709,3,25145,html version of FL COVID Rep 06-13-2020
Hendry,2,,3051,617,17,3668,html version of FL COVID Rep 06-13-2020
Brevard,2,2,28998,541,2,29541,html version of FL COVID Rep 06-13-2020
Alachua,,7,29316,531,2,29854,html version of FL COVID Rep 06-13-2020
Charlotte,4,2,7989,529,6,8520,html version of FL COVID Rep 06-13-2020
Pasco,18,10,22671,500,2,23181,html version of FL COVID Rep 06-13-2020
Leon,14,5,19967,464,2,20436,html version of FL COVID Rep 06-13-2020
Lake,10,13,22987,452,2,23452,html version of FL COVID Rep 06-13-2020
Clay,,5,12447,429,3,12881,html version of FL COVID Rep 06-13-2020
Desoto,11,2,2992,348,10,3342,html version of FL COVID Rep 06-13-2020
Jackson,1,8,3989,318,7,4315,html version of FL COVID Rep 06-13-2020
Okaloosa,,7,9625,315,3,9947,html version of FL COVID Rep 06-13-2020
Marion,283,6,18098,310,2,18414,html version of FL COVID Rep 06-13-2020
Gadsden,,7,4640,301,6,4948,html version of FL COVID Rep 06-13-2020
St. Johns,12,22,13953,298,2,14273,html version of FL COVID Rep 06-13-2020
Santa Rosa,1,2,10088,285,3,10375,html version of FL COVID Rep 06-13-2020
Hamilton,,1,2074,271,12,2346,html version of FL COVID Rep 06-13-2020
Sumter,23,5,5349,266,5,5620,html version of FL COVID Rep 06-13-2020
Liberty,,2,2064,218,10,2284,html version of FL COVID Rep 06-13-2020
Flagler,,5,6255,204,3,6464,html version of FL COVID Rep 06-13-2020
Indian River,43,,8281,197,2,8478,html version of FL COVID Rep 06-13-2020
Hardee,,1,1317,189,13,1507,html version of FL COVID Rep 06-13-2020
Suwannee,,2,2590,186,7,2778,html version of FL COVID Rep 06-13-2020
Putnam,2,1,4319,185,4,4505,html version of FL COVID Rep 06-13-2020
Columbia,3,6,4593,177,4,4776,html version of FL COVID Rep 06-13-2020
Highlands,5,3,5395,170,3,5568,html version of FL COVID Rep 06-13-2020
Okeechobee,,,2129,166,7,2295,html version of FL COVID Rep 06-13-2020
Walton,,4,2382,146,6,2532,html version of FL COVID Rep 06-13-2020
Bay,28,3,5161,141,3,5305,html version of FL COVID Rep 06-13-2020
Citrus,2,3,7196,140,2,7339,html version of FL COVID Rep 06-13-2020
Hernando,,1,7050,135,2,7186,html version of FL COVID Rep 06-13-2020
Monroe,44,,3965,128,3,4093,html version of FL COVID Rep 06-13-2020
Glades,,,354,110,24,464,html version of FL COVID Rep 06-13-2020
Unknown,1,15,1660,102,6,1777,html version of FL COVID Rep 06-13-2020
Levy,,1,2388,100,4,2489,html version of FL COVID Rep 06-13-2020
Washington,1,1,1418,91,6,1510,html version of FL COVID Rep 06-13-2020
Nassau,,1,4747,90,2,4838,html version of FL COVID Rep 06-13-2020
Madison,,2,1356,76,5,1434,html version of FL COVID Rep 06-13-2020
Calhoun,,2,626,66,10,694,html version of FL COVID Rep 06-13-2020
Dixie,,,1108,60,5,1168,html version of FL COVID Rep 06-13-2020
Taylor,2,2,1121,53,5,1176,html version of FL COVID Rep 06-13-2020
Bradford,1,1,1928,52,3,1981,html version of FL COVID Rep 06-13-2020
Union,,,1959,39,2,1998,html version of FL COVID Rep 06-13-2020
Wakulla,1,,1677,35,2,1712,html version of FL COVID Rep 06-13-2020
Jefferson,,1,886,32,3,919,html version of FL COVID Rep 06-13-2020
Holmes,,1,1013,31,3,1045,html version of FL COVID Rep 06-13-2020
Baker,,,1321,30,2,1351,html version of FL COVID Rep 06-13-2020
Gilchrist,,1,1206,26,2,1233,html version of FL COVID Rep 06-13-2020
Lafayette,,,405,12,3,417,html version of FL COVID Rep 06-13-2020
Gulf,1,,1018,8,1,1026,html version of FL COVID Rep 06-13-2020
Franklin,,,698,3,0,701,html version of FL COVID Rep 06-13-2020
Total,1241,988,1296861,73552,5,1371401,html version of FL COVID Rep 06-13-2020
