COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,241,1429,495088,115916,19,612433,html version of FL COVID Rep 07-30-2020
Broward,159,544,333596,54312,14,388452,html version of FL COVID Rep 07-30-2020
Palm Beach,232,552,220102,32696,13,253350,html version of FL COVID Rep 07-30-2020
Hillsborough,176,338,188088,28742,13,217168,html version of FL COVID Rep 07-30-2020
Orange,388,266,220289,28591,11,249146,html version of FL COVID Rep 07-30-2020
Duval,141,220,170892,20816,11,191928,html version of FL COVID Rep 07-30-2020
Pinellas,18,123,142196,16114,10,158433,html version of FL COVID Rep 07-30-2020
Lee,22,44,91324,15137,14,106505,html version of FL COVID Rep 07-30-2020
Polk,40,73,74039,12281,14,86393,html version of FL COVID Rep 07-30-2020
Collier,194,61,48502,9355,16,57918,html version of FL COVID Rep 07-30-2020
Manatee,7,54,69607,8337,11,77998,html version of FL COVID Rep 07-30-2020
Osceola,83,130,48664,8281,15,57075,html version of FL COVID Rep 07-30-2020
Escambia,19,31,55620,7598,12,63249,html version of FL COVID Rep 07-30-2020
Volusia,37,70,58770,6707,10,65547,html version of FL COVID Rep 07-30-2020
Seminole,50,62,55885,6419,10,62366,html version of FL COVID Rep 07-30-2020
Pasco,71,42,54807,6201,10,61050,html version of FL COVID Rep 07-30-2020
Sarasota,26,43,61819,5443,8,67305,html version of FL COVID Rep 07-30-2020
Brevard,9,54,72211,5333,7,77598,html version of FL COVID Rep 07-30-2020
St. Lucie,256,50,33824,4903,13,38777,html version of FL COVID Rep 07-30-2020
Marion,600,65,38391,4682,11,43138,html version of FL COVID Rep 07-30-2020
Lake,47,66,54048,4408,8,58522,html version of FL COVID Rep 07-30-2020
Leon,37,109,48779,4102,8,52990,html version of FL COVID Rep 07-30-2020
Martin,47,33,20529,3561,15,24123,html version of FL COVID Rep 07-30-2020
Alachua,4,23,61816,3448,5,65287,html version of FL COVID Rep 07-30-2020
Bay,11,30,18921,3357,15,22308,html version of FL COVID Rep 07-30-2020
Santa Rosa,18,31,21998,3279,13,25308,html version of FL COVID Rep 07-30-2020
St. Johns,37,34,33515,3168,9,36717,html version of FL COVID Rep 07-30-2020
Clay,14,16,28700,2758,9,31474,html version of FL COVID Rep 07-30-2020
Okaloosa,47,38,22819,2704,11,25561,html version of FL COVID Rep 07-30-2020
Columbia,4,53,9777,2437,20,12267,html version of FL COVID Rep 07-30-2020
Indian River,50,10,22300,2167,9,24477,html version of FL COVID Rep 07-30-2020
Charlotte,5,15,20604,1889,8,22508,html version of FL COVID Rep 07-30-2020
Hendry,2,13,6201,1618,21,7832,html version of FL COVID Rep 07-30-2020
Hernando,2,10,15369,1617,10,16996,html version of FL COVID Rep 07-30-2020
Jackson,6,11,8208,1553,16,9772,html version of FL COVID Rep 07-30-2020
Gadsden,9,31,9539,1315,12,10885,html version of FL COVID Rep 07-30-2020
Putnam,2,6,10080,1261,11,11347,html version of FL COVID Rep 07-30-2020
Desoto,5,8,7816,1251,14,9075,html version of FL COVID Rep 07-30-2020
Monroe,53,8,10313,1230,11,11551,html version of FL COVID Rep 07-30-2020
Citrus,23,12,15282,1192,7,16486,html version of FL COVID Rep 07-30-2020
Walton,2,38,7256,1149,14,8443,html version of FL COVID Rep 07-30-2020
Highlands,8,11,13454,1132,8,14597,html version of FL COVID Rep 07-30-2020
Suwannee,1,9,5583,1082,16,6674,html version of FL COVID Rep 07-30-2020
Sumter,22,13,15026,1058,7,16097,html version of FL COVID Rep 07-30-2020
Nassau,26,18,12638,1037,8,13693,html version of FL COVID Rep 07-30-2020
Okeechobee,1,13,5149,878,15,6040,html version of FL COVID Rep 07-30-2020
Flagler,5,20,12521,867,6,13408,html version of FL COVID Rep 07-30-2020
Hardee,,5,3414,819,19,4238,html version of FL COVID Rep 07-30-2020
Madison,6,9,4140,583,12,4732,html version of FL COVID Rep 07-30-2020
Hamilton,1,3,3269,567,15,3839,html version of FL COVID Rep 07-30-2020
Wakulla,2,37,6495,565,8,7097,html version of FL COVID Rep 07-30-2020
Unknown,3,37,4818,559,10,5414,html version of FL COVID Rep 07-30-2020
Levy,,9,5063,546,10,5618,html version of FL COVID Rep 07-30-2020
Washington,4,3,3490,488,12,3981,html version of FL COVID Rep 07-30-2020
Holmes,2,7,3538,413,10,3958,html version of FL COVID Rep 07-30-2020
Glades,,2,688,389,36,1079,html version of FL COVID Rep 07-30-2020
Liberty,,,2654,356,12,3010,html version of FL COVID Rep 07-30-2020
Baker,17,1,3783,343,8,4127,html version of FL COVID Rep 07-30-2020
Taylor,3,3,2552,319,11,2874,html version of FL COVID Rep 07-30-2020
Bradford,1,3,3644,316,8,3963,html version of FL COVID Rep 07-30-2020
Gilchrist,4,6,3048,305,9,3359,html version of FL COVID Rep 07-30-2020
Gulf,1,6,2935,301,9,3242,html version of FL COVID Rep 07-30-2020
Calhoun,1,4,1889,278,13,2171,html version of FL COVID Rep 07-30-2020
Dixie,,2,2108,247,10,2357,html version of FL COVID Rep 07-30-2020
Union,,,3152,206,6,3358,html version of FL COVID Rep 07-30-2020
Jefferson,,2,1977,192,9,2171,html version of FL COVID Rep 07-30-2020
Franklin,2,4,2371,105,4,2480,html version of FL COVID Rep 07-30-2020
Lafayette,,3,755,100,12,858,html version of FL COVID Rep 07-30-2020
Total,3304,5076,3117738,461379,13,3584193,html version of FL COVID Rep 07-30-2020
