COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,224,1374,479154,110352,19,590880,html version of FL COVID Rep 07-28-2020
Broward,133,505,323355,51657,14,375517,html version of FL COVID Rep 07-28-2020
Palm Beach,222,543,214177,31598,13,246318,html version of FL COVID Rep 07-28-2020
Hillsborough,168,317,183233,27823,13,211373,html version of FL COVID Rep 07-28-2020
Orange,379,266,215447,27820,11,243533,html version of FL COVID Rep 07-28-2020
Duval,134,213,166721,20138,11,187072,html version of FL COVID Rep 07-28-2020
Pinellas,21,113,139039,15541,10,154693,html version of FL COVID Rep 07-28-2020
Lee,22,35,89483,14716,14,104234,html version of FL COVID Rep 07-28-2020
Polk,37,66,72610,11893,14,84569,html version of FL COVID Rep 07-28-2020
Collier,176,61,47762,9069,16,56892,html version of FL COVID Rep 07-28-2020
Manatee,6,41,67847,8090,11,75978,html version of FL COVID Rep 07-28-2020
Osceola,79,126,47493,7973,14,55592,html version of FL COVID Rep 07-28-2020
Escambia,18,33,54330,7250,12,61613,html version of FL COVID Rep 07-28-2020
Volusia,29,73,57638,6473,10,64184,html version of FL COVID Rep 07-28-2020
Seminole,44,61,54839,6231,10,61131,html version of FL COVID Rep 07-28-2020
Pasco,63,41,53510,5992,10,59543,html version of FL COVID Rep 07-28-2020
Sarasota,23,40,60158,5274,8,65472,html version of FL COVID Rep 07-28-2020
Brevard,7,58,71171,5155,7,76384,html version of FL COVID Rep 07-28-2020
St. Lucie,234,50,33080,4714,12,37844,html version of FL COVID Rep 07-28-2020
Lake,44,61,53047,4259,7,57367,html version of FL COVID Rep 07-28-2020
Leon,32,103,47700,3949,8,51752,html version of FL COVID Rep 07-28-2020
Marion,525,33,36885,3928,10,40846,html version of FL COVID Rep 07-28-2020
Martin,48,32,20243,3485,15,23760,html version of FL COVID Rep 07-28-2020
Alachua,4,20,60621,3297,5,63938,html version of FL COVID Rep 07-28-2020
Bay,10,30,18495,3146,15,21671,html version of FL COVID Rep 07-28-2020
St. Johns,38,34,32864,3057,9,35955,html version of FL COVID Rep 07-28-2020
Santa Rosa,7,27,21192,2945,12,24164,html version of FL COVID Rep 07-28-2020
Clay,15,15,27964,2615,9,30594,html version of FL COVID Rep 07-28-2020
Okaloosa,34,31,22036,2482,10,24549,html version of FL COVID Rep 07-28-2020
Columbia,4,51,9551,2285,19,11887,html version of FL COVID Rep 07-28-2020
Indian River,49,10,21921,2073,9,24004,html version of FL COVID Rep 07-28-2020
Charlotte,5,13,19987,1784,8,21784,html version of FL COVID Rep 07-28-2020
Hendry,2,13,6124,1589,21,7726,html version of FL COVID Rep 07-28-2020
Hernando,1,6,15019,1521,9,16546,html version of FL COVID Rep 07-28-2020
Jackson,5,12,7835,1297,14,9144,html version of FL COVID Rep 07-28-2020
Desoto,6,9,7712,1227,14,8948,html version of FL COVID Rep 07-28-2020
Gadsden,8,33,8800,1224,12,10057,html version of FL COVID Rep 07-28-2020
Putnam,3,9,9767,1191,11,10967,html version of FL COVID Rep 07-28-2020
Monroe,39,8,10064,1175,10,11247,html version of FL COVID Rep 07-28-2020
Citrus,12,11,14949,1123,7,16083,html version of FL COVID Rep 07-28-2020
Highlands,8,12,13310,1103,8,14425,html version of FL COVID Rep 07-28-2020
Walton,2,38,7063,1094,13,8195,html version of FL COVID Rep 07-28-2020
Suwannee,4,11,5512,1038,16,6561,html version of FL COVID Rep 07-28-2020
Sumter,24,14,14699,1028,7,15741,html version of FL COVID Rep 07-28-2020
Nassau,25,18,12271,986,7,13275,html version of FL COVID Rep 07-28-2020
Okeechobee,2,12,5060,853,14,5925,html version of FL COVID Rep 07-28-2020
Flagler,5,17,12307,838,6,13162,html version of FL COVID Rep 07-28-2020
Hardee,,5,3379,805,19,4189,html version of FL COVID Rep 07-28-2020
Hamilton,1,2,3253,565,15,3820,html version of FL COVID Rep 07-28-2020
Madison,3,9,4112,560,12,4681,html version of FL COVID Rep 07-28-2020
Wakulla,2,37,6408,535,8,6980,html version of FL COVID Rep 07-28-2020
Unknown,,35,4511,517,10,5063,html version of FL COVID Rep 07-28-2020
Levy,,9,4953,493,9,5455,html version of FL COVID Rep 07-28-2020
Washington,4,2,3433,460,12,3895,html version of FL COVID Rep 07-28-2020
Holmes,1,8,3466,399,10,3873,html version of FL COVID Rep 07-28-2020
Glades,,2,682,389,36,1073,html version of FL COVID Rep 07-28-2020
Liberty,1,1,2607,340,12,2948,html version of FL COVID Rep 07-28-2020
Gilchrist,3,6,3005,324,10,3335,html version of FL COVID Rep 07-28-2020
Baker,14,1,3726,322,8,4049,html version of FL COVID Rep 07-28-2020
Taylor,3,2,2510,291,10,2803,html version of FL COVID Rep 07-28-2020
Calhoun,1,5,1814,265,13,2084,html version of FL COVID Rep 07-28-2020
Gulf,1,4,2861,265,8,3130,html version of FL COVID Rep 07-28-2020
Union,,1,2929,247,8,3177,html version of FL COVID Rep 07-28-2020
Bradford,1,3,3597,240,6,3840,html version of FL COVID Rep 07-28-2020
Dixie,,2,2072,238,10,2312,html version of FL COVID Rep 07-28-2020
Jefferson,1,2,1939,184,9,2125,html version of FL COVID Rep 07-28-2020
Franklin,1,4,2273,95,4,2372,html version of FL COVID Rep 07-28-2020
Lafayette,,3,747,92,11,842,html version of FL COVID Rep 07-28-2020
Total,3017,4842,3038322,441977,13,3485141,html version of FL COVID Rep 07-28-2020
