COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,309,182,96317,14007,13,110506,html version of FL COVID Rep 05-10-2020
Broward,23,58,58541,5858,9,64457,html version of FL COVID Rep 05-10-2020
Palm Beach,65,223,36826,3870,9,40919,html version of FL COVID Rep 05-10-2020
Orange,16,36,34295,1505,4,35836,html version of FL COVID Rep 05-10-2020
Hillsborough,20,39,28811,1432,5,30282,html version of FL COVID Rep 05-10-2020
Lee,7,4,13017,1268,9,14289,html version of FL COVID Rep 05-10-2020
Duval,80,14,31526,1164,4,32704,html version of FL COVID Rep 05-10-2020
Pinellas,182,13,18883,861,4,19757,html version of FL COVID Rep 05-10-2020
Manatee,,6,6947,776,10,7729,html version of FL COVID Rep 05-10-2020
Collier,5,2,6187,752,11,6941,html version of FL COVID Rep 05-10-2020
Escambia,15,7,9953,638,6,10598,html version of FL COVID Rep 05-10-2020
Polk,4,3,9797,636,6,10436,html version of FL COVID Rep 05-10-2020
Osceola,42,13,7577,572,7,8162,html version of FL COVID Rep 05-10-2020
Volusia,,9,12176,548,4,12733,html version of FL COVID Rep 05-10-2020
Sarasota,2,1,6166,426,6,6593,html version of FL COVID Rep 05-10-2020
Seminole,4,10,9925,415,4,10350,html version of FL COVID Rep 05-10-2020
Charlotte,6,1,3021,329,10,3351,html version of FL COVID Rep 05-10-2020
Brevard,1,3,11709,328,3,12040,html version of FL COVID Rep 05-10-2020
Alachua,,8,8124,312,4,8444,html version of FL COVID Rep 05-10-2020
Clay,,1,4577,300,6,4878,html version of FL COVID Rep 05-10-2020
Pasco,22,6,7538,297,4,7841,html version of FL COVID Rep 05-10-2020
St. Lucie,58,4,4849,282,5,5135,html version of FL COVID Rep 05-10-2020
Martin,6,,2199,255,10,2454,html version of FL COVID Rep 05-10-2020
Leon,10,3,5645,254,4,5902,html version of FL COVID Rep 05-10-2020
Sumter,24,1,2063,244,11,2308,html version of FL COVID Rep 05-10-2020
Lake,10,6,8781,242,3,9029,html version of FL COVID Rep 05-10-2020
St. Johns,10,11,6194,222,3,6427,html version of FL COVID Rep 05-10-2020
Marion,217,1,6097,208,3,6306,html version of FL COVID Rep 05-10-2020
Liberty,,,1834,198,10,2032,html version of FL COVID Rep 05-10-2020
Santa Rosa,1,2,3903,173,4,4078,html version of FL COVID Rep 05-10-2020
Okaloosa,1,,3011,169,5,3180,html version of FL COVID Rep 05-10-2020
Flagler,,5,2049,147,7,2201,html version of FL COVID Rep 05-10-2020
Suwannee,,,1141,146,11,1287,html version of FL COVID Rep 05-10-2020
Hendry,1,,817,145,15,962,html version of FL COVID Rep 05-10-2020
Gadsden,1,,735,128,15,863,html version of FL COVID Rep 05-10-2020
Putnam,3,1,2220,126,5,2347,html version of FL COVID Rep 05-10-2020
Citrus,1,2,1909,106,5,2017,html version of FL COVID Rep 05-10-2020
Columbia,5,,1463,103,7,1566,html version of FL COVID Rep 05-10-2020
Indian River,60,,2189,100,4,2289,html version of FL COVID Rep 05-10-2020
Hernando,,,2068,100,5,2168,html version of FL COVID Rep 05-10-2020
Highlands,5,1,1604,98,6,1703,html version of FL COVID Rep 05-10-2020
Jackson,,,711,91,11,802,html version of FL COVID Rep 05-10-2020
Monroe,40,,1543,88,5,1631,html version of FL COVID Rep 05-10-2020
Bay,,2,1790,76,4,1868,html version of FL COVID Rep 05-10-2020
Walton,,1,768,61,7,830,html version of FL COVID Rep 05-10-2020
Madison,,,467,61,12,528,html version of FL COVID Rep 05-10-2020
Nassau,1,,1816,60,3,1876,html version of FL COVID Rep 05-10-2020
Unknown,1,,169,50,23,219,html version of FL COVID Rep 05-10-2020
Bradford,1,,893,48,5,941,html version of FL COVID Rep 05-10-2020
Desoto,5,,1272,47,4,1319,html version of FL COVID Rep 05-10-2020
Hardee,,,242,36,13,278,html version of FL COVID Rep 05-10-2020
Wakulla,,,592,29,5,621,html version of FL COVID Rep 05-10-2020
Okeechobee,,2,909,28,3,939,html version of FL COVID Rep 05-10-2020
Jefferson,1,,189,28,13,217,html version of FL COVID Rep 05-10-2020
Calhoun,,1,200,27,12,228,html version of FL COVID Rep 05-10-2020
Baker,,,493,25,5,518,html version of FL COVID Rep 05-10-2020
Levy,,,863,20,2,883,html version of FL COVID Rep 05-10-2020
Hamilton,,,238,18,7,256,html version of FL COVID Rep 05-10-2020
Dixie,,,281,13,4,294,html version of FL COVID Rep 05-10-2020
Washington,,,330,12,4,342,html version of FL COVID Rep 05-10-2020
Holmes,,,521,10,2,531,html version of FL COVID Rep 05-10-2020
Glades,,,80,7,8,87,html version of FL COVID Rep 05-10-2020
Gilchrist,,,309,6,2,315,html version of FL COVID Rep 05-10-2020
Union,,,295,6,2,301,html version of FL COVID Rep 05-10-2020
Taylor,,,313,3,1,316,html version of FL COVID Rep 05-10-2020
Lafayette,,,91,3,3,94,html version of FL COVID Rep 05-10-2020
Franklin,,,125,2,2,127,html version of FL COVID Rep 05-10-2020
Gulf,,,168,1,1,169,html version of FL COVID Rep 05-10-2020
Total,1265,682,498352,40596,8,539630,html version of FL COVID Rep 05-10-2020
