COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,473,1971,638772,153555,19,794298,html version of FL COVID Rep 08-27-2020
Broward,109,871,419434,69587,14,489892,html version of FL COVID Rep 08-27-2020
Palm Beach,280,604,272304,40839,13,313747,html version of FL COVID Rep 08-27-2020
Hillsborough,226,526,235104,36201,13,271831,html version of FL COVID Rep 08-27-2020
Orange,405,295,266920,34830,12,302045,html version of FL COVID Rep 08-27-2020
Duval,211,220,205732,25746,11,231698,html version of FL COVID Rep 08-27-2020
Pinellas,13,135,170867,19537,10,190539,html version of FL COVID Rep 08-27-2020
Lee,39,75,108176,18041,14,126292,html version of FL COVID Rep 08-27-2020
Polk,66,108,95192,16512,15,111812,html version of FL COVID Rep 08-27-2020
Collier,69,75,57476,11366,16,68917,html version of FL COVID Rep 08-27-2020
Osceola,165,129,60927,10806,15,71862,html version of FL COVID Rep 08-27-2020
Manatee,14,72,83496,10201,11,93769,html version of FL COVID Rep 08-27-2020
Escambia,4,56,67341,10013,13,77410,html version of FL COVID Rep 08-27-2020
Volusia,82,110,73786,9063,11,82959,html version of FL COVID Rep 08-27-2020
Marion,20,112,52338,8247,14,60697,html version of FL COVID Rep 08-27-2020
Pasco,141,54,68248,7864,10,76166,html version of FL COVID Rep 08-27-2020
Seminole,63,67,66492,7864,11,74423,html version of FL COVID Rep 08-27-2020
Brevard,17,55,84485,7071,8,91611,html version of FL COVID Rep 08-27-2020
Sarasota,15,56,75083,7031,9,82170,html version of FL COVID Rep 08-27-2020
St. Lucie,286,51,42524,6796,14,49371,html version of FL COVID Rep 08-27-2020
Lake,176,89,67404,6175,8,73668,html version of FL COVID Rep 08-27-2020
Leon,18,121,64804,5930,8,70855,html version of FL COVID Rep 08-27-2020
Bay,9,62,24868,5208,17,30138,html version of FL COVID Rep 08-27-2020
Alachua,15,32,77094,5021,6,82147,html version of FL COVID Rep 08-27-2020
Santa Rosa,24,40,27243,4525,14,31808,html version of FL COVID Rep 08-27-2020
Martin,49,43,24693,4193,14,28929,html version of FL COVID Rep 08-27-2020
St. Johns,48,29,41459,4179,9,45667,html version of FL COVID Rep 08-27-2020
Okaloosa,48,46,27871,4027,13,31944,html version of FL COVID Rep 08-27-2020
Clay,21,23,34953,3795,10,38771,html version of FL COVID Rep 08-27-2020
Columbia,4,55,11790,3280,22,15125,html version of FL COVID Rep 08-27-2020
Indian River,48,13,27294,2783,9,30090,html version of FL COVID Rep 08-27-2020
Charlotte,10,34,26441,2596,9,29071,html version of FL COVID Rep 08-27-2020
Hernando,5,14,19407,2489,11,21910,html version of FL COVID Rep 08-27-2020
Suwannee,2,49,7496,2371,24,9916,html version of FL COVID Rep 08-27-2020
Jackson,7,13,12581,2282,15,14876,html version of FL COVID Rep 08-27-2020
Gadsden,6,45,12195,2246,16,14486,html version of FL COVID Rep 08-27-2020
Citrus,41,9,19302,2026,9,21337,html version of FL COVID Rep 08-27-2020
Hendry,,19,7177,1953,21,9149,html version of FL COVID Rep 08-27-2020
Highlands,9,10,16213,1774,10,17997,html version of FL COVID Rep 08-27-2020
Putnam,3,12,12803,1748,12,14563,html version of FL COVID Rep 08-27-2020
Sumter,22,20,18392,1745,9,20157,html version of FL COVID Rep 08-27-2020
Monroe,55,13,13991,1675,11,15679,html version of FL COVID Rep 08-27-2020
Walton,,35,9329,1478,14,10842,html version of FL COVID Rep 08-27-2020
Nassau,34,17,15332,1475,9,16824,html version of FL COVID Rep 08-27-2020
Desoto,6,8,8716,1457,14,10181,html version of FL COVID Rep 08-27-2020
Flagler,7,16,15686,1266,7,16968,html version of FL COVID Rep 08-27-2020
Okeechobee,2,15,8471,1207,12,9693,html version of FL COVID Rep 08-27-2020
Taylor,6,29,4514,1180,21,5723,html version of FL COVID Rep 08-27-2020
Lafayette,4,12,1300,1177,47,2489,html version of FL COVID Rep 08-27-2020
Baker,32,25,5443,1136,17,6604,html version of FL COVID Rep 08-27-2020
Hardee,4,9,5758,1076,16,6843,html version of FL COVID Rep 08-27-2020
Washington,12,21,5614,984,15,6619,html version of FL COVID Rep 08-27-2020
Levy,,9,6308,882,12,7199,html version of FL COVID Rep 08-27-2020
Wakulla,3,36,7812,867,10,8715,html version of FL COVID Rep 08-27-2020
Madison,1,11,4577,830,15,5418,html version of FL COVID Rep 08-27-2020
Gulf,2,5,4511,796,15,5312,html version of FL COVID Rep 08-27-2020
Bradford,1,22,4633,692,13,5347,html version of FL COVID Rep 08-27-2020
Dixie,2,12,3957,684,15,4653,html version of FL COVID Rep 08-27-2020
Hamilton,1,2,4488,681,13,5171,html version of FL COVID Rep 08-27-2020
Holmes,3,8,4012,598,13,4618,html version of FL COVID Rep 08-27-2020
Union,,16,8040,561,7,8617,html version of FL COVID Rep 08-27-2020
Calhoun,1,10,3898,546,12,4454,html version of FL COVID Rep 08-27-2020
Franklin,3,6,3929,523,12,4458,html version of FL COVID Rep 08-27-2020
Jefferson,,15,2819,485,15,3319,html version of FL COVID Rep 08-27-2020
Glades,,1,800,452,36,1253,html version of FL COVID Rep 08-27-2020
Gilchrist,1,8,3642,447,11,4097,html version of FL COVID Rep 08-27-2020
Liberty,,,2831,426,13,3257,html version of FL COVID Rep 08-27-2020
Unknown,2,36,6164,245,4,6445,html version of FL COVID Rep 08-27-2020
Total,3445,6817,3892752,605342,13,4504911,html version of FL COVID Rep 08-27-2020
