COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,153,259,259952,31562,11,291773,html version of FL COVID Rep 06-27-2020
Broward,26,79,173042,14046,8,187167,html version of FL COVID Rep 06-27-2020
Palm Beach,162,234,123976,12928,9,137138,html version of FL COVID Rep 06-27-2020
Hillsborough,100,87,107366,9130,8,116583,html version of FL COVID Rep 06-27-2020
Orange,56,120,118992,8837,7,127949,html version of FL COVID Rep 06-27-2020
Pinellas,66,29,82197,5713,6,87939,html version of FL COVID Rep 06-27-2020
Lee,26,15,49286,4956,9,54257,html version of FL COVID Rep 06-27-2020
Duval,47,83,89181,4848,5,94112,html version of FL COVID Rep 06-27-2020
Collier,93,14,28507,3966,12,32487,html version of FL COVID Rep 06-27-2020
Polk,16,18,39653,3182,7,42853,html version of FL COVID Rep 06-27-2020
Manatee,1,19,35720,2642,7,38381,html version of FL COVID Rep 06-27-2020
Seminole,16,25,32107,2202,6,34334,html version of FL COVID Rep 06-27-2020
Martin,26,11,14132,1850,12,15993,html version of FL COVID Rep 06-27-2020
Volusia,3,21,35757,1745,5,37523,html version of FL COVID Rep 06-27-2020
Osceola,53,33,22747,1649,7,24429,html version of FL COVID Rep 06-27-2020
Pasco,38,12,31289,1630,5,32931,html version of FL COVID Rep 06-27-2020
Escambia,1,10,29767,1611,5,31388,html version of FL COVID Rep 06-27-2020
St. Lucie,87,8,20147,1576,7,21731,html version of FL COVID Rep 06-27-2020
Brevard,3,4,40021,1547,4,41572,html version of FL COVID Rep 06-27-2020
Sarasota,8,5,33294,1341,4,34640,html version of FL COVID Rep 06-27-2020
Lake,24,16,30585,1098,3,31699,html version of FL COVID Rep 06-27-2020
Alachua,1,9,38462,1033,3,39504,html version of FL COVID Rep 06-27-2020
Hendry,,1,4023,895,18,4919,html version of FL COVID Rep 06-27-2020
Leon,139,5,25207,775,3,25987,html version of FL COVID Rep 06-27-2020
St. Johns,28,22,18334,756,4,19112,html version of FL COVID Rep 06-27-2020
Charlotte,3,3,10819,687,6,11509,html version of FL COVID Rep 06-27-2020
Indian River,27,2,12834,620,5,13456,html version of FL COVID Rep 06-27-2020
Clay,5,5,15692,616,4,16313,html version of FL COVID Rep 06-27-2020
Marion,328,6,22176,598,3,22780,html version of FL COVID Rep 06-27-2020
Desoto,13,5,3815,574,13,4394,html version of FL COVID Rep 06-27-2020
Okaloosa,1,9,12100,563,4,12672,html version of FL COVID Rep 06-27-2020
Santa Rosa,1,2,11673,442,4,12117,html version of FL COVID Rep 06-27-2020
Hardee,,2,1956,403,17,2361,html version of FL COVID Rep 06-27-2020
Suwannee,,3,3279,393,11,3675,html version of FL COVID Rep 06-27-2020
Highlands,7,6,7582,373,5,7961,html version of FL COVID Rep 06-27-2020
Gadsden,3,6,5308,365,6,5679,html version of FL COVID Rep 06-27-2020
Jackson,5,9,4704,353,7,5066,html version of FL COVID Rep 06-27-2020
Okeechobee,,,3037,333,10,3370,html version of FL COVID Rep 06-27-2020
Hamilton,1,1,2308,322,12,2631,html version of FL COVID Rep 06-27-2020
Sumter,23,5,6729,319,5,7053,html version of FL COVID Rep 06-27-2020
Hernando,,1,9262,312,3,9575,html version of FL COVID Rep 06-27-2020
Bay,66,7,7066,305,4,7378,html version of FL COVID Rep 06-27-2020
Putnam,2,1,5939,297,5,6237,html version of FL COVID Rep 06-27-2020
Flagler,1,3,7475,279,4,7757,html version of FL COVID Rep 06-27-2020
Citrus,2,3,9081,264,3,9348,html version of FL COVID Rep 06-27-2020
Columbia,3,5,5418,261,5,5684,html version of FL COVID Rep 06-27-2020
Liberty,,2,2102,221,10,2325,html version of FL COVID Rep 06-27-2020
Walton,1,5,3019,210,6,3234,html version of FL COVID Rep 06-27-2020
Monroe,42,,4975,204,4,5179,html version of FL COVID Rep 06-27-2020
Madison,1,2,1694,179,10,1875,html version of FL COVID Rep 06-27-2020
Levy,,2,2969,168,5,3139,html version of FL COVID Rep 06-27-2020
Holmes,,2,2102,161,7,2265,html version of FL COVID Rep 06-27-2020
Glades,,,454,158,26,612,html version of FL COVID Rep 06-27-2020
Nassau,9,3,6392,158,2,6553,html version of FL COVID Rep 06-27-2020
Unknown,1,13,1997,139,6,2149,html version of FL COVID Rep 06-27-2020
Washington,3,1,1692,106,6,1799,html version of FL COVID Rep 06-27-2020
Gilchrist,,3,2187,94,4,2284,html version of FL COVID Rep 06-27-2020
Bradford,1,3,2448,80,3,2531,html version of FL COVID Rep 06-27-2020
Taylor,1,2,1319,73,5,1394,html version of FL COVID Rep 06-27-2020
Calhoun,1,2,715,72,9,789,html version of FL COVID Rep 06-27-2020
Dixie,,,1291,65,5,1356,html version of FL COVID Rep 06-27-2020
Union,2,,2182,58,3,2240,html version of FL COVID Rep 06-27-2020
Baker,1,,1636,51,3,1687,html version of FL COVID Rep 06-27-2020
Wakulla,1,1,2001,47,2,2049,html version of FL COVID Rep 06-27-2020
Jefferson,2,1,1109,45,4,1155,html version of FL COVID Rep 06-27-2020
Lafayette,,1,500,31,6,532,html version of FL COVID Rep 06-27-2020
Gulf,,,1389,22,2,1411,html version of FL COVID Rep 06-27-2020
Franklin,1,,810,6,1,816,html version of FL COVID Rep 06-27-2020
Total,1731,1266,1696980,132545,7,1830791,html version of FL COVID Rep 06-27-2020
