COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,461,1968,631260,152446,19,785674,html version of FL COVID Rep 08-25-2020
Broward,116,869,415499,69030,14,485398,html version of FL COVID Rep 08-25-2020
Palm Beach,268,597,268917,40478,13,309992,html version of FL COVID Rep 08-25-2020
Hillsborough,220,525,232279,35802,13,268606,html version of FL COVID Rep 08-25-2020
Orange,400,294,263998,34500,12,298792,html version of FL COVID Rep 08-25-2020
Duval,215,220,203897,25463,11,229580,html version of FL COVID Rep 08-25-2020
Pinellas,14,134,169171,19377,10,188682,html version of FL COVID Rep 08-25-2020
Lee,37,75,107190,17849,14,125114,html version of FL COVID Rep 08-25-2020
Polk,66,109,93801,16331,15,110241,html version of FL COVID Rep 08-25-2020
Collier,172,74,57104,11228,16,68406,html version of FL COVID Rep 08-25-2020
Osceola,166,130,60026,10718,15,70874,html version of FL COVID Rep 08-25-2020
Manatee,16,72,82674,10132,11,92878,html version of FL COVID Rep 08-25-2020
Escambia,4,55,66280,9899,13,76234,html version of FL COVID Rep 08-25-2020
Volusia,80,111,72990,8935,11,82036,html version of FL COVID Rep 08-25-2020
Marion,27,113,51657,8077,13,59847,html version of FL COVID Rep 08-25-2020
Seminole,61,66,66015,7781,11,73862,html version of FL COVID Rep 08-25-2020
Pasco,138,54,67409,7757,10,75220,html version of FL COVID Rep 08-25-2020
Sarasota,15,55,74353,6982,9,81390,html version of FL COVID Rep 08-25-2020
Brevard,15,58,83736,6951,8,90745,html version of FL COVID Rep 08-25-2020
St. Lucie,281,49,41626,6694,14,48369,html version of FL COVID Rep 08-25-2020
Lake,175,87,66596,6083,8,72766,html version of FL COVID Rep 08-25-2020
Leon,18,125,64151,5803,8,70079,html version of FL COVID Rep 08-25-2020
Bay,12,57,24597,5114,17,29768,html version of FL COVID Rep 08-25-2020
Alachua,13,32,75846,4963,6,80841,html version of FL COVID Rep 08-25-2020
Santa Rosa,22,39,26832,4443,14,31314,html version of FL COVID Rep 08-25-2020
St. Johns,47,29,41024,4137,9,45190,html version of FL COVID Rep 08-25-2020
Martin,49,39,23636,4085,15,27760,html version of FL COVID Rep 08-25-2020
Okaloosa,50,46,27659,3969,13,31674,html version of FL COVID Rep 08-25-2020
Clay,22,23,34446,3721,10,38190,html version of FL COVID Rep 08-25-2020
Columbia,4,55,11657,3234,22,14946,html version of FL COVID Rep 08-25-2020
Indian River,49,13,27019,2749,9,29781,html version of FL COVID Rep 08-25-2020
Charlotte,12,33,26244,2563,9,28840,html version of FL COVID Rep 08-25-2020
Hernando,5,14,19152,2459,11,21625,html version of FL COVID Rep 08-25-2020
Suwannee,3,49,7459,2346,24,9854,html version of FL COVID Rep 08-25-2020
Jackson,7,13,12494,2262,15,14769,html version of FL COVID Rep 08-25-2020
Gadsden,6,46,12147,2203,15,14396,html version of FL COVID Rep 08-25-2020
Citrus,39,9,18975,1975,9,20959,html version of FL COVID Rep 08-25-2020
Hendry,,19,7138,1943,21,9100,html version of FL COVID Rep 08-25-2020
Highlands,10,10,16079,1741,10,17830,html version of FL COVID Rep 08-25-2020
Putnam,3,12,12614,1728,12,14354,html version of FL COVID Rep 08-25-2020
Sumter,22,20,18184,1715,9,19919,html version of FL COVID Rep 08-25-2020
Monroe,56,13,13843,1665,11,15521,html version of FL COVID Rep 08-25-2020
Walton,,36,9220,1458,14,10714,html version of FL COVID Rep 08-25-2020
Desoto,6,7,8688,1451,14,10146,html version of FL COVID Rep 08-25-2020
Nassau,35,17,15041,1427,9,16485,html version of FL COVID Rep 08-25-2020
Flagler,7,17,15497,1253,7,16767,html version of FL COVID Rep 08-25-2020
Okeechobee,3,15,8409,1204,13,9628,html version of FL COVID Rep 08-25-2020
Lafayette,3,12,1308,1164,47,2484,html version of FL COVID Rep 08-25-2020
Taylor,9,29,4499,1161,20,5689,html version of FL COVID Rep 08-25-2020
Baker,32,25,5395,1118,17,6538,html version of FL COVID Rep 08-25-2020
Hardee,4,9,5685,1059,16,6753,html version of FL COVID Rep 08-25-2020
Washington,12,21,5600,978,15,6599,html version of FL COVID Rep 08-25-2020
Levy,,9,6178,864,12,7051,html version of FL COVID Rep 08-25-2020
Wakulla,3,36,7743,857,10,8636,html version of FL COVID Rep 08-25-2020
Madison,1,11,4562,820,15,5393,html version of FL COVID Rep 08-25-2020
Gulf,2,5,4490,791,15,5286,html version of FL COVID Rep 08-25-2020
Dixie,1,12,3911,676,15,4599,html version of FL COVID Rep 08-25-2020
Hamilton,1,2,4476,672,13,5150,html version of FL COVID Rep 08-25-2020
Bradford,1,22,4556,663,13,5241,html version of FL COVID Rep 08-25-2020
Holmes,3,8,4003,589,13,4600,html version of FL COVID Rep 08-25-2020
Calhoun,1,10,3821,545,12,4376,html version of FL COVID Rep 08-25-2020
Union,,16,8010,535,6,8561,html version of FL COVID Rep 08-25-2020
Franklin,3,6,3913,516,12,4435,html version of FL COVID Rep 08-25-2020
Jefferson,,15,2788,484,15,3287,html version of FL COVID Rep 08-25-2020
Glades,1,1,798,448,36,1247,html version of FL COVID Rep 08-25-2020
Gilchrist,1,8,3594,442,11,4044,html version of FL COVID Rep 08-25-2020
Liberty,,,2823,426,13,3249,html version of FL COVID Rep 08-25-2020
Unknown,2,37,5830,244,4,6111,html version of FL COVID Rep 08-25-2020
Total,3527,6797,3848512,599176,13,4454485,html version of FL COVID Rep 08-25-2020
