COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,68,199,176896,19056,10,196151,html version of FL COVID Rep 06-05-2020
Broward,21,60,110902,7572,6,118534,html version of FL COVID Rep 06-05-2020
Palm Beach,135,233,78252,6859,8,85344,html version of FL COVID Rep 06-05-2020
Hillsborough,29,80,63454,2554,4,66088,html version of FL COVID Rep 06-05-2020
Orange,15,54,76635,2210,3,78899,html version of FL COVID Rep 06-05-2020
Lee,22,6,30512,2200,7,32718,html version of FL COVID Rep 06-05-2020
Collier,13,9,17048,1874,10,18931,html version of FL COVID Rep 06-05-2020
Duval,78,29,59613,1736,3,61378,html version of FL COVID Rep 06-05-2020
Pinellas,208,16,45567,1478,3,47061,html version of FL COVID Rep 06-05-2020
Manatee,1,8,20464,1162,5,21634,html version of FL COVID Rep 06-05-2020
Polk,9,8,22340,1127,5,23475,html version of FL COVID Rep 06-05-2020
Escambia,1,8,21064,871,4,21943,html version of FL COVID Rep 06-05-2020
Martin,8,6,8394,810,9,9210,html version of FL COVID Rep 06-05-2020
Volusia,,20,22968,791,3,23779,html version of FL COVID Rep 06-05-2020
Osceola,43,14,14748,732,5,15494,html version of FL COVID Rep 06-05-2020
Sarasota,3,5,18392,658,3,19055,html version of FL COVID Rep 06-05-2020
St. Lucie,94,7,11885,561,5,12453,html version of FL COVID Rep 06-05-2020
Hendry,2,,2566,521,17,3087,html version of FL COVID Rep 06-05-2020
Seminole,3,12,20801,515,2,21328,html version of FL COVID Rep 06-05-2020
Charlotte,4,1,6327,481,7,6809,html version of FL COVID Rep 06-05-2020
Brevard,1,2,24347,439,2,24788,html version of FL COVID Rep 06-05-2020
Leon,13,4,16532,434,3,16970,html version of FL COVID Rep 06-05-2020
Pasco,16,10,17200,416,2,17626,html version of FL COVID Rep 06-05-2020
Clay,,5,10409,393,4,10807,html version of FL COVID Rep 06-05-2020
Alachua,,7,23000,392,2,23399,html version of FL COVID Rep 06-05-2020
Lake,9,11,18333,317,2,18661,html version of FL COVID Rep 06-05-2020
Jackson,1,7,3692,298,7,3997,html version of FL COVID Rep 06-05-2020
Gadsden,,8,4126,289,7,4423,html version of FL COVID Rep 06-05-2020
Marion,222,3,14728,272,2,15003,html version of FL COVID Rep 06-05-2020
St. Johns,6,22,12079,270,2,12371,html version of FL COVID Rep 06-05-2020
Sumter,23,5,4370,261,6,4636,html version of FL COVID Rep 06-05-2020
Hamilton,,1,1989,261,12,2251,html version of FL COVID Rep 06-05-2020
Santa Rosa,1,3,8839,256,3,9098,html version of FL COVID Rep 06-05-2020
Okaloosa,1,6,8331,250,3,8587,html version of FL COVID Rep 06-05-2020
Desoto,6,1,2561,245,9,2807,html version of FL COVID Rep 06-05-2020
Liberty,,2,2043,218,10,2263,html version of FL COVID Rep 06-05-2020
Flagler,,4,5175,195,4,5374,html version of FL COVID Rep 06-05-2020
Suwannee,,2,2347,174,7,2523,html version of FL COVID Rep 06-05-2020
Putnam,2,2,3895,172,4,4069,html version of FL COVID Rep 06-05-2020
Columbia,4,6,3966,167,4,4139,html version of FL COVID Rep 06-05-2020
Indian River,48,,6299,154,2,6453,html version of FL COVID Rep 06-05-2020
Highlands,3,3,4673,141,3,4817,html version of FL COVID Rep 06-05-2020
Hardee,,1,1062,131,11,1194,html version of FL COVID Rep 06-05-2020
Citrus,1,3,4864,125,3,4992,html version of FL COVID Rep 06-05-2020
Walton,,4,1893,124,6,2021,html version of FL COVID Rep 06-05-2020
Hernando,,1,4951,122,2,5074,html version of FL COVID Rep 06-05-2020
Okeechobee,,,1836,122,6,1958,html version of FL COVID Rep 06-05-2020
Bay,3,2,4161,115,3,4278,html version of FL COVID Rep 06-05-2020
Monroe,65,2,3517,110,3,3629,html version of FL COVID Rep 06-05-2020
Unknown,1,15,1462,95,6,1572,html version of FL COVID Rep 06-05-2020
Nassau,,,4104,82,2,4186,html version of FL COVID Rep 06-05-2020
Glades,,,276,81,23,357,html version of FL COVID Rep 06-05-2020
Washington,5,1,1147,79,6,1227,html version of FL COVID Rep 06-05-2020
Madison,,2,1118,72,6,1192,html version of FL COVID Rep 06-05-2020
Calhoun,,2,587,64,10,653,html version of FL COVID Rep 06-05-2020
Dixie,,,951,58,6,1009,html version of FL COVID Rep 06-05-2020
Levy,,,2074,55,3,2129,html version of FL COVID Rep 06-05-2020
Bradford,1,1,1706,52,3,1759,html version of FL COVID Rep 06-05-2020
Wakulla,1,,1534,35,2,1569,html version of FL COVID Rep 06-05-2020
Union,,,1852,34,2,1886,html version of FL COVID Rep 06-05-2020
Jefferson,,1,698,30,4,729,html version of FL COVID Rep 06-05-2020
Holmes,,,881,30,3,911,html version of FL COVID Rep 06-05-2020
Baker,,,1066,29,3,1095,html version of FL COVID Rep 06-05-2020
Taylor,3,1,1038,27,3,1066,html version of FL COVID Rep 06-05-2020
Gilchrist,,,974,19,2,993,html version of FL COVID Rep 06-05-2020
Lafayette,,,380,10,3,390,html version of FL COVID Rep 06-05-2020
Gulf,,,892,3,0,895,html version of FL COVID Rep 06-05-2020
Franklin,,,666,2,0,668,html version of FL COVID Rep 06-05-2020
Total,1193,925,1073452,61488,5,1135865,html version of FL COVID Rep 06-05-2020
