COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,208,1225,448175,98430,18,547830,html version of FL COVID Rep 07-24-2020
Broward,134,442,303176,46576,13,350194,html version of FL COVID Rep 07-24-2020
Palm Beach,208,511,202262,29004,13,231777,html version of FL COVID Rep 07-24-2020
Hillsborough,151,295,174447,26037,13,200779,html version of FL COVID Rep 07-24-2020
Orange,369,262,203511,25952,11,229725,html version of FL COVID Rep 07-24-2020
Duval,113,203,158143,18781,11,177127,html version of FL COVID Rep 07-24-2020
Pinellas,21,104,133173,14726,10,148003,html version of FL COVID Rep 07-24-2020
Lee,22,32,85678,14046,14,99756,html version of FL COVID Rep 07-24-2020
Polk,31,66,68949,10909,14,79924,html version of FL COVID Rep 07-24-2020
Collier,164,58,45804,8601,16,54463,html version of FL COVID Rep 07-24-2020
Manatee,6,39,64416,7520,10,71975,html version of FL COVID Rep 07-24-2020
Osceola,69,122,44032,7150,14,51304,html version of FL COVID Rep 07-24-2020
Escambia,17,32,52045,6684,11,58761,html version of FL COVID Rep 07-24-2020
Volusia,26,62,54841,5969,10,60872,html version of FL COVID Rep 07-24-2020
Seminole,37,61,52697,5852,10,58610,html version of FL COVID Rep 07-24-2020
Pasco,54,36,51046,5526,10,56608,html version of FL COVID Rep 07-24-2020
Sarasota,28,39,57561,4837,8,62437,html version of FL COVID Rep 07-24-2020
Brevard,5,55,67986,4756,7,72797,html version of FL COVID Rep 07-24-2020
St. Lucie,218,45,31111,4153,12,35309,html version of FL COVID Rep 07-24-2020
Lake,43,39,50180,3890,7,54109,html version of FL COVID Rep 07-24-2020
Leon,21,94,44935,3568,7,48597,html version of FL COVID Rep 07-24-2020
Martin,41,33,19582,3357,15,22972,html version of FL COVID Rep 07-24-2020
Marion,461,27,34940,3105,8,38072,html version of FL COVID Rep 07-24-2020
Alachua,4,19,57875,2984,5,60878,html version of FL COVID Rep 07-24-2020
St. Johns,31,30,31235,2796,8,34061,html version of FL COVID Rep 07-24-2020
Bay,2,28,17430,2477,12,19935,html version of FL COVID Rep 07-24-2020
Clay,11,14,26633,2389,8,29036,html version of FL COVID Rep 07-24-2020
Santa Rosa,3,17,19796,2288,10,22101,html version of FL COVID Rep 07-24-2020
Okaloosa,23,29,20674,2202,10,22905,html version of FL COVID Rep 07-24-2020
Columbia,5,46,8965,2009,18,11020,html version of FL COVID Rep 07-24-2020
Indian River,45,12,20507,1837,8,22356,html version of FL COVID Rep 07-24-2020
Charlotte,5,10,18733,1606,8,20349,html version of FL COVID Rep 07-24-2020
Hendry,2,16,5886,1480,20,7382,html version of FL COVID Rep 07-24-2020
Hernando,1,6,14395,1348,9,15749,html version of FL COVID Rep 07-24-2020
Desoto,6,17,7454,1144,13,8615,html version of FL COVID Rep 07-24-2020
Putnam,2,9,9354,1108,11,10471,html version of FL COVID Rep 07-24-2020
Gadsden,,37,8174,1090,12,9301,html version of FL COVID Rep 07-24-2020
Monroe,31,10,9609,1082,10,10701,html version of FL COVID Rep 07-24-2020
Citrus,8,10,14360,1009,7,15379,html version of FL COVID Rep 07-24-2020
Jackson,3,13,7320,979,12,8312,html version of FL COVID Rep 07-24-2020
Suwannee,,10,5346,979,15,6335,html version of FL COVID Rep 07-24-2020
Highlands,6,9,12642,968,7,13619,html version of FL COVID Rep 07-24-2020
Walton,1,38,6456,964,13,7458,html version of FL COVID Rep 07-24-2020
Sumter,46,13,14001,941,6,14955,html version of FL COVID Rep 07-24-2020
Nassau,19,18,11727,895,7,12640,html version of FL COVID Rep 07-24-2020
Okeechobee,3,9,4843,797,14,5649,html version of FL COVID Rep 07-24-2020
Hardee,,3,3251,759,19,4013,html version of FL COVID Rep 07-24-2020
Flagler,3,16,11634,756,6,12406,html version of FL COVID Rep 07-24-2020
Hamilton,1,2,3131,537,15,3670,html version of FL COVID Rep 07-24-2020
Madison,1,15,3948,514,11,4477,html version of FL COVID Rep 07-24-2020
Wakulla,2,32,5470,455,8,5957,html version of FL COVID Rep 07-24-2020
Unknown,,29,4103,447,10,4579,html version of FL COVID Rep 07-24-2020
Levy,,8,4665,441,9,5114,html version of FL COVID Rep 07-24-2020
Washington,3,2,3216,402,11,3620,html version of FL COVID Rep 07-24-2020
Holmes,,8,3340,364,10,3712,html version of FL COVID Rep 07-24-2020
Liberty,,1,2560,327,11,2888,html version of FL COVID Rep 07-24-2020
Glades,,1,665,293,31,959,html version of FL COVID Rep 07-24-2020
Gilchrist,1,6,2904,290,9,3200,html version of FL COVID Rep 07-24-2020
Baker,8,1,3568,265,7,3834,html version of FL COVID Rep 07-24-2020
Taylor,,2,2324,249,10,2575,html version of FL COVID Rep 07-24-2020
Calhoun,1,6,1699,242,12,1947,html version of FL COVID Rep 07-24-2020
Gulf,,4,2761,236,8,3001,html version of FL COVID Rep 07-24-2020
Bradford,1,3,3477,221,6,3701,html version of FL COVID Rep 07-24-2020
Dixie,,3,1967,213,10,2183,html version of FL COVID Rep 07-24-2020
Union,,1,2811,178,6,2990,html version of FL COVID Rep 07-24-2020
Jefferson,1,2,1844,160,8,2006,html version of FL COVID Rep 07-24-2020
Franklin,1,1,2168,83,4,2252,html version of FL COVID Rep 07-24-2020
Lafayette,,3,713,79,10,795,html version of FL COVID Rep 07-24-2020
Total,2727,4451,2874324,402312,12,3281087,html version of FL COVID Rep 07-24-2020
