COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,167,385,294632,42311,13,337328,html version of FL COVID Rep 07-03-2020
Broward,41,92,191711,18229,9,210032,html version of FL COVID Rep 07-03-2020
Palm Beach,170,243,136042,15324,10,151609,html version of FL COVID Rep 07-03-2020
Hillsborough,110,90,121971,13044,10,135105,html version of FL COVID Rep 07-03-2020
Orange,104,163,131903,12078,8,144144,html version of FL COVID Rep 07-03-2020
Duval,54,139,104391,7961,7,112491,html version of FL COVID Rep 07-03-2020
Pinellas,50,35,92015,7697,8,99747,html version of FL COVID Rep 07-03-2020
Lee,10,18,53449,6668,11,60135,html version of FL COVID Rep 07-03-2020
Collier,108,18,31062,4701,13,35781,html version of FL COVID Rep 07-03-2020
Polk,19,27,45291,4660,9,49978,html version of FL COVID Rep 07-03-2020
Manatee,1,19,39176,3261,8,42456,html version of FL COVID Rep 07-03-2020
Seminole,20,29,36243,2987,8,39259,html version of FL COVID Rep 07-03-2020
Osceola,58,48,25656,2526,9,28230,html version of FL COVID Rep 07-03-2020
Volusia,7,29,39958,2496,6,42483,html version of FL COVID Rep 07-03-2020
Pasco,36,13,35238,2443,6,37694,html version of FL COVID Rep 07-03-2020
Escambia,2,13,33137,2397,7,35547,html version of FL COVID Rep 07-03-2020
Brevard,2,5,47658,2366,5,50029,html version of FL COVID Rep 07-03-2020
Martin,38,22,15183,2208,13,17413,html version of FL COVID Rep 07-03-2020
St. Lucie,89,11,21741,1983,8,23735,html version of FL COVID Rep 07-03-2020
Sarasota,5,5,36277,1814,5,38096,html version of FL COVID Rep 07-03-2020
Lake,36,19,34266,1603,4,35888,html version of FL COVID Rep 07-03-2020
Leon,10,60,29628,1466,5,31154,html version of FL COVID Rep 07-03-2020
Alachua,,12,42414,1423,3,43849,html version of FL COVID Rep 07-03-2020
St. Johns,34,24,20945,1188,5,22157,html version of FL COVID Rep 07-03-2020
Hendry,,2,4373,1021,19,5396,html version of FL COVID Rep 07-03-2020
Clay,1,12,17232,871,5,18115,html version of FL COVID Rep 07-03-2020
Charlotte,6,4,12091,860,7,12955,html version of FL COVID Rep 07-03-2020
Indian River,26,2,14309,820,5,15131,html version of FL COVID Rep 07-03-2020
Okaloosa,2,15,13834,820,6,14669,html version of FL COVID Rep 07-03-2020
Marion,395,5,24145,817,3,24967,html version of FL COVID Rep 07-03-2020
Santa Rosa,1,4,12894,743,5,13641,html version of FL COVID Rep 07-03-2020
Desoto,13,5,4252,676,14,4933,html version of FL COVID Rep 07-03-2020
Bay,2,11,7930,625,7,8566,html version of FL COVID Rep 07-03-2020
Suwannee,,3,3883,581,13,4467,html version of FL COVID Rep 07-03-2020
Hardee,,3,2249,496,18,2748,html version of FL COVID Rep 07-03-2020
Putnam,2,1,6590,489,7,7080,html version of FL COVID Rep 07-03-2020
Hernando,,1,10385,472,4,10858,html version of FL COVID Rep 07-03-2020
Gadsden,1,10,5666,428,7,6104,html version of FL COVID Rep 07-03-2020
Okeechobee,,,3453,402,10,3855,html version of FL COVID Rep 07-03-2020
Sumter,23,7,7672,401,5,8080,html version of FL COVID Rep 07-03-2020
Jackson,1,10,5061,394,7,5465,html version of FL COVID Rep 07-03-2020
Highlands,6,15,9260,390,4,9665,html version of FL COVID Rep 07-03-2020
Hamilton,1,2,2540,380,13,2922,html version of FL COVID Rep 07-03-2020
Citrus,2,4,10151,364,3,10519,html version of FL COVID Rep 07-03-2020
Flagler,2,5,8365,359,4,8729,html version of FL COVID Rep 07-03-2020
Columbia,3,5,5924,331,5,6260,html version of FL COVID Rep 07-03-2020
Monroe,41,,5868,322,5,6190,html version of FL COVID Rep 07-03-2020
Walton,,4,3535,295,8,3834,html version of FL COVID Rep 07-03-2020
Nassau,8,5,7461,253,3,7719,html version of FL COVID Rep 07-03-2020
Liberty,,2,2129,238,10,2369,html version of FL COVID Rep 07-03-2020
Madison,1,5,1891,220,10,2116,html version of FL COVID Rep 07-03-2020
Holmes,,4,2394,196,8,2594,html version of FL COVID Rep 07-03-2020
Levy,,2,3191,192,6,3385,html version of FL COVID Rep 07-03-2020
Unknown,,13,2300,187,7,2500,html version of FL COVID Rep 07-03-2020
Glades,,,498,172,26,670,html version of FL COVID Rep 07-03-2020
Washington,3,1,1774,118,6,1893,html version of FL COVID Rep 07-03-2020
Gilchrist,1,3,2283,109,5,2395,html version of FL COVID Rep 07-03-2020
Calhoun,,2,850,97,10,949,html version of FL COVID Rep 07-03-2020
Bradford,1,2,2619,92,3,2713,html version of FL COVID Rep 07-03-2020
Taylor,1,2,1371,91,6,1464,html version of FL COVID Rep 07-03-2020
Baker,,,1844,84,4,1928,html version of FL COVID Rep 07-03-2020
Union,1,,2309,74,3,2383,html version of FL COVID Rep 07-03-2020
Dixie,,,1362,72,5,1434,html version of FL COVID Rep 07-03-2020
Wakulla,1,4,2265,72,3,2341,html version of FL COVID Rep 07-03-2020
Jefferson,,1,1242,57,4,1300,html version of FL COVID Rep 07-03-2020
Gulf,1,,1604,34,2,1638,html version of FL COVID Rep 07-03-2020
Lafayette,,1,532,34,6,567,html version of FL COVID Rep 07-03-2020
Franklin,,,1198,11,1,1209,html version of FL COVID Rep 07-03-2020
Total,1717,1696,1902766,178594,9,2083056,html version of FL COVID Rep 07-03-2020
