COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,270,163,53939,10153,16,64255,html version of FL COVID Rep 04-22-2020
Broward,53,35,32427,4228,12,36690,html version of FL COVID Rep 04-22-2020
Palm Beach,53,278,17088,2403,12,19769,html version of FL COVID Rep 04-22-2020
Orange,16,3,17515,1251,7,18769,html version of FL COVID Rep 04-22-2020
Hillsborough,10,36,15036,982,6,16054,html version of FL COVID Rep 04-22-2020
Duval,70,11,17570,925,5,18506,html version of FL COVID Rep 04-22-2020
Lee,59,2,5947,794,12,6743,html version of FL COVID Rep 04-22-2020
Pinellas,69,9,10460,638,6,11107,html version of FL COVID Rep 04-22-2020
Collier,18,1,3919,483,11,4403,html version of FL COVID Rep 04-22-2020
Manatee,1,2,2296,445,16,2743,html version of FL COVID Rep 04-22-2020
Osceola,63,1,3462,423,11,3886,html version of FL COVID Rep 04-22-2020
Escambia,23,5,4777,418,8,5200,html version of FL COVID Rep 04-22-2020
Volusia,3,2,5772,375,6,6149,html version of FL COVID Rep 04-22-2020
Polk,7,2,5160,361,7,5523,html version of FL COVID Rep 04-22-2020
Seminole,6,3,4090,332,8,4425,html version of FL COVID Rep 04-22-2020
Sarasota,2,1,3390,299,8,3690,html version of FL COVID Rep 04-22-2020
Clay,1,1,2854,257,8,3112,html version of FL COVID Rep 04-22-2020
Alachua,1,8,5260,227,4,5495,html version of FL COVID Rep 04-22-2020
Brevard,2,3,5970,225,4,6198,html version of FL COVID Rep 04-22-2020
Pasco,21,6,4214,218,5,4438,html version of FL COVID Rep 04-22-2020
Lake,11,1,3875,213,5,4089,html version of FL COVID Rep 04-22-2020
St. Lucie,48,2,2220,207,9,2429,html version of FL COVID Rep 04-22-2020
St. Johns,7,1,3971,195,5,4167,html version of FL COVID Rep 04-22-2020
Leon,10,2,2381,186,7,2569,html version of FL COVID Rep 04-22-2020
Sumter,26,1,1462,164,10,1627,html version of FL COVID Rep 04-22-2020
Martin,7,,1286,161,11,1447,html version of FL COVID Rep 04-22-2020
Charlotte,6,2,1296,148,10,1446,html version of FL COVID Rep 04-22-2020
Santa Rosa,1,1,2068,144,7,2213,html version of FL COVID Rep 04-22-2020
Okaloosa,11,1,1635,135,8,1771,html version of FL COVID Rep 04-22-2020
Marion,228,2,2904,130,4,3036,html version of FL COVID Rep 04-22-2020
Suwannee,,,377,104,22,481,html version of FL COVID Rep 04-22-2020
Citrus,1,1,1231,92,7,1324,html version of FL COVID Rep 04-22-2020
Indian River,67,1,1293,85,6,1379,html version of FL COVID Rep 04-22-2020
Hernando,,,1247,84,6,1331,html version of FL COVID Rep 04-22-2020
Flagler,1,1,986,78,7,1065,html version of FL COVID Rep 04-22-2020
Monroe,43,,917,73,7,990,html version of FL COVID Rep 04-22-2020
Highlands,,1,567,71,11,639,html version of FL COVID Rep 04-22-2020
Putnam,3,,1037,65,6,1102,html version of FL COVID Rep 04-22-2020
Bay,,1,873,59,6,933,html version of FL COVID Rep 04-22-2020
Gadsden,,,306,58,16,364,html version of FL COVID Rep 04-22-2020
Hendry,,,281,52,16,333,html version of FL COVID Rep 04-22-2020
Nassau,,,1129,46,4,1175,html version of FL COVID Rep 04-22-2020
Columbia,9,,622,42,6,664,html version of FL COVID Rep 04-22-2020
Bradford,3,,582,42,7,624,html version of FL COVID Rep 04-22-2020
Madison,5,,185,35,16,220,html version of FL COVID Rep 04-22-2020
Walton,,1,458,32,7,491,html version of FL COVID Rep 04-22-2020
Jefferson,,,101,26,20,127,html version of FL COVID Rep 04-22-2020
Desoto,,,422,24,5,446,html version of FL COVID Rep 04-22-2020
Baker,,,287,17,6,304,html version of FL COVID Rep 04-22-2020
Wakulla,,,229,15,6,244,html version of FL COVID Rep 04-22-2020
Levy,3,,417,13,3,430,html version of FL COVID Rep 04-22-2020
Jackson,,,316,11,3,327,html version of FL COVID Rep 04-22-2020
Washington,1,,231,10,4,241,html version of FL COVID Rep 04-22-2020
Holmes,5,,368,8,2,376,html version of FL COVID Rep 04-22-2020
Okeechobee,1,,269,8,3,277,html version of FL COVID Rep 04-22-2020
Calhoun,,,90,6,6,96,html version of FL COVID Rep 04-22-2020
Hamilton,1,,106,5,5,111,html version of FL COVID Rep 04-22-2020
Glades,,,37,5,12,42,html version of FL COVID Rep 04-22-2020
Gilchrist,1,,183,4,2,187,html version of FL COVID Rep 04-22-2020
Dixie,1,,166,4,2,170,html version of FL COVID Rep 04-22-2020
Hardee,,,95,4,4,99,html version of FL COVID Rep 04-22-2020
Union,3,,174,3,2,177,html version of FL COVID Rep 04-22-2020
Taylor,,,178,2,1,180,html version of FL COVID Rep 04-22-2020
Franklin,,,74,2,3,76,html version of FL COVID Rep 04-22-2020
Liberty,,,39,2,5,41,html version of FL COVID Rep 04-22-2020
Gulf,,,111,1,1,112,html version of FL COVID Rep 04-22-2020
Lafayette,,,54,1,2,55,html version of FL COVID Rep 04-22-2020
Unknown,7,,36,,,36,html version of FL COVID Rep 04-22-2020
Total,1258,591,260320,28309,10,289220,html version of FL COVID Rep 04-22-2020
