COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,159,320,278011,36820,12,315151,html version of FL COVID Rep 06-30-2020
Broward,27,85,181203,15624,8,196912,html version of FL COVID Rep 06-30-2020
Palm Beach,168,232,130546,14150,10,144928,html version of FL COVID Rep 06-30-2020
Hillsborough,117,85,113774,10752,9,124611,html version of FL COVID Rep 06-30-2020
Orange,69,152,125211,10314,8,135677,html version of FL COVID Rep 06-30-2020
Pinellas,76,28,86485,6487,7,93000,html version of FL COVID Rep 06-30-2020
Duval,75,126,97127,6207,6,103460,html version of FL COVID Rep 06-30-2020
Lee,19,17,50959,5588,10,56564,html version of FL COVID Rep 06-30-2020
Collier,104,15,29537,4225,13,33777,html version of FL COVID Rep 06-30-2020
Polk,16,22,42594,3836,8,46452,html version of FL COVID Rep 06-30-2020
Manatee,2,18,37019,2856,7,39893,html version of FL COVID Rep 06-30-2020
Seminole,18,30,34014,2566,7,36610,html version of FL COVID Rep 06-30-2020
Volusia,14,30,38001,2105,5,40136,html version of FL COVID Rep 06-30-2020
Martin,32,23,14729,2055,12,16807,html version of FL COVID Rep 06-30-2020
Osceola,53,46,23774,2026,8,25846,html version of FL COVID Rep 06-30-2020
Pasco,41,10,33074,1992,6,35076,html version of FL COVID Rep 06-30-2020
Escambia,2,11,31506,1952,6,33469,html version of FL COVID Rep 06-30-2020
Brevard,3,4,42069,1793,4,43866,html version of FL COVID Rep 06-30-2020
St. Lucie,89,9,20798,1724,8,22531,html version of FL COVID Rep 06-30-2020
Sarasota,9,5,34202,1482,4,35689,html version of FL COVID Rep 06-30-2020
Lake,34,20,31931,1302,4,33253,html version of FL COVID Rep 06-30-2020
Alachua,1,10,40108,1197,3,41315,html version of FL COVID Rep 06-30-2020
Leon,136,48,27681,1114,4,28843,html version of FL COVID Rep 06-30-2020
Hendry,,2,4186,953,19,5141,html version of FL COVID Rep 06-30-2020
St. Johns,50,22,19785,948,5,20755,html version of FL COVID Rep 06-30-2020
Charlotte,4,4,11598,775,6,12377,html version of FL COVID Rep 06-30-2020
Clay,6,11,16462,713,4,17186,html version of FL COVID Rep 06-30-2020
Indian River,24,1,13457,697,5,14155,html version of FL COVID Rep 06-30-2020
Marion,352,5,22997,672,3,23674,html version of FL COVID Rep 06-30-2020
Okaloosa,1,9,12547,666,5,13222,html version of FL COVID Rep 06-30-2020
Desoto,12,5,3964,604,13,4573,html version of FL COVID Rep 06-30-2020
Santa Rosa,3,2,12119,593,5,12714,html version of FL COVID Rep 06-30-2020
Suwannee,,4,3659,499,12,4162,html version of FL COVID Rep 06-30-2020
Hardee,,2,2042,430,17,2474,html version of FL COVID Rep 06-30-2020
Bay,72,8,7552,384,5,7944,html version of FL COVID Rep 06-30-2020
Gadsden,2,7,5454,379,6,5840,html version of FL COVID Rep 06-30-2020
Okeechobee,,,3240,377,10,3617,html version of FL COVID Rep 06-30-2020
Hernando,,1,9756,373,4,10130,html version of FL COVID Rep 06-30-2020
Jackson,8,9,4844,363,7,5216,html version of FL COVID Rep 06-30-2020
Highlands,7,9,8425,350,4,8784,html version of FL COVID Rep 06-30-2020
Sumter,23,6,7289,345,5,7640,html version of FL COVID Rep 06-30-2020
Putnam,2,1,6137,339,5,6477,html version of FL COVID Rep 06-30-2020
Hamilton,1,1,2343,334,12,2678,html version of FL COVID Rep 06-30-2020
Flagler,1,5,7887,310,4,8202,html version of FL COVID Rep 06-30-2020
Citrus,2,4,9578,291,3,9873,html version of FL COVID Rep 06-30-2020
Columbia,3,5,5566,287,5,5858,html version of FL COVID Rep 06-30-2020
Monroe,43,,5301,259,5,5560,html version of FL COVID Rep 06-30-2020
Walton,2,5,3182,245,7,3432,html version of FL COVID Rep 06-30-2020
Liberty,,2,2109,222,10,2333,html version of FL COVID Rep 06-30-2020
Madison,1,3,1783,195,10,1981,html version of FL COVID Rep 06-30-2020
Nassau,10,3,6856,182,3,7041,html version of FL COVID Rep 06-30-2020
Holmes,,4,2283,177,7,2464,html version of FL COVID Rep 06-30-2020
Glades,,,474,175,27,649,html version of FL COVID Rep 06-30-2020
Levy,,2,3053,174,5,3229,html version of FL COVID Rep 06-30-2020
Unknown,1,13,2186,145,6,2344,html version of FL COVID Rep 06-30-2020
Washington,3,1,1733,113,6,1847,html version of FL COVID Rep 06-30-2020
Gilchrist,,3,2218,97,4,2318,html version of FL COVID Rep 06-30-2020
Bradford,1,2,2536,83,3,2621,html version of FL COVID Rep 06-30-2020
Taylor,1,2,1340,79,6,1421,html version of FL COVID Rep 06-30-2020
Calhoun,1,2,806,76,9,884,html version of FL COVID Rep 06-30-2020
Dixie,,,1320,68,5,1388,html version of FL COVID Rep 06-30-2020
Baker,1,,1712,63,4,1775,html version of FL COVID Rep 06-30-2020
Union,1,,2229,62,3,2291,html version of FL COVID Rep 06-30-2020
Wakulla,1,2,2137,60,3,2199,html version of FL COVID Rep 06-30-2020
Jefferson,,1,1206,49,4,1256,html version of FL COVID Rep 06-30-2020
Lafayette,,1,512,32,6,545,html version of FL COVID Rep 06-30-2020
Gulf,,,1498,23,2,1521,html version of FL COVID Rep 06-30-2020
Franklin,1,,847,6,1,853,html version of FL COVID Rep 06-30-2020
Total,1904,1515,1792561,152434,8,1946510,html version of FL COVID Rep 06-30-2020
