COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,373,1835,575630,140984,20,718449,html version of FL COVID Rep 08-13-2020
Broward,161,804,384502,64741,14,450047,html version of FL COVID Rep 08-13-2020
Palm Beach,279,591,249457,38208,13,288256,html version of FL COVID Rep 08-13-2020
Orange,453,287,246620,32575,12,279482,html version of FL COVID Rep 08-13-2020
Hillsborough,196,476,216474,33428,13,250378,html version of FL COVID Rep 08-13-2020
Duval,189,218,191464,24162,11,215844,html version of FL COVID Rep 08-13-2020
Pinellas,16,143,158424,18329,10,176896,html version of FL COVID Rep 08-13-2020
Lee,32,55,99401,17039,15,116495,html version of FL COVID Rep 08-13-2020
Polk,66,104,85700,14992,15,100796,html version of FL COVID Rep 08-13-2020
Manatee,12,64,77632,9554,11,87250,html version of FL COVID Rep 08-13-2020
Brevard,16,57,79177,6313,7,85547,html version of FL COVID Rep 08-13-2020
Volusia,78,108,67555,8206,11,75869,html version of FL COVID Rep 08-13-2020
Sarasota,16,48,69182,6479,9,75709,html version of FL COVID Rep 08-13-2020
Escambia,7,54,64214,10035,14,74303,html version of FL COVID Rep 08-13-2020
Alachua,4,26,68912,4391,6,73329,html version of FL COVID Rep 08-13-2020
Seminole,59,67,62435,7323,10,69825,html version of FL COVID Rep 08-13-2020
Pasco,116,48,62221,7283,10,69552,html version of FL COVID Rep 08-13-2020
Lake,137,87,61310,5391,8,66788,html version of FL COVID Rep 08-13-2020
Osceola,126,125,55655,10037,15,65817,html version of FL COVID Rep 08-13-2020
Collier,187,72,53494,10640,17,64206,html version of FL COVID Rep 08-13-2020
Leon,32,119,56805,5235,8,62159,html version of FL COVID Rep 08-13-2020
Marion,250,110,47148,6921,13,54179,html version of FL COVID Rep 08-13-2020
St. Lucie,276,53,38233,6040,14,44326,html version of FL COVID Rep 08-13-2020
St. Johns,47,32,38233,3817,9,42082,html version of FL COVID Rep 08-13-2020
Clay,13,20,32235,3369,9,35624,html version of FL COVID Rep 08-13-2020
Okaloosa,36,44,26413,3632,12,30089,html version of FL COVID Rep 08-13-2020
Santa Rosa,21,37,25313,4088,14,29438,html version of FL COVID Rep 08-13-2020
Bay,16,58,23042,4644,17,27744,html version of FL COVID Rep 08-13-2020
Indian River,54,13,25069,2584,9,27666,html version of FL COVID Rep 08-13-2020
Charlotte,13,32,24533,2321,9,26886,html version of FL COVID Rep 08-13-2020
Martin,48,37,22247,3883,15,26167,html version of FL COVID Rep 08-13-2020
Hernando,3,13,17536,2124,11,19673,html version of FL COVID Rep 08-13-2020
Citrus,38,11,17436,1663,9,19110,html version of FL COVID Rep 08-13-2020
Sumter,22,16,16969,1410,8,18395,html version of FL COVID Rep 08-13-2020
Highlands,8,11,14964,1523,9,16498,html version of FL COVID Rep 08-13-2020
Flagler,6,18,14317,1107,7,15442,html version of FL COVID Rep 08-13-2020
Nassau,34,18,14058,1280,8,15356,html version of FL COVID Rep 08-13-2020
Monroe,65,12,12626,1577,11,14215,html version of FL COVID Rep 08-13-2020
Columbia,3,56,10890,2958,21,13904,html version of FL COVID Rep 08-13-2020
Gadsden,5,42,11302,1984,15,13328,html version of FL COVID Rep 08-13-2020
Putnam,2,16,11716,1559,12,13291,html version of FL COVID Rep 08-13-2020
Jackson,5,12,10212,1996,16,12220,html version of FL COVID Rep 08-13-2020
Walton,1,36,8550,1450,14,10036,html version of FL COVID Rep 08-13-2020
Desoto,5,7,8333,1393,14,9733,html version of FL COVID Rep 08-13-2020
Suwannee,2,48,7002,2152,23,9202,html version of FL COVID Rep 08-13-2020
Hendry,,18,6720,1839,21,8577,html version of FL COVID Rep 08-13-2020
Union,,19,7583,456,6,8058,html version of FL COVID Rep 08-13-2020
Wakulla,3,35,7270,747,9,8052,html version of FL COVID Rep 08-13-2020
Okeechobee,2,14,5628,1087,16,6729,html version of FL COVID Rep 08-13-2020
Levy,2,10,5706,720,11,6436,html version of FL COVID Rep 08-13-2020
Hardee,1,18,5343,998,16,6359,html version of FL COVID Rep 08-13-2020
Washington,13,21,5426,896,14,6343,html version of FL COVID Rep 08-13-2020
Unknown,2,30,5471,720,12,6221,html version of FL COVID Rep 08-13-2020
Baker,36,25,4980,1052,17,6057,html version of FL COVID Rep 08-13-2020
Taylor,6,28,4306,1027,19,5361,html version of FL COVID Rep 08-13-2020
Madison,1,10,4445,738,14,5193,html version of FL COVID Rep 08-13-2020
Gulf,3,5,4301,712,14,5018,html version of FL COVID Rep 08-13-2020
Bradford,1,22,4143,545,12,4710,html version of FL COVID Rep 08-13-2020
Hamilton,1,2,4037,625,13,4664,html version of FL COVID Rep 08-13-2020
Holmes,3,7,3794,518,12,4319,html version of FL COVID Rep 08-13-2020
Dixie,1,13,3630,570,14,4213,html version of FL COVID Rep 08-13-2020
Calhoun,1,16,3659,484,12,4159,html version of FL COVID Rep 08-13-2020
Franklin,4,6,3551,448,11,4005,html version of FL COVID Rep 08-13-2020
Gilchrist,4,7,3368,387,10,3762,html version of FL COVID Rep 08-13-2020
Liberty,,,2707,407,13,3114,html version of FL COVID Rep 08-13-2020
Jefferson,2,15,2572,462,15,3049,html version of FL COVID Rep 08-13-2020
Lafayette,4,4,959,469,33,1432,html version of FL COVID Rep 08-13-2020
Glades,,1,741,410,36,1152,html version of FL COVID Rep 08-13-2020
Total,3618,6466,3564981,557137,13,4128584,html version of FL COVID Rep 08-13-2020
