COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,168,442,309170,47011,13,356623,html version of FL COVID Rep 07-05-2020
Broward,45,113,204497,21239,9,225849,html version of FL COVID Rep 07-05-2020
Palm Beach,172,250,143397,16836,10,160483,html version of FL COVID Rep 07-05-2020
Hillsborough,119,93,127191,14336,10,141620,html version of FL COVID Rep 07-05-2020
Orange,134,180,140763,14032,9,154975,html version of FL COVID Rep 07-05-2020
Duval,56,168,109351,9146,8,118665,html version of FL COVID Rep 07-05-2020
Pinellas,45,43,96214,8533,8,104790,html version of FL COVID Rep 07-05-2020
Lee,21,22,57040,7498,12,64560,html version of FL COVID Rep 07-05-2020
Polk,20,32,47464,5196,10,52692,html version of FL COVID Rep 07-05-2020
Collier,106,23,32257,5019,13,37299,html version of FL COVID Rep 07-05-2020
Manatee,3,22,42445,3716,8,46183,html version of FL COVID Rep 07-05-2020
Seminole,20,32,37877,3339,8,41248,html version of FL COVID Rep 07-05-2020
Osceola,57,49,27288,2966,10,30303,html version of FL COVID Rep 07-05-2020
Escambia,2,12,34942,2809,7,37763,html version of FL COVID Rep 07-05-2020
Pasco,34,14,36682,2757,7,39453,html version of FL COVID Rep 07-05-2020
Volusia,7,30,41061,2685,6,43776,html version of FL COVID Rep 07-05-2020
Brevard,2,9,49242,2521,5,51772,html version of FL COVID Rep 07-05-2020
Martin,35,24,15603,2320,13,17947,html version of FL COVID Rep 07-05-2020
St. Lucie,89,11,22643,2182,9,24836,html version of FL COVID Rep 07-05-2020
Sarasota,8,5,38626,2160,5,40791,html version of FL COVID Rep 07-05-2020
Lake,36,22,35838,1845,5,37705,html version of FL COVID Rep 07-05-2020
Leon,10,70,32265,1798,5,34133,html version of FL COVID Rep 07-05-2020
Alachua,,11,43619,1578,3,45208,html version of FL COVID Rep 07-05-2020
St. Johns,24,26,21839,1325,6,23190,html version of FL COVID Rep 07-05-2020
Hendry,,6,4575,1085,19,5666,html version of FL COVID Rep 07-05-2020
Clay,,13,18149,991,5,19153,html version of FL COVID Rep 07-05-2020
Indian River,25,3,15172,932,6,16107,html version of FL COVID Rep 07-05-2020
Marion,139,5,24946,927,4,25878,html version of FL COVID Rep 07-05-2020
Charlotte,6,5,12597,922,7,13524,html version of FL COVID Rep 07-05-2020
Okaloosa,2,15,14717,906,6,15638,html version of FL COVID Rep 07-05-2020
Santa Rosa,1,3,13403,867,6,14273,html version of FL COVID Rep 07-05-2020
Desoto,14,6,4616,748,14,5370,html version of FL COVID Rep 07-05-2020
Bay,3,13,8162,713,8,8888,html version of FL COVID Rep 07-05-2020
Suwannee,,4,3969,614,13,4587,html version of FL COVID Rep 07-05-2020
Hernando,1,2,10724,541,5,11267,html version of FL COVID Rep 07-05-2020
Putnam,2,1,6831,540,7,7372,html version of FL COVID Rep 07-05-2020
Hardee,1,2,2308,506,18,2816,html version of FL COVID Rep 07-05-2020
Gadsden,3,12,5895,468,7,6375,html version of FL COVID Rep 07-05-2020
Okeechobee,,1,3599,423,11,4023,html version of FL COVID Rep 07-05-2020
Sumter,23,7,7928,420,5,8355,html version of FL COVID Rep 07-05-2020
Jackson,1,10,5240,406,7,5656,html version of FL COVID Rep 07-05-2020
Highlands,6,16,9516,405,4,9937,html version of FL COVID Rep 07-05-2020
Hamilton,1,2,2566,384,13,2952,html version of FL COVID Rep 07-05-2020
Flagler,2,5,8471,383,4,8859,html version of FL COVID Rep 07-05-2020
Citrus,2,3,10473,378,3,10854,html version of FL COVID Rep 07-05-2020
Monroe,41,,6115,367,6,6482,html version of FL COVID Rep 07-05-2020
Columbia,3,5,6128,361,6,6494,html version of FL COVID Rep 07-05-2020
Walton,,4,3650,318,8,3972,html version of FL COVID Rep 07-05-2020
Nassau,9,5,7810,313,4,8128,html version of FL COVID Rep 07-05-2020
Madison,1,5,2026,247,11,2278,html version of FL COVID Rep 07-05-2020
Liberty,,2,2141,244,10,2387,html version of FL COVID Rep 07-05-2020
Unknown,,14,2577,226,8,2817,html version of FL COVID Rep 07-05-2020
Levy,,2,3314,210,6,3526,html version of FL COVID Rep 07-05-2020
Holmes,,4,2427,199,8,2630,html version of FL COVID Rep 07-05-2020
Glades,,1,523,179,25,703,html version of FL COVID Rep 07-05-2020
Washington,3,1,1799,121,6,1921,html version of FL COVID Rep 07-05-2020
Gilchrist,1,3,2328,114,5,2445,html version of FL COVID Rep 07-05-2020
Baker,1,,1933,102,5,2035,html version of FL COVID Rep 07-05-2020
Taylor,,2,1457,99,6,1558,html version of FL COVID Rep 07-05-2020
Calhoun,,3,891,97,10,991,html version of FL COVID Rep 07-05-2020
Bradford,1,2,2707,95,3,2804,html version of FL COVID Rep 07-05-2020
Wakulla,1,4,2373,87,4,2464,html version of FL COVID Rep 07-05-2020
Union,1,,2347,85,3,2432,html version of FL COVID Rep 07-05-2020
Dixie,,,1395,78,5,1473,html version of FL COVID Rep 07-05-2020
Jefferson,,1,1290,58,4,1349,html version of FL COVID Rep 07-05-2020
Gulf,1,,1822,54,3,1876,html version of FL COVID Rep 07-05-2020
Lafayette,,1,551,36,6,588,html version of FL COVID Rep 07-05-2020
Franklin,,,1313,15,1,1328,html version of FL COVID Rep 07-05-2020
Total,1508,1896,2000088,200111,9,2202095,html version of FL COVID Rep 07-05-2020
