COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,79,359,135940,16367,11,152666,html version of FL COVID Rep 05-21-2020
Broward,21,149,80746,6514,7,87409,html version of FL COVID Rep 05-21-2020
Palm Beach,109,434,54537,4968,8,59939,html version of FL COVID Rep 05-21-2020
Hillsborough,19,131,44161,1767,4,46059,html version of FL COVID Rep 05-21-2020
Orange,15,62,58569,1726,3,60357,html version of FL COVID Rep 05-21-2020
Lee,7,7,21189,1585,7,22781,html version of FL COVID Rep 05-21-2020
Duval,76,51,44303,1355,3,45709,html version of FL COVID Rep 05-21-2020
Collier,7,7,10281,1112,10,11400,html version of FL COVID Rep 05-21-2020
Pinellas,64,25,31198,1109,3,32332,html version of FL COVID Rep 05-21-2020
Manatee,,10,12841,933,7,13784,html version of FL COVID Rep 05-21-2020
Polk,6,34,15668,822,5,16524,html version of FL COVID Rep 05-21-2020
Escambia,2,18,14725,734,5,15477,html version of FL COVID Rep 05-21-2020
Osceola,45,14,11133,640,5,11787,html version of FL COVID Rep 05-21-2020
Volusia,,21,17182,630,4,17833,html version of FL COVID Rep 05-21-2020
Sarasota,1,7,10549,550,5,11106,html version of FL COVID Rep 05-21-2020
Martin,6,10,5489,472,8,5971,html version of FL COVID Rep 05-21-2020
Seminole,3,14,15939,445,3,16398,html version of FL COVID Rep 05-21-2020
Charlotte,3,2,4623,410,8,5035,html version of FL COVID Rep 05-21-2020
Brevard,1,8,17735,376,2,18119,html version of FL COVID Rep 05-21-2020
Clay,,5,7449,351,4,7805,html version of FL COVID Rep 05-21-2020
St. Lucie,55,9,8262,349,4,8620,html version of FL COVID Rep 05-21-2020
Alachua,,14,13022,346,3,13382,html version of FL COVID Rep 05-21-2020
Pasco,15,19,11675,335,3,12029,html version of FL COVID Rep 05-21-2020
Leon,10,4,11262,320,3,11586,html version of FL COVID Rep 05-21-2020
Lake,8,20,13479,264,2,13763,html version of FL COVID Rep 05-21-2020
Sumter,23,21,3341,254,7,3616,html version of FL COVID Rep 05-21-2020
Gadsden,,10,2788,249,8,3047,html version of FL COVID Rep 05-21-2020
Hendry,1,3,1329,240,15,1572,html version of FL COVID Rep 05-21-2020
St. Johns,5,40,9354,235,2,9629,html version of FL COVID Rep 05-21-2020
Marion,770,4,8896,233,3,9133,html version of FL COVID Rep 05-21-2020
Liberty,,2,1995,199,9,2196,html version of FL COVID Rep 05-21-2020
Santa Rosa,1,6,6044,198,3,6248,html version of FL COVID Rep 05-21-2020
Okaloosa,,4,4915,184,4,5103,html version of FL COVID Rep 05-21-2020
Jackson,,9,2032,173,8,2214,html version of FL COVID Rep 05-21-2020
Flagler,,9,3427,172,5,3608,html version of FL COVID Rep 05-21-2020
Suwannee,,7,1845,161,8,2013,html version of FL COVID Rep 05-21-2020
Hamilton,,2,1447,156,10,1605,html version of FL COVID Rep 05-21-2020
Putnam,2,9,2973,136,4,3118,html version of FL COVID Rep 05-21-2020
Columbia,4,23,2841,119,4,2983,html version of FL COVID Rep 05-21-2020
Citrus,1,3,3142,115,4,3260,html version of FL COVID Rep 05-21-2020
Indian River,47,1,3675,110,3,3786,html version of FL COVID Rep 05-21-2020
Highlands,3,5,3446,110,3,3561,html version of FL COVID Rep 05-21-2020
Hernando,,20,3047,108,3,3175,html version of FL COVID Rep 05-21-2020
Monroe,45,,2207,100,4,2307,html version of FL COVID Rep 05-21-2020
Walton,,4,1189,97,8,1290,html version of FL COVID Rep 05-21-2020
Desoto,6,1,2043,94,4,2138,html version of FL COVID Rep 05-21-2020
Bay,,3,2940,87,3,3030,html version of FL COVID Rep 05-21-2020
Unknown,1,9,529,82,13,620,html version of FL COVID Rep 05-21-2020
Nassau,,2,3046,69,2,3117,html version of FL COVID Rep 05-21-2020
Madison,1,2,666,67,9,735,html version of FL COVID Rep 05-21-2020
Hardee,,,600,54,8,654,html version of FL COVID Rep 05-21-2020
Okeechobee,,2,1315,51,4,1368,html version of FL COVID Rep 05-21-2020
Bradford,1,1,1368,50,4,1419,html version of FL COVID Rep 05-21-2020
Calhoun,,2,443,41,8,486,html version of FL COVID Rep 05-21-2020
Wakulla,,,1103,32,3,1135,html version of FL COVID Rep 05-21-2020
Dixie,,,566,31,5,597,html version of FL COVID Rep 05-21-2020
Jefferson,,1,438,30,6,469,html version of FL COVID Rep 05-21-2020
Union,,1,1642,28,2,1671,html version of FL COVID Rep 05-21-2020
Levy,,1,1509,27,2,1537,html version of FL COVID Rep 05-21-2020
Baker,,,780,26,3,806,html version of FL COVID Rep 05-21-2020
Washington,7,1,514,19,4,534,html version of FL COVID Rep 05-21-2020
Glades,,,120,19,14,139,html version of FL COVID Rep 05-21-2020
Holmes,,1,619,14,2,634,html version of FL COVID Rep 05-21-2020
Taylor,1,2,627,8,1,637,html version of FL COVID Rep 05-21-2020
Gilchrist,,,541,8,1,549,html version of FL COVID Rep 05-21-2020
Lafayette,,,319,6,2,325,html version of FL COVID Rep 05-21-2020
Franklin,,,518,2,0,520,html version of FL COVID Rep 05-21-2020
Gulf,,,497,1,0,498,html version of FL COVID Rep 05-21-2020
Total,1471,1655,765254,48675,6,815584,html version of FL COVID Rep 05-21-2020
