COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,125,211,222672,23273,9,246156,html version of FL COVID Rep 06-17-2020
Broward,29,71,142073,9812,6,151956,html version of FL COVID Rep 06-17-2020
Palm Beach,149,237,102554,9472,8,112263,html version of FL COVID Rep 06-17-2020
Hillsborough,60,75,86205,4273,5,90553,html version of FL COVID Rep 06-17-2020
Orange,43,62,97281,3584,4,100927,html version of FL COVID Rep 06-17-2020
Lee,22,10,40649,3187,7,43846,html version of FL COVID Rep 06-17-2020
Collier,62,9,23926,2817,11,26752,html version of FL COVID Rep 06-17-2020
Pinellas,41,20,66670,2684,4,69374,html version of FL COVID Rep 06-17-2020
Duval,30,46,72152,2194,3,74392,html version of FL COVID Rep 06-17-2020
Polk,11,7,32544,1634,5,34185,html version of FL COVID Rep 06-17-2020
Manatee,,11,27711,1523,5,29245,html version of FL COVID Rep 06-17-2020
Martin,9,7,12218,1311,10,13536,html version of FL COVID Rep 06-17-2020
Escambia,3,11,25695,1052,4,26758,html version of FL COVID Rep 06-17-2020
St. Lucie,82,6,17267,1037,6,18310,html version of FL COVID Rep 06-17-2020
Volusia,,14,29753,995,3,30762,html version of FL COVID Rep 06-17-2020
Osceola,48,16,18455,892,5,19363,html version of FL COVID Rep 06-17-2020
Seminole,8,12,25985,876,3,26873,html version of FL COVID Rep 06-17-2020
Sarasota,,5,27252,803,3,28060,html version of FL COVID Rep 06-17-2020
Hendry,1,,3355,675,17,4030,html version of FL COVID Rep 06-17-2020
Brevard,2,2,31738,650,2,32390,html version of FL COVID Rep 06-17-2020
Pasco,18,10,24936,583,2,25529,html version of FL COVID Rep 06-17-2020
Alachua,,9,31597,580,2,32186,html version of FL COVID Rep 06-17-2020
Lake,12,12,24886,552,2,25450,html version of FL COVID Rep 06-17-2020
Charlotte,4,3,8836,551,6,9390,html version of FL COVID Rep 06-17-2020
Leon,20,5,20988,485,2,21478,html version of FL COVID Rep 06-17-2020
Clay,,4,13487,450,3,13941,html version of FL COVID Rep 06-17-2020
Desoto,11,4,3230,406,11,3640,html version of FL COVID Rep 06-17-2020
Okaloosa,1,8,10555,351,3,10914,html version of FL COVID Rep 06-17-2020
St. Johns,9,22,14686,347,2,15055,html version of FL COVID Rep 06-17-2020
Marion,285,8,19087,331,2,19426,html version of FL COVID Rep 06-17-2020
Jackson,,8,4218,329,7,4555,html version of FL COVID Rep 06-17-2020
Gadsden,1,6,4916,312,6,5234,html version of FL COVID Rep 06-17-2020
Santa Rosa,1,2,10503,305,3,10810,html version of FL COVID Rep 06-17-2020
Hamilton,1,2,2147,279,11,2428,html version of FL COVID Rep 06-17-2020
Sumter,23,5,5785,269,4,6059,html version of FL COVID Rep 06-17-2020
Indian River,25,,9130,256,3,9386,html version of FL COVID Rep 06-17-2020
Hardee,,1,1499,221,13,1721,html version of FL COVID Rep 06-17-2020
Liberty,,2,2073,220,10,2295,html version of FL COVID Rep 06-17-2020
Suwannee,,2,2686,217,7,2905,html version of FL COVID Rep 06-17-2020
Flagler,,4,6665,214,3,6883,html version of FL COVID Rep 06-17-2020
Putnam,2,1,4665,205,4,4871,html version of FL COVID Rep 06-17-2020
Columbia,3,5,4813,202,4,5020,html version of FL COVID Rep 06-17-2020
Okeechobee,,,2279,200,8,2479,html version of FL COVID Rep 06-17-2020
Highlands,6,3,5833,197,3,6033,html version of FL COVID Rep 06-17-2020
Bay,27,3,5930,161,3,6094,html version of FL COVID Rep 06-17-2020
Citrus,1,3,7688,157,2,7848,html version of FL COVID Rep 06-17-2020
Walton,,4,2598,157,6,2759,html version of FL COVID Rep 06-17-2020
Hernando,,1,7584,147,2,7732,html version of FL COVID Rep 06-17-2020
Monroe,62,,4239,137,3,4376,html version of FL COVID Rep 06-17-2020
Levy,,2,2583,131,5,2716,html version of FL COVID Rep 06-17-2020
Glades,,,401,119,23,520,html version of FL COVID Rep 06-17-2020
Unknown,,16,1786,105,6,1907,html version of FL COVID Rep 06-17-2020
Nassau,,1,5290,96,2,5387,html version of FL COVID Rep 06-17-2020
Washington,1,1,1499,95,6,1595,html version of FL COVID Rep 06-17-2020
Madison,,2,1400,86,6,1488,html version of FL COVID Rep 06-17-2020
Gilchrist,,1,1741,73,4,1815,html version of FL COVID Rep 06-17-2020
Calhoun,,2,652,66,9,720,html version of FL COVID Rep 06-17-2020
Taylor,,2,1237,62,5,1301,html version of FL COVID Rep 06-17-2020
Dixie,,,1173,60,5,1233,html version of FL COVID Rep 06-17-2020
Bradford,1,1,2066,56,3,2123,html version of FL COVID Rep 06-17-2020
Union,,,2000,38,2,2038,html version of FL COVID Rep 06-17-2020
Jefferson,,1,916,36,4,953,html version of FL COVID Rep 06-17-2020
Wakulla,1,,1745,36,2,1781,html version of FL COVID Rep 06-17-2020
Baker,,,1385,35,2,1420,html version of FL COVID Rep 06-17-2020
Holmes,,1,1086,32,3,1119,html version of FL COVID Rep 06-17-2020
Lafayette,,1,420,15,3,436,html version of FL COVID Rep 06-17-2020
Gulf,,,1241,11,1,1252,html version of FL COVID Rep 06-17-2020
Franklin,,,725,2,0,727,html version of FL COVID Rep 06-17-2020
Total,1240,1000,1403040,82719,6,1486759,html version of FL COVID Rep 06-17-2020
