COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Dade,117,207,198320,20548,9,219075,html version of FL COVID Rep 06-11-2020
Broward,25,70,125090,8337,6,133497,html version of FL COVID Rep 06-11-2020
Palm Beach,140,237,90511,7887,8,98635,html version of FL COVID Rep 06-11-2020
Hillsborough,50,80,75615,3174,4,78869,html version of FL COVID Rep 06-11-2020
Orange,26,52,86703,2678,3,89433,html version of FL COVID Rep 06-11-2020
Lee,23,10,34999,2500,7,37509,html version of FL COVID Rep 06-11-2020
Collier,34,8,20123,2291,10,22422,html version of FL COVID Rep 06-11-2020
Duval,26,46,66959,1893,3,68898,html version of FL COVID Rep 06-11-2020
Pinellas,136,17,54713,1862,3,56592,html version of FL COVID Rep 06-11-2020
Polk,10,9,27785,1325,5,29119,html version of FL COVID Rep 06-11-2020
Manatee,,9,23726,1253,5,24988,html version of FL COVID Rep 06-11-2020
Martin,7,8,10695,1020,9,11723,html version of FL COVID Rep 06-11-2020
Escambia,1,6,23276,944,4,24226,html version of FL COVID Rep 06-11-2020
Volusia,1,20,26058,860,3,26938,html version of FL COVID Rep 06-11-2020
Osceola,45,15,16404,785,5,17204,html version of FL COVID Rep 06-11-2020
St. Lucie,98,6,14821,760,5,15587,html version of FL COVID Rep 06-11-2020
Sarasota,,5,23295,716,3,24016,html version of FL COVID Rep 06-11-2020
Seminole,4,13,23488,621,3,24122,html version of FL COVID Rep 06-11-2020
Hendry,1,,2989,590,16,3579,html version of FL COVID Rep 06-11-2020
Charlotte,4,3,7508,515,6,8026,html version of FL COVID Rep 06-11-2020
Brevard,2,2,27790,506,2,28298,html version of FL COVID Rep 06-11-2020
Pasco,18,10,21623,473,2,22106,html version of FL COVID Rep 06-11-2020
Leon,13,5,19077,456,2,19538,html version of FL COVID Rep 06-11-2020
Alachua,,7,27418,443,2,27868,html version of FL COVID Rep 06-11-2020
Clay,,5,11942,427,3,12374,html version of FL COVID Rep 06-11-2020
Lake,10,12,21778,355,2,22145,html version of FL COVID Rep 06-11-2020
Jackson,1,8,3931,315,7,4254,html version of FL COVID Rep 06-11-2020
Desoto,9,1,2799,304,10,3104,html version of FL COVID Rep 06-11-2020
Gadsden,,7,4555,300,6,4862,html version of FL COVID Rep 06-11-2020
Okaloosa,,7,9323,294,3,9624,html version of FL COVID Rep 06-11-2020
Marion,286,6,17409,292,2,17707,html version of FL COVID Rep 06-11-2020
St. Johns,8,21,13676,287,2,13984,html version of FL COVID Rep 06-11-2020
Santa Rosa,1,2,9807,273,3,10082,html version of FL COVID Rep 06-11-2020
Hamilton,,1,2065,268,11,2334,html version of FL COVID Rep 06-11-2020
Sumter,23,5,5154,265,5,5424,html version of FL COVID Rep 06-11-2020
Liberty,,2,2062,218,10,2282,html version of FL COVID Rep 06-11-2020
Flagler,,6,6113,201,3,6320,html version of FL COVID Rep 06-11-2020
Suwannee,,2,2526,182,7,2710,html version of FL COVID Rep 06-11-2020
Putnam,2,2,4212,181,4,4395,html version of FL COVID Rep 06-11-2020
Columbia,4,6,4477,177,4,4660,html version of FL COVID Rep 06-11-2020
Indian River,45,,7887,177,2,8064,html version of FL COVID Rep 06-11-2020
Hardee,,1,1187,164,12,1352,html version of FL COVID Rep 06-11-2020
Highlands,4,3,5247,160,3,5410,html version of FL COVID Rep 06-11-2020
Okeechobee,,,2090,154,7,2244,html version of FL COVID Rep 06-11-2020
Walton,,4,2282,142,6,2428,html version of FL COVID Rep 06-11-2020
Bay,23,2,4715,135,3,4852,html version of FL COVID Rep 06-11-2020
Citrus,1,3,6824,132,2,6959,html version of FL COVID Rep 06-11-2020
Hernando,,1,6701,130,2,6832,html version of FL COVID Rep 06-11-2020
Monroe,36,,3843,120,3,3963,html version of FL COVID Rep 06-11-2020
Glades,1,,316,107,25,423,html version of FL COVID Rep 06-11-2020
Unknown,1,15,1565,96,6,1676,html version of FL COVID Rep 06-11-2020
Levy,,1,2308,95,4,2404,html version of FL COVID Rep 06-11-2020
Washington,1,1,1369,87,6,1457,html version of FL COVID Rep 06-11-2020
Nassau,,1,4641,86,2,4728,html version of FL COVID Rep 06-11-2020
Madison,,2,1337,75,5,1414,html version of FL COVID Rep 06-11-2020
Calhoun,,2,618,64,9,684,html version of FL COVID Rep 06-11-2020
Dixie,,,1084,60,5,1144,html version of FL COVID Rep 06-11-2020
Bradford,1,1,1891,52,3,1944,html version of FL COVID Rep 06-11-2020
Taylor,3,1,1101,51,4,1153,html version of FL COVID Rep 06-11-2020
Union,,,1934,38,2,1972,html version of FL COVID Rep 06-11-2020
Wakulla,1,,1649,35,2,1684,html version of FL COVID Rep 06-11-2020
Holmes,,1,987,31,3,1019,html version of FL COVID Rep 06-11-2020
Jefferson,,1,859,31,3,891,html version of FL COVID Rep 06-11-2020
Baker,,,1175,29,2,1204,html version of FL COVID Rep 06-11-2020
Gilchrist,,2,1174,20,2,1196,html version of FL COVID Rep 06-11-2020
Lafayette,,,395,12,3,407,html version of FL COVID Rep 06-11-2020
Gulf,,,998,8,1,1006,html version of FL COVID Rep 06-11-2020
Franklin,,,687,2,0,689,html version of FL COVID Rep 06-11-2020
Total,1242,980,1237679,69069,5,1307728,html version of FL COVID Rep 06-11-2020
